metric,population,perm_id,perm_stat,matched_regions,obs_stat
Pi,Wild,8794,0.004350885,408,0.0076091425
Pi,Wild,8795,0.003845845,408,0.0076091425
Pi,Wild,8796,0.0042657275,408,0.0076091425
Pi,Wild,8797,0.004360635,408,0.0076091425
Pi,Wild,8798,0.004123985,408,0.0076091425
Pi,Wild,8799,0.0042176625,408,0.0076091425
Pi,Wild,8800,0.004435145,408,0.0076091425
Pi,Wild,8801,0.0040494025,408,0.0076091425
Pi,Wild,8802,0.0041396225,408,0.0076091425
Pi,Wild,8803,0.0041914025,408,0.0076091425
Pi,Wild,8804,0.00444795,408,0.0076091425
Pi,Wild,8805,0.00427578,408,0.0076091425
Pi,Wild,8806,0.004314435,408,0.0076091425
Pi,Wild,8807,0.0041845125,408,0.0076091425
Pi,Wild,8808,0.0041580825,408,0.0076091425
Pi,Wild,8809,0.004285585,408,0.0076091425
Pi,Wild,8810,0.0040436975,408,0.0076091425
Pi,Wild,8811,0.004078725,408,0.0076091425
Pi,Wild,8812,0.0041446775,408,0.0076091425
Pi,Wild,8813,0.0041731425,408,0.0076091425
Pi,Wild,8814,0.004382555,408,0.0076091425
Pi,Wild,8815,0.00436962,408,0.0076091425
Pi,Wild,8816,0.0041896275,408,0.0076091425
Pi,Wild,8817,0.0039942025,408,0.0076091425
Pi,Wild,8818,0.0041816525,408,0.0076091425
Pi,Wild,8819,0.0041897675,408,0.0076091425
Pi,Wild,8820,0.0043747475,408,0.0076091425
Pi,Wild,8821,0.00448379,408,0.0076091425
Pi,Wild,8822,0.00411828,408,0.0076091425
Pi,Wild,8823,0.0041570425,408,0.0076091425
Pi,Wild,8824,0.0044602525,408,0.0076091425
Pi,Wild,8825,0.0041771275,408,0.0076091425
Pi,Wild,8826,0.0042994175,408,0.0076091425
Pi,Wild,8827,0.0040853975,408,0.0076091425
Pi,Wild,8828,0.00409038,408,0.0076091425
Pi,Wild,8829,0.004434055,408,0.0076091425
Pi,Wild,8830,0.00413299,408,0.0076091425
Pi,Wild,8831,0.00404187,408,0.0076091425
Pi,Wild,8832,0.00419869,408,0.0076091425
Pi,Wild,8833,0.00432692,408,0.0076091425
Pi,Wild,8834,0.004060795,408,0.0076091425
Pi,Wild,8835,0.0041447975,408,0.0076091425
Pi,Wild,8836,0.004112245,408,0.0076091425
Pi,Wild,8837,0.00415425,408,0.0076091425
Pi,Wild,8838,0.004098085,408,0.0076091425
Pi,Wild,8839,0.0042183625,408,0.0076091425
Pi,Wild,8840,0.004348195,408,0.0076091425
Pi,Wild,8841,0.00412745,408,0.0076091425
Pi,Wild,8842,0.004327345,408,0.0076091425
Pi,Wild,8843,0.003959015,408,0.0076091425
Pi,Wild,8844,0.00420361,408,0.0076091425
Pi,Wild,8845,0.004224805,408,0.0076091425
Pi,Wild,8846,0.004308878525,408,0.0076091425
Pi,Wild,8847,0.00411973,408,0.0076091425
Pi,Wild,8848,0.0041455925,408,0.0076091425
Pi,Wild,8849,0.004172265,408,0.0076091425
Pi,Wild,8850,0.00427042,408,0.0076091425
Pi,Wild,8851,0.0040876975,408,0.0076091425
Pi,Wild,8852,0.0042928225,408,0.0076091425
Pi,Wild,8853,0.0041461175,408,0.0076091425
Pi,Wild,8854,0.0041170875,408,0.0076091425
Pi,Wild,8855,0.0042693,408,0.0076091425
Pi,Wild,8856,0.004339445,408,0.0076091425
Pi,Wild,8857,0.00431237,408,0.0076091425
Pi,Wild,8858,0.004275595,408,0.0076091425
Pi,Wild,8859,0.004102485,408,0.0076091425
Pi,Wild,8860,0.0042668125,408,0.0076091425
Pi,Wild,8861,0.004066285,408,0.0076091425
Pi,Wild,8862,0.0043361225,408,0.0076091425
Pi,Wild,8863,0.00416814,408,0.0076091425
Pi,Wild,8864,0.00427103,408,0.0076091425
Pi,Wild,8865,0.004326805,408,0.0076091425
Pi,Wild,8866,0.00445078,408,0.0076091425
Pi,Wild,8867,0.004202555,408,0.0076091425
Pi,Wild,8868,0.004230745,408,0.0076091425
Pi,Wild,8869,0.004174555,408,0.0076091425
Pi,Wild,8870,0.00417489,408,0.0076091425
Pi,Wild,8871,0.00405794,408,0.0076091425
Pi,Wild,8872,0.00434754,408,0.0076091425
Pi,Wild,8873,0.0042889,408,0.0076091425
Pi,Wild,8874,0.0042462025,408,0.0076091425
Pi,Wild,8875,0.004108935,408,0.0076091425
Pi,Wild,8876,0.004084425,408,0.0076091425
Pi,Wild,8877,0.004400895,408,0.0076091425
Pi,Wild,8878,0.004302045,408,0.0076091425
Pi,Wild,8879,0.0038672975,408,0.0076091425
Pi,Wild,8880,0.0039992475,408,0.0076091425
Pi,Wild,8881,0.0041019275,408,0.0076091425
Pi,Wild,8882,0.0043091025,408,0.0076091425
Pi,Wild,8883,0.0042676375,408,0.0076091425
Pi,Wild,8884,0.004258645,408,0.0076091425
Pi,Wild,8885,0.00410808,408,0.0076091425
Pi,Wild,8886,0.004048975,408,0.0076091425
Pi,Wild,8887,0.00406242,408,0.0076091425
Pi,Wild,8888,0.00445939,408,0.0076091425
Pi,Wild,8889,0.0045019825,408,0.0076091425
Pi,Wild,8890,0.004031225,408,0.0076091425
Pi,Wild,8891,0.0044310825,408,0.0076091425
Pi,Wild,8892,0.0041916025,408,0.0076091425
Pi,Wild,8893,0.00403544,408,0.0076091425
Pi,Wild,8894,0.0043174275,408,0.0076091425
Pi,Wild,8895,0.004302655,408,0.0076091425
Pi,Wild,8896,0.00410666,408,0.0076091425
Pi,Wild,8897,0.0042010075,408,0.0076091425
Pi,Wild,8898,0.00409335,408,0.0076091425
Pi,Wild,8899,0.0041797575,408,0.0076091425
Pi,Wild,8900,0.00418093,408,0.0076091425
Pi,Wild,8901,0.004154525,408,0.0076091425
Pi,Wild,8902,0.0042324725,408,0.0076091425
Pi,Wild,8903,0.00400118,408,0.0076091425
Pi,Wild,8904,0.0042761875,408,0.0076091425
Pi,Wild,8905,0.004268335,408,0.0076091425
Pi,Wild,8906,0.004206775,408,0.0076091425
Pi,Wild,8907,0.0042308875,408,0.0076091425
Pi,Wild,8908,0.00441057,408,0.0076091425
Pi,Wild,8909,0.004226285,408,0.0076091425
Pi,Wild,8910,0.004103485,408,0.0076091425
Pi,Wild,8911,0.004395225,408,0.0076091425
Pi,Wild,8912,0.004212675,408,0.0076091425
Pi,Wild,8913,0.004031485,408,0.0076091425
Pi,Wild,8914,0.0042812825,408,0.0076091425
Pi,Wild,8915,0.0040794075,408,0.0076091425
Pi,Wild,8916,0.0043585575,408,0.0076091425
Pi,Wild,8917,0.004382115,408,0.0076091425
Pi,Wild,8918,0.004213075,408,0.0076091425
Pi,Wild,8919,0.0043380625,408,0.0076091425
Pi,Wild,8920,0.0041587,408,0.0076091425
Pi,Wild,8921,0.0041507575,408,0.0076091425
Pi,Wild,8922,0.0041734725,408,0.0076091425
Pi,Wild,8923,0.004470125,408,0.0076091425
Pi,Wild,8924,0.0040614025,408,0.0076091425
Pi,Wild,8925,0.00424738,408,0.0076091425
Pi,Wild,8926,0.00428652,408,0.0076091425
Pi,Wild,8927,0.004161705,408,0.0076091425
Pi,Wild,8928,0.004273795,408,0.0076091425
Pi,Wild,8929,0.0043031675,408,0.0076091425
Pi,Wild,8930,0.00423712,408,0.0076091425
Pi,Wild,8931,0.0042768875,408,0.0076091425
Pi,Wild,8932,0.0040547575,408,0.0076091425
Pi,Wild,8933,0.00438437,408,0.0076091425
Pi,Wild,8934,0.004082175,408,0.0076091425
Pi,Wild,8935,0.00414963,408,0.0076091425
Pi,Wild,8936,0.0042817525,408,0.0076091425
Pi,Wild,8937,0.004384295,408,0.0076091425
Pi,Wild,8938,0.004069585,408,0.0076091425
Pi,Wild,8939,0.00422276,408,0.0076091425
Pi,Wild,8940,0.004522975,408,0.0076091425
Pi,Wild,8941,0.00438234,408,0.0076091425
Pi,Wild,8942,0.004007935,408,0.0076091425
Pi,Wild,8943,0.004247895,408,0.0076091425
Pi,Wild,8944,0.004098245,408,0.0076091425
Pi,Wild,8945,0.004382695,408,0.0076091425
Pi,Wild,8946,0.004446685,408,0.0076091425
Pi,Wild,8947,0.004206805,408,0.0076091425
Pi,Wild,8948,0.0041496125,408,0.0076091425
Pi,Wild,8949,0.004054525,408,0.0076091425
Pi,Wild,8950,0.004106585,408,0.0076091425
Pi,Wild,8951,0.004031775,408,0.0076091425
Pi,Wild,8952,0.0038696875,408,0.0076091425
Pi,Wild,8953,0.00436224,408,0.0076091425
Pi,Wild,8954,0.00428707,408,0.0076091425
Pi,Wild,8955,0.00430925,408,0.0076091425
Pi,Wild,8956,0.004350915,408,0.0076091425
Pi,Wild,8957,0.0041162175,408,0.0076091425
Pi,Wild,8958,0.003884465,408,0.0076091425
Pi,Wild,8959,0.0042628775,408,0.0076091425
Pi,Wild,8960,0.004211255,408,0.0076091425
Pi,Wild,8961,0.00424069,408,0.0076091425
Pi,Wild,8962,0.0041555575,408,0.0076091425
Pi,Wild,8963,0.00427615,408,0.0076091425
Pi,Wild,8964,0.00437329,408,0.0076091425
Pi,Wild,8965,0.004254085,408,0.0076091425
Pi,Wild,8966,0.0040454825,408,0.0076091425
Pi,Wild,8967,0.0043374525,408,0.0076091425
Pi,Wild,8968,0.0043998875,408,0.0076091425
Pi,Wild,8969,0.003997495,408,0.0076091425
Pi,Wild,8970,0.004181575,408,0.0076091425
Pi,Wild,8971,0.0042870725,408,0.0076091425
Pi,Wild,8972,0.004220825,408,0.0076091425
Pi,Wild,8973,0.00430541,408,0.0076091425
Pi,Wild,8974,0.0043856475,408,0.0076091425
Pi,Wild,8975,0.00443851,408,0.0076091425
Pi,Wild,8976,0.00430194,408,0.0076091425
Pi,Wild,8977,0.004235695,408,0.0076091425
Pi,Wild,8978,0.003931425,408,0.0076091425
Pi,Wild,8979,0.0040676475,408,0.0076091425
Pi,Wild,8980,0.0041258575,408,0.0076091425
Pi,Wild,8981,0.0042418025,408,0.0076091425
Pi,Wild,8982,0.0043266,408,0.0076091425
Pi,Wild,8983,0.0043056175,408,0.0076091425
Pi,Wild,8984,0.0043118325,408,0.0076091425
Pi,Wild,8985,0.0044111725,408,0.0076091425
Pi,Wild,8986,0.0043451325,408,0.0076091425
Pi,Wild,8987,0.00392942,408,0.0076091425
Pi,Wild,8988,0.004202625,408,0.0076091425
Pi,Wild,8989,0.004080145,408,0.0076091425
Pi,Wild,8990,0.004195925,408,0.0076091425
Pi,Wild,8991,0.00429092,408,0.0076091425
Pi,Wild,8992,0.004136075,408,0.0076091425
Pi,Wild,8993,0.004309365,408,0.0076091425
Pi,Wild,8994,0.004099585,408,0.0076091425
Pi,Wild,8995,0.0042958425,408,0.0076091425
Pi,Wild,8996,0.0041952325,408,0.0076091425
Pi,Wild,8997,0.0040493,408,0.0076091425
Pi,Wild,8998,0.004170935,408,0.0076091425
Pi,Wild,8999,0.0042198075,408,0.0076091425
Pi,Wild,9000,0.0043581525,408,0.0076091425
Pi,Wild,9001,0.0043284825,408,0.0076091425
Pi,Wild,9002,0.004098675,408,0.0076091425
Pi,Wild,9003,0.004179305,408,0.0076091425
Pi,Wild,9004,0.004082865,408,0.0076091425
Pi,Wild,9005,0.004225155,408,0.0076091425
Pi,Wild,9006,0.0041483725,408,0.0076091425
Pi,Wild,9007,0.004284845,408,0.0076091425
Pi,Wild,9008,0.0043962375,408,0.0076091425
Pi,Wild,9009,0.00416442,408,0.0076091425
Pi,Wild,9010,0.0040530125,408,0.0076091425
Pi,Wild,9011,0.0041759175,408,0.0076091425
Pi,Wild,9012,0.00420424,408,0.0076091425
Pi,Wild,9013,0.004207865,408,0.0076091425
Pi,Wild,9014,0.0040324175,408,0.0076091425
Pi,Wild,9015,0.00410023,408,0.0076091425
Pi,Wild,9016,0.0043699425,408,0.0076091425
Pi,Wild,9017,0.0041614875,408,0.0076091425
Pi,Wild,9018,0.004054945,408,0.0076091425
Pi,Wild,9019,0.0042217025,408,0.0076091425
Pi,Wild,9020,0.0042602925,408,0.0076091425
Pi,Wild,9021,0.004299175,408,0.0076091425
Pi,Wild,9022,0.0041051575,408,0.0076091425
Pi,Wild,9023,0.004119945,408,0.0076091425
Pi,Wild,9024,0.00427837,408,0.0076091425
Pi,Wild,9025,0.00411057,408,0.0076091425
Pi,Wild,9026,0.0042406975,408,0.0076091425
Pi,Wild,9027,0.0043380125,408,0.0076091425
Pi,Wild,9028,0.0042189325,408,0.0076091425
Pi,Wild,9029,0.00440461,408,0.0076091425
Pi,Wild,9030,0.004161225,408,0.0076091425
Pi,Wild,9031,0.00416462,408,0.0076091425
Pi,Wild,9032,0.0042000875,408,0.0076091425
Pi,Wild,9033,0.004306905,408,0.0076091425
Pi,Wild,9034,0.0041961825,408,0.0076091425
Pi,Wild,9035,0.0041506775,408,0.0076091425
Pi,Wild,9036,0.0041647,408,0.0076091425
Pi,Wild,9037,0.00441613,408,0.0076091425
Pi,Wild,9038,0.004183755,408,0.0076091425
Pi,Wild,9039,0.0042691675,408,0.0076091425
Pi,Wild,9040,0.00425224,408,0.0076091425
Pi,Wild,9041,0.004320125,408,0.0076091425
Pi,Wild,9042,0.0043441875,408,0.0076091425
Pi,Wild,9043,0.004334705,408,0.0076091425
Pi,Wild,9044,0.0039824575,408,0.0076091425
Pi,Wild,9045,0.00423314,408,0.0076091425
Pi,Wild,9046,0.00418686,408,0.0076091425
Pi,Wild,9047,0.004233855,408,0.0076091425
Pi,Wild,9048,0.0043101375,408,0.0076091425
Pi,Wild,9049,0.004226345,408,0.0076091425
Pi,Wild,9050,0.0040624875,408,0.0076091425
Pi,Wild,9051,0.004244695,408,0.0076091425
Pi,Wild,9052,0.00406159,408,0.0076091425
Pi,Wild,9053,0.0041132675,408,0.0076091425
Pi,Wild,9054,0.00415489,408,0.0076091425
Pi,Wild,9055,0.0042590525,408,0.0076091425
Pi,Wild,9056,0.004448965,408,0.0076091425
Pi,Wild,9057,0.004331855,408,0.0076091425
Pi,Wild,9058,0.004129385,408,0.0076091425
Pi,Wild,9059,0.0042738275,408,0.0076091425
Pi,Wild,9060,0.00442658,408,0.0076091425
Pi,Wild,9061,0.003947835,408,0.0076091425
Pi,Wild,9062,0.00430539,408,0.0076091425
Pi,Wild,9063,0.004367605,408,0.0076091425
Pi,Wild,9064,0.004191865,408,0.0076091425
Pi,Wild,9065,0.00425944,408,0.0076091425
Pi,Wild,9066,0.004274465,408,0.0076091425
Pi,Wild,9067,0.0041114575,408,0.0076091425
Pi,Wild,9068,0.0041615925,408,0.0076091425
Pi,Wild,9069,0.0041188925,408,0.0076091425
Pi,Wild,9070,0.00411178,408,0.0076091425
Pi,Wild,9071,0.004123105,408,0.0076091425
Pi,Wild,9072,0.004293045,408,0.0076091425
Pi,Wild,9073,0.004409185,408,0.0076091425
Pi,Wild,9074,0.0041730575,408,0.0076091425
Pi,Wild,9075,0.004231885,408,0.0076091425
Pi,Wild,9076,0.0043019775,408,0.0076091425
Pi,Wild,9077,0.004028165,408,0.0076091425
Pi,Wild,9078,0.0042096175,408,0.0076091425
Pi,Wild,9079,0.0043003425,408,0.0076091425
Pi,Wild,9080,0.0042287975,408,0.0076091425
Pi,Wild,9081,0.00418335,408,0.0076091425
Pi,Wild,9082,0.00420081,408,0.0076091425
Pi,Wild,9083,0.003919455,408,0.0076091425
Pi,Wild,9084,0.0043225475,408,0.0076091425
Pi,Wild,9085,0.00404744,408,0.0076091425
Pi,Wild,9086,0.0039157225,408,0.0076091425
Pi,Wild,9087,0.0042617925,408,0.0076091425
Pi,Wild,9088,0.004111835,408,0.0076091425
Pi,Wild,9089,0.004205585,408,0.0076091425
Pi,Wild,9090,0.0040590525,408,0.0076091425
Pi,Wild,9091,0.0040453575,408,0.0076091425
Pi,Wild,9092,0.0042617225,408,0.0076091425
Pi,Wild,9093,0.0042740575,408,0.0076091425
Pi,Wild,9094,0.00405828,408,0.0076091425
Pi,Wild,9095,0.00422353,408,0.0076091425
Pi,Wild,9096,0.004184735,408,0.0076091425
Pi,Wild,9097,0.0040345075,408,0.0076091425
Pi,Wild,9098,0.0043804625,408,0.0076091425
Pi,Wild,9099,0.00417892,408,0.0076091425
Pi,Wild,9100,0.004249475,408,0.0076091425
Pi,Wild,9101,0.0040710425,408,0.0076091425
Pi,Wild,9102,0.004059395,408,0.0076091425
Pi,Wild,9103,0.0044305425,408,0.0076091425
Pi,Wild,9104,0.004075405,408,0.0076091425
Pi,Wild,9105,0.0042759675,408,0.0076091425
Pi,Wild,9106,0.0042243825,408,0.0076091425
Pi,Wild,9107,0.00406356,408,0.0076091425
Pi,Wild,9108,0.004367635,408,0.0076091425
Pi,Wild,9109,0.004142995,408,0.0076091425
Pi,Wild,9110,0.0040367875,408,0.0076091425
Pi,Wild,9111,0.00431912,408,0.0076091425
Pi,Wild,9112,0.004309045,408,0.0076091425
Pi,Wild,9113,0.004429495,408,0.0076091425
Pi,Wild,9114,0.0041475625,408,0.0076091425
Pi,Wild,9115,0.0042172125,408,0.0076091425
Pi,Wild,9116,0.0039439925,408,0.0076091425
Pi,Wild,9117,0.004031085,408,0.0076091425
Pi,Wild,9118,0.0042744575,408,0.0076091425
Pi,Wild,9119,0.0042760525,408,0.0076091425
Pi,Wild,9120,0.00424453,408,0.0076091425
Pi,Wild,9121,0.004371985,408,0.0076091425
Pi,Wild,9122,0.004327125,408,0.0076091425
Pi,Wild,9123,0.00431824,408,0.0076091425
Pi,Wild,9124,0.003986845,408,0.0076091425
Pi,Wild,9125,0.00397978,408,0.0076091425
Pi,Wild,9126,0.0041341,408,0.0076091425
Pi,Wild,9127,0.00429326,408,0.0076091425
Pi,Wild,9128,0.00415456,408,0.0076091425
Pi,Wild,9129,0.00429418,408,0.0076091425
Pi,Wild,9130,0.004342135,408,0.0076091425
Pi,Wild,9131,0.00423118,408,0.0076091425
Pi,Wild,9132,0.00423116,408,0.0076091425
Pi,Wild,9133,0.004153285,408,0.0076091425
Pi,Wild,9134,0.00428219,408,0.0076091425
Pi,Wild,9135,0.00422736,408,0.0076091425
Pi,Wild,9136,0.00432244,408,0.0076091425
Pi,Wild,9137,0.0043335525,408,0.0076091425
Pi,Wild,9138,0.0041734,408,0.0076091425
Pi,Wild,9139,0.004006965,408,0.0076091425
Pi,Wild,9140,0.0042637275,408,0.0076091425
Pi,Wild,9141,0.0042226875,408,0.0076091425
Pi,Wild,9142,0.004225075,408,0.0076091425
Pi,Wild,9143,0.0042672,408,0.0076091425
Pi,Wild,9144,0.0041152575,408,0.0076091425
Pi,Wild,9145,0.00428666,408,0.0076091425
Pi,Wild,9146,0.004084435,408,0.0076091425
Pi,Wild,9147,0.00424778,408,0.0076091425
Pi,Wild,9148,0.0045613675,408,0.0076091425
Pi,Wild,9149,0.0041194325,408,0.0076091425
Pi,Wild,9150,0.00441423,408,0.0076091425
Pi,Wild,9151,0.00419698,408,0.0076091425
Pi,Wild,9152,0.004104275,408,0.0076091425
Pi,Wild,9153,0.004147675,408,0.0076091425
Pi,Wild,9154,0.004248665,408,0.0076091425
Pi,Wild,9155,0.0039784975,408,0.0076091425
Pi,Wild,9156,0.004169315,408,0.0076091425
Pi,Wild,9157,0.004142785,408,0.0076091425
Pi,Wild,9158,0.00403354,408,0.0076091425
Pi,Wild,9159,0.0040842075,408,0.0076091425
Pi,Wild,9160,0.0042665,408,0.0076091425
Pi,Wild,9161,0.0042735925,408,0.0076091425
Pi,Wild,9162,0.0043114825,408,0.0076091425
Pi,Wild,9163,0.004175815,408,0.0076091425
Pi,Wild,9164,0.004052885,408,0.0076091425
Pi,Wild,9165,0.0041901,408,0.0076091425
Pi,Wild,9166,0.004257205,408,0.0076091425
Pi,Wild,9167,0.004138905,408,0.0076091425
Pi,Wild,9168,0.00401783,408,0.0076091425
Pi,Wild,9169,0.00424672,408,0.0076091425
Pi,Wild,9170,0.004245525,408,0.0076091425
Pi,Wild,9171,0.004197665,408,0.0076091425
Pi,Wild,9172,0.00416053,408,0.0076091425
Pi,Wild,9173,0.004259,408,0.0076091425
Pi,Wild,9174,0.00431355375,408,0.0076091425
Pi,Wild,9175,0.0039972775,408,0.0076091425
Pi,Wild,9176,0.0041549875,408,0.0076091425
Pi,Wild,9177,0.0041655325,408,0.0076091425
Pi,Wild,9178,0.004118835,408,0.0076091425
Pi,Wild,9179,0.0042840975,408,0.0076091425
Pi,Wild,9180,0.004092485,408,0.0076091425
Pi,Wild,9181,0.00444835,408,0.0076091425
Pi,Wild,9182,0.004292565,408,0.0076091425
Pi,Wild,9183,0.0042101875,408,0.0076091425
Pi,Wild,9184,0.004227405,408,0.0076091425
Pi,Wild,9185,0.0043011525,408,0.0076091425
Pi,Wild,9186,0.0044601925,408,0.0076091425
Pi,Wild,9187,0.00419472,408,0.0076091425
Pi,Wild,9188,0.00433452,408,0.0076091425
Pi,Wild,9189,0.0042022,408,0.0076091425
Pi,Wild,9190,0.004156385,408,0.0076091425
Pi,Wild,9191,0.00438492,408,0.0076091425
Pi,Wild,9192,0.004238195,408,0.0076091425
Pi,Wild,9193,0.004109295,408,0.0076091425
Pi,Wild,9194,0.0043648475,408,0.0076091425
Pi,Wild,9195,0.0041490675,408,0.0076091425
Pi,Wild,9196,0.0041911475,408,0.0076091425
Pi,Wild,9197,0.0042539376975,408,0.0076091425
Pi,Wild,9198,0.0041917825,408,0.0076091425
Pi,Wild,9199,0.0042617025,408,0.0076091425
Pi,Wild,9200,0.00423517,408,0.0076091425
Pi,Wild,9201,0.004196705,408,0.0076091425
Pi,Wild,9202,0.00419244,408,0.0076091425
Pi,Wild,9203,0.0043368625,408,0.0076091425
Pi,Wild,9204,0.004142945,408,0.0076091425
Pi,Wild,9205,0.00405820375,408,0.0076091425
Pi,Wild,9206,0.00412271125,408,0.0076091425
Pi,Wild,9207,0.0041808,408,0.0076091425
Pi,Wild,9208,0.00416094,408,0.0076091425
Pi,Wild,9209,0.00428838,408,0.0076091425
Pi,Wild,9210,0.0042305175,408,0.0076091425
Pi,Wild,9211,0.0041182,408,0.0076091425
Pi,Wild,9212,0.004329,408,0.0076091425
Pi,Wild,9213,0.0042972,408,0.0076091425
Pi,Wild,9214,0.0043479275,408,0.0076091425
Pi,Wild,9215,0.0042697575,408,0.0076091425
Pi,Wild,9216,0.00405916,408,0.0076091425
Pi,Wild,9217,0.004369185,408,0.0076091425
Pi,Wild,9218,0.004267595,408,0.0076091425
Pi,Wild,9219,0.00397224,408,0.0076091425
Pi,Wild,9220,0.00407084,408,0.0076091425
Pi,Wild,9221,0.0041702825,408,0.0076091425
Pi,Wild,9222,0.0043063275,408,0.0076091425
Pi,Wild,9223,0.0041916175,408,0.0076091425
Pi,Wild,9224,0.003994805,408,0.0076091425
Pi,Wild,9225,0.0041881825,408,0.0076091425
Pi,Wild,9226,0.0042215625,408,0.0076091425
Pi,Wild,9227,0.0041221025,408,0.0076091425
Pi,Wild,9228,0.00421185625,408,0.0076091425
Pi,Wild,9229,0.004127055,408,0.0076091425
Pi,Wild,9230,0.00440114,408,0.0076091425
Pi,Wild,9231,0.0041505325,408,0.0076091425
Pi,Wild,9232,0.004343295,408,0.0076091425
Pi,Wild,9233,0.00426194,408,0.0076091425
Pi,Wild,9234,0.0043325875,408,0.0076091425
Pi,Wild,9235,0.0040982525,408,0.0076091425
Pi,Wild,9236,0.00395672,408,0.0076091425
Pi,Wild,9237,0.0044641075,408,0.0076091425
Pi,Wild,9238,0.0041515825,408,0.0076091425
Pi,Wild,9239,0.00422083,408,0.0076091425
Pi,Wild,9240,0.0042389625,408,0.0076091425
Pi,Wild,9241,0.0043553075,408,0.0076091425
Pi,Wild,9242,0.0041677825,408,0.0076091425
Pi,Wild,9243,0.004355125,408,0.0076091425
Pi,Wild,9244,0.0043123425,408,0.0076091425
Pi,Wild,9245,0.0038572175,408,0.0076091425
Pi,Wild,9246,0.0043445225,408,0.0076091425
Pi,Wild,9247,0.00438253,408,0.0076091425
Pi,Wild,9248,0.00412161,408,0.0076091425
Pi,Wild,9249,0.0041469225,408,0.0076091425
Pi,Wild,9250,0.00405364,408,0.0076091425
Pi,Wild,9251,0.00391248,408,0.0076091425
Pi,Wild,9252,0.004322725,408,0.0076091425
Pi,Wild,9253,0.0044207225,408,0.0076091425
Pi,Wild,9254,0.00395484,408,0.0076091425
Pi,Wild,9255,0.004376835,408,0.0076091425
Pi,Wild,9256,0.0043027125,408,0.0076091425
Pi,Wild,9257,0.00445409,408,0.0076091425
Pi,Wild,9258,0.0043851575,408,0.0076091425
Pi,Wild,9259,0.004182895,408,0.0076091425
Pi,Wild,9260,0.0042713975,408,0.0076091425
Pi,Wild,9261,0.0043561825,408,0.0076091425
Pi,Wild,9262,0.0041012225,408,0.0076091425
Pi,Wild,9263,0.004023675,408,0.0076091425
Pi,Wild,9264,0.00418339,408,0.0076091425
Pi,Wild,9265,0.0043759025,408,0.0076091425
Pi,Wild,9266,0.0041437075,408,0.0076091425
Pi,Wild,9267,0.0042680325,408,0.0076091425
Pi,Wild,9268,0.004143705,408,0.0076091425
Pi,Wild,9269,0.00417453,408,0.0076091425
Pi,Wild,9270,0.003869985,408,0.0076091425
Pi,Wild,9271,0.004168385,408,0.0076091425
Pi,Wild,9272,0.0040872,408,0.0076091425
Pi,Wild,9273,0.0040673925,408,0.0076091425
Pi,Wild,9274,0.004249765,408,0.0076091425
Pi,Wild,9275,0.0043852,408,0.0076091425
Pi,Wild,9276,0.0041896125,408,0.0076091425
Pi,Wild,9277,0.00416248,408,0.0076091425
Pi,Wild,9278,0.004295135,408,0.0076091425
Pi,Wild,9279,0.0039472975,408,0.0076091425
Pi,Wild,9280,0.0040663475,408,0.0076091425
Pi,Wild,9281,0.00423668,408,0.0076091425
Pi,Wild,9282,0.00439556,408,0.0076091425
Pi,Wild,9283,0.0042364675,408,0.0076091425
Pi,Wild,9284,0.0041671125,408,0.0076091425
Pi,Wild,9285,0.004103965,408,0.0076091425
Pi,Wild,9286,0.00412848,408,0.0076091425
Pi,Wild,9287,0.00412813,408,0.0076091425
Pi,Wild,9288,0.00408336,408,0.0076091425
Pi,Wild,9289,0.0040813225,408,0.0076091425
Pi,Wild,9290,0.0042277,408,0.0076091425
Pi,Wild,9291,0.00434664,408,0.0076091425
Pi,Wild,9292,0.00427501,408,0.0076091425
Pi,Wild,9293,0.004436545,408,0.0076091425
Pi,Wild,9294,0.004173205,408,0.0076091425
Pi,Wild,9295,0.0045623125,408,0.0076091425
Pi,Wild,9296,0.0041728875,408,0.0076091425
Pi,Wild,9297,0.0041241125,408,0.0076091425
Pi,Wild,9298,0.0042607175,408,0.0076091425
Pi,Wild,9299,0.004349305,408,0.0076091425
Pi,Wild,9300,0.0042133525,408,0.0076091425
Pi,Wild,9301,0.004098315,408,0.0076091425
Pi,Wild,9302,0.0037475375,408,0.0076091425
Pi,Wild,9303,0.004319915,408,0.0076091425
Pi,Wild,9304,0.004110355,408,0.0076091425
Pi,Wild,9305,0.0041607725,408,0.0076091425
Pi,Wild,9306,0.004111015,408,0.0076091425
Pi,Wild,9307,0.00413257725,408,0.0076091425
Pi,Wild,9308,0.004265605,408,0.0076091425
Pi,Wild,9309,0.0040832925,408,0.0076091425
Pi,Wild,9310,0.00425609,408,0.0076091425
Pi,Wild,9311,0.0043187825,408,0.0076091425
Pi,Wild,9312,0.0042899925,408,0.0076091425
Pi,Wild,9313,0.0043594375,408,0.0076091425
Pi,Wild,9314,0.0042429125,408,0.0076091425
Pi,Wild,9315,0.004033735,408,0.0076091425
Pi,Wild,9316,0.0042482025,408,0.0076091425
Pi,Wild,9317,0.0039895425,408,0.0076091425
Pi,Wild,9318,0.004242105,408,0.0076091425
Pi,Wild,9319,0.004105755,408,0.0076091425
Pi,Wild,9320,0.00427257,408,0.0076091425
Pi,Wild,9321,0.003984925,408,0.0076091425
Pi,Wild,9322,0.004097157,408,0.0076091425
