comparison	region_chr	region_start	region_end	max_xpclr	n_merged_windows	gene_chr	gene_start	gene_end	strand	gene_id
domestication_landrace_vs_wild	3	1315001	1430000	518.3539926	5	3	1396701	1402090	+	Sobic.003G015300
domestication_landrace_vs_wild	3	1315001	1430000	518.3539926	5	3	1421148	1429111	-	Sobic.003G015400
domestication_landrace_vs_wild	3	2195001	2250000	578.185974	5	3	2193764	2202410	-	Sobic.003G025666
domestication_landrace_vs_wild	3	2195001	2250000	578.185974	5	3	2198223	2212064	+	Sobic.003G025700
domestication_landrace_vs_wild	3	2195001	2250000	578.185974	5	3	2198742	2203269	+	Sobic.003G025732
domestication_landrace_vs_wild	3	2195001	2250000	578.185974	5	3	2200406	2205128	+	Sobic.003G025800
domestication_landrace_vs_wild	3	2195001	2250000	578.185974	5	3	2211927	2216586	+	Sobic.003G025900
domestication_landrace_vs_wild	3	2195001	2250000	578.185974	5	3	2220391	2225195	-	Sobic.003G026000
domestication_landrace_vs_wild	3	2195001	2250000	578.185974	5	3	2231280	2236702	-	Sobic.003G026100
domestication_landrace_vs_wild	3	2195001	2250000	578.185974	5	3	2239218	2248354	+	Sobic.003G026200
domestication_landrace_vs_wild	3	2195001	2250000	578.185974	5	3	2247547	2254217	+	Sobic.003G026300
domestication_landrace_vs_wild	3	2590001	2625000	602.3450023	3	3	2573023	2593425	-	Sobic.003G029100
domestication_landrace_vs_wild	3	2590001	2625000	602.3450023	3	3	2592230	2600166	-	Sobic.003G029200
domestication_landrace_vs_wild	3	2590001	2625000	602.3450023	3	3	2598235	2603322	-	Sobic.003G029300
domestication_landrace_vs_wild	3	2590001	2625000	602.3450023	3	3	2609218	2613889	-	Sobic.003G029350
domestication_landrace_vs_wild	3	2590001	2625000	602.3450023	3	3	2613622	2619132	+	Sobic.003G029400
domestication_landrace_vs_wild	3	2590001	2625000	602.3450023	3	3	2619625	2628228	-	Sobic.003G029500
domestication_landrace_vs_wild	3	2680001	2705000	374.6745538	1	3	2692121	2701106	+	Sobic.003G029900
domestication_landrace_vs_wild	3	2795001	2820000	435.9329254	1	3	2810477	2816505	+	Sobic.003G031001
domestication_landrace_vs_wild	3	4265001	4315000	526.3230392	4	3	4265437	4271439	-	Sobic.003G046200
domestication_landrace_vs_wild	3	4265001	4315000	526.3230392	4	3	4269127	4281809	-	Sobic.003G046300
domestication_landrace_vs_wild	3	4265001	4315000	526.3230392	4	3	4278626	4292743	-	Sobic.003G046400
domestication_landrace_vs_wild	3	4265001	4315000	526.3230392	4	3	4308010	4313125	+	Sobic.003G046600
domestication_landrace_vs_wild	3	4265001	4315000	526.3230392	4	3	4309347	4317381	-	Sobic.003G046700
domestication_landrace_vs_wild	3	4265001	4315000	526.3230392	4	3	4314425	4321284	-	Sobic.003G046800
domestication_landrace_vs_wild	3	4535001	4560000	407.4734	1	3	4529002	4551310	-	Sobic.003G048900
domestication_landrace_vs_wild	3	4535001	4560000	407.4734	1	3	4539884	4545401	+	Sobic.003G049000
domestication_landrace_vs_wild	3	4535001	4560000	407.4734	1	3	4541504	4548352	+	Sobic.003G049100
domestication_landrace_vs_wild	3	4535001	4560000	407.4734	1	3	4548376	4557159	+	Sobic.003G049200
domestication_landrace_vs_wild	3	4535001	4560000	407.4734	1	3	4553591	4558367	+	Sobic.003G049300
domestication_landrace_vs_wild	3	4535001	4560000	407.4734	1	3	4558200	4563725	+	Sobic.003G049400
domestication_landrace_vs_wild	3	4605001	4635000	439.7157049	2	3	4606062	4611806	+	Sobic.003G049750
domestication_landrace_vs_wild	3	4605001	4635000	439.7157049	2	3	4608608	4615833	+	Sobic.003G049800
domestication_landrace_vs_wild	3	4605001	4635000	439.7157049	2	3	4612239	4617947	+	Sobic.003G050000
domestication_landrace_vs_wild	3	4605001	4635000	439.7157049	2	3	4613331	4620980	-	Sobic.003G050100
domestication_landrace_vs_wild	3	4605001	4635000	439.7157049	2	3	4616537	4621827	-	Sobic.003G050200
domestication_landrace_vs_wild	3	4605001	4635000	439.7157049	2	3	4618304	4624149	-	Sobic.003G050300
domestication_landrace_vs_wild	3	4605001	4635000	439.7157049	2	3	4624292	4635388	+	Sobic.003G050400
domestication_landrace_vs_wild	3	4605001	4635000	439.7157049	2	3	4634495	4639390	-	Sobic.003G050500
domestication_landrace_vs_wild	3	5055001	5080000	483.0521692	1	3	5049263	5055752	-	Sobic.003G055900
domestication_landrace_vs_wild	3	5055001	5080000	483.0521692	1	3	5052289	5058632	-	Sobic.003G056000
domestication_landrace_vs_wild	3	5055001	5080000	483.0521692	1	3	5055124	5065156	-	Sobic.003G056100
domestication_landrace_vs_wild	3	5055001	5080000	483.0521692	1	3	5061880	5066897	-	Sobic.003G056250
domestication_landrace_vs_wild	3	5055001	5080000	483.0521692	1	3	5067491	5072365	+	Sobic.003G056275
domestication_landrace_vs_wild	3	5410001	5435000	456.2675119	1	3	5407136	5414619	+	Sobic.003G061000
domestication_landrace_vs_wild	3	5410001	5435000	456.2675119	1	3	5417378	5433163	+	Sobic.003G061200
domestication_landrace_vs_wild	3	5410001	5435000	456.2675119	1	3	5430110	5439427	+	Sobic.003G061300
domestication_landrace_vs_wild	3	11620001	11660000	416.3609319	2	3	11633325	11645075	+	Sobic.003G126200
domestication_landrace_vs_wild	3	11620001	11660000	416.3609319	2	3	11644876	11655698	+	Sobic.003G126300
domestication_landrace_vs_wild	3	11620001	11660000	416.3609319	2	3	11654103	11661239	+	Sobic.003G126400
domestication_landrace_vs_wild	3	11620001	11660000	416.3609319	2	3	11656032	11666384	-	Sobic.003G126500
domestication_landrace_vs_wild	3	11895001	11980000	419.3632036	2	3	11890498	11900326	+	Sobic.003G128550
domestication_landrace_vs_wild	3	11895001	11980000	419.3632036	2	3	11902420	11919031	+	Sobic.003G128600
domestication_landrace_vs_wild	3	11895001	11980000	419.3632036	2	3	11923543	11930393	+	Sobic.003G128700
domestication_landrace_vs_wild	3	11895001	11980000	419.3632036	2	3	11930598	11942432	+	Sobic.003G128800
domestication_landrace_vs_wild	3	11895001	11980000	419.3632036	2	3	11946523	11955151	+	Sobic.003G128825
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14171239	14178475	+	Sobic.003G142100
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14199811	14207704	+	Sobic.003G142200
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14213478	14218904	+	Sobic.003G142300
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14221391	14228654	+	Sobic.003G142400
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14226111	14233504	-	Sobic.003G142500
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14242849	14250508	+	Sobic.003G142700
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14246515	14252387	-	Sobic.003G142800
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14258073	14262183	-	Sobic.003G142850
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14258378	14262979	+	Sobic.003G142900
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14261319	14267378	-	Sobic.003G143000
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14268046	14277477	-	Sobic.003G143100
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14277193	14285759	-	Sobic.003G143200
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14287226	14292945	-	Sobic.003G143300
domestication_landrace_vs_wild	3	14155001	14315000	680.2137148	6	3	14297647	14302904	-	Sobic.003G143401
domestication_landrace_vs_wild	3	14420001	14580000	494.2371697	7	3	14411101	14429987	-	Sobic.003G143800
domestication_landrace_vs_wild	3	14420001	14580000	494.2371697	7	3	14511509	14520354	+	Sobic.003G143900
domestication_landrace_vs_wild	3	14420001	14580000	494.2371697	7	3	14518348	14527527	-	Sobic.003G144000
domestication_landrace_vs_wild	3	14650001	14720000	433.3292534	2	3	14648600	14653436	+	Sobic.003G144100
domestication_landrace_vs_wild	3	14650001	14720000	433.3292534	2	3	14705154	14716082	+	Sobic.003G144200
domestication_landrace_vs_wild	3	14845001	14945000	868.9330206	5	3	14880848	14885729	+	Sobic.003G144800
domestication_landrace_vs_wild	3	14845001	14945000	868.9330206	5	3	14909240	14916173	+	Sobic.003G144900
domestication_landrace_vs_wild	3	14845001	14945000	868.9330206	5	3	14943005	14947708	+	Sobic.003G144950
domestication_landrace_vs_wild	3	14845001	14945000	868.9330206	5	3	14944672	14951281	+	Sobic.003G145000
domestication_landrace_vs_wild	3	15125001	15150000	538.7402308	1	3	15123972	15129037	+	Sobic.003G146400
domestication_landrace_vs_wild	3	15125001	15150000	538.7402308	1	3	15125246	15130398	-	Sobic.003G146450
domestication_landrace_vs_wild	3	17145001	17170000	442.8530274	1	3	17166777	17174081	+	Sobic.003G155600
domestication_landrace_vs_wild	3	17640001	17830000	577.0645181	12	3	17602558	17645539	+	Sobic.003G157150
domestication_landrace_vs_wild	3	17640001	17830000	577.0645181	12	3	17657943	17664596	+	Sobic.003G157300
domestication_landrace_vs_wild	3	17640001	17830000	577.0645181	12	3	17664356	17671042	-	Sobic.003G157400
domestication_landrace_vs_wild	3	17870001	18005000	503.748119	4	3	17871523	17877142	-	Sobic.003G157600
domestication_landrace_vs_wild	3	17870001	18005000	503.748119	4	3	17874873	17881080	+	Sobic.003G157700
domestication_landrace_vs_wild	3	17870001	18005000	503.748119	4	3	17934563	17938931	+	Sobic.003G157800
domestication_landrace_vs_wild	3	17870001	18005000	503.748119	4	3	17958838	17964593	-	Sobic.003G157900
domestication_landrace_vs_wild	3	18090001	18115000	482.2094451	1	3	18081589	18097619	-	Sobic.003G158100
domestication_landrace_vs_wild	3	18280001	18305000	510.3741898	1	3	18293988	18298593	-	Sobic.003G158500
domestication_landrace_vs_wild	3	18280001	18305000	510.3741898	1	3	18297162	18302076	+	Sobic.003G158600
domestication_landrace_vs_wild	3	18455001	18605000	581.9028176	7	3	18490535	18503446	-	Sobic.003G159200
domestication_landrace_vs_wild	3	18455001	18605000	581.9028176	7	3	18599142	18608105	-	Sobic.003G159500
domestication_landrace_vs_wild	3	18650001	18810000	516.8781294	7	3	18651997	18664219	-	Sobic.003G159600
domestication_landrace_vs_wild	3	18650001	18810000	516.8781294	7	3	18668669	18683461	+	Sobic.003G159700
domestication_landrace_vs_wild	3	18650001	18810000	516.8781294	7	3	18682646	18694194	+	Sobic.003G159850
domestication_landrace_vs_wild	3	18650001	18810000	516.8781294	7	3	18694808	18703712	-	Sobic.003G160000
domestication_landrace_vs_wild	3	30745001	30770000	422.8164115	1	3	30742024	30747984	+	Sobic.003G170032
domestication_landrace_vs_wild	3	42670001	42750000	485.7259214	3	3	42710667	42716839	-	Sobic.003G171300
domestication_landrace_vs_wild	3	43075001	43100000	434.7063807	1	3	43098355	43111161	+	Sobic.003G171400
domestication_landrace_vs_wild	3	49135001	49260000	510.1045266	4	3	49227227	49231801	-	Sobic.003G175400
domestication_landrace_vs_wild	3	49135001	49260000	510.1045266	4	3	49249460	49256269	-	Sobic.003G175500
domestication_landrace_vs_wild	3	49305001	49435000	537.1927886	4	3	49317189	49323606	+	Sobic.003G175600
domestication_landrace_vs_wild	3	49305001	49435000	537.1927886	4	3	49337465	49343408	-	Sobic.003G175633
domestication_landrace_vs_wild	3	51115001	51220000	451.4710415	3	3	51110415	51116283	+	Sobic.003G176650
domestication_landrace_vs_wild	3	51995001	52050000	680.2458939	3	3	52023774	52030020	-	Sobic.003G178700
domestication_landrace_vs_wild	3	57360001	57385000	679.5142832	1	3	57350529	57360448	+	Sobic.003G190100
domestication_landrace_vs_wild	3	57750001	57785000	449.0794215	2	3	57755370	57763344	+	Sobic.003G192801
domestication_landrace_vs_wild	3	57750001	57785000	449.0794215	2	3	57763653	57770682	+	Sobic.003G192900
domestication_landrace_vs_wild	3	58085001	58125000	596.1636449	3	3	58086116	58096508	+	Sobic.003G194500
domestication_landrace_vs_wild	3	58085001	58125000	596.1636449	3	3	58109390	58118208	+	Sobic.003G194600
domestication_landrace_vs_wild	3	58085001	58125000	596.1636449	3	3	58123081	58133744	-	Sobic.003G194800
domestication_landrace_vs_wild	3	60815001	60860000	581.2490472	5	3	60834266	60862288	-	Sobic.003G211600
domestication_landrace_vs_wild	3	61875001	61915000	546.9275843	3	3	61884471	61894299	+	Sobic.003G220500
domestication_landrace_vs_wild	3	61875001	61915000	546.9275843	3	3	61906429	61914323	+	Sobic.003G220600
domestication_landrace_vs_wild	3	61875001	61915000	546.9275843	3	3	61912747	61931558	-	Sobic.003G220700
domestication_landrace_vs_wild	3	62605001	62700000	660.3302769	7	3	62622908	62631202	+	Sobic.003G226700
domestication_landrace_vs_wild	3	62605001	62700000	660.3302769	7	3	62679658	62685769	+	Sobic.003G226800
domestication_landrace_vs_wild	3	62605001	62700000	660.3302769	7	3	62695895	62704613	-	Sobic.003G226900
domestication_landrace_vs_wild	3	62605001	62700000	660.3302769	7	3	62698265	62703443	+	Sobic.003G226950
domestication_landrace_vs_wild	3	62900001	63005000	603.1863999	4	3	62914047	62920969	+	Sobic.003G228400
domestication_landrace_vs_wild	3	62900001	63005000	603.1863999	4	3	62949747	62956639	+	Sobic.003G228500
domestication_landrace_vs_wild	3	62900001	63005000	603.1863999	4	3	62983382	62990678	+	Sobic.003G228600
domestication_landrace_vs_wild	3	62900001	63005000	603.1863999	4	3	62992483	62998734	+	Sobic.003G228700
domestication_landrace_vs_wild	3	63050001	63205000	498.579439	4	3	63060671	63067137	+	Sobic.003G229200
domestication_landrace_vs_wild	3	63050001	63205000	498.579439	4	3	63079651	63089445	+	Sobic.003G229300
domestication_landrace_vs_wild	3	63050001	63205000	498.579439	4	3	63085267	63097361	-	Sobic.003G229400
domestication_landrace_vs_wild	3	63050001	63205000	498.579439	4	3	63158812	63175030	+	Sobic.003G229500
domestication_landrace_vs_wild	3	65100001	65165000	616.3501443	4	3	65095986	65102475	+	Sobic.003G249400
domestication_landrace_vs_wild	3	65100001	65165000	616.3501443	4	3	65098585	65104444	-	Sobic.003G249500
domestication_landrace_vs_wild	3	65100001	65165000	616.3501443	4	3	65105863	65110249	+	Sobic.003G249550
domestication_landrace_vs_wild	3	65100001	65165000	616.3501443	4	3	65106869	65121196	+	Sobic.003G249600
domestication_landrace_vs_wild	3	65100001	65165000	616.3501443	4	3	65124021	65129714	-	Sobic.003G249700
domestication_landrace_vs_wild	3	65100001	65165000	616.3501443	4	3	65129892	65136273	-	Sobic.003G249800
domestication_landrace_vs_wild	3	65100001	65165000	616.3501443	4	3	65133187	65141339	-	Sobic.003G249900
domestication_landrace_vs_wild	3	65100001	65165000	616.3501443	4	3	65143310	65150993	+	Sobic.003G250000
domestication_landrace_vs_wild	3	65100001	65165000	616.3501443	4	3	65157636	65166951	-	Sobic.003G250100
domestication_landrace_vs_wild	3	66225001	66275000	450.8483087	2	3	66221513	66228892	-	Sobic.003G261300
domestication_landrace_vs_wild	3	66225001	66275000	450.8483087	2	3	66227054	66235088	-	Sobic.003G261400
domestication_landrace_vs_wild	3	66225001	66275000	450.8483087	2	3	66233905	66241493	-	Sobic.003G261500
domestication_landrace_vs_wild	3	66225001	66275000	450.8483087	2	3	66255888	66262308	-	Sobic.003G261566
domestication_landrace_vs_wild	3	66225001	66275000	450.8483087	2	3	66258917	66265830	-	Sobic.003G261632
domestication_landrace_vs_wild	3	66225001	66275000	450.8483087	2	3	66268418	66274835	+	Sobic.003G261700
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66436983	66447963	+	Sobic.003G264100
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66445855	66455299	+	Sobic.003G264200
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66454380	66459791	-	Sobic.003G264300
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66462030	66467076	-	Sobic.003G264400
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66465756	66471147	-	Sobic.003G264500
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66468269	66473544	-	Sobic.003G264600
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66471080	66478621	+	Sobic.003G264700
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66475707	66486851	+	Sobic.003G264800
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66483259	66492004	-	Sobic.003G264901
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66503933	66508991	+	Sobic.003G265000
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66507065	66516797	+	Sobic.003G265100
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66512895	66517314	-	Sobic.003G265125
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66515366	66521953	-	Sobic.003G265150
domestication_landrace_vs_wild	3	66445001	66530000	692.3170408	7	3	66520386	66527934	-	Sobic.003G265200
domestication_landrace_vs_wild	3	66925001	66950000	381.06474	1	3	66922227	66929254	+	Sobic.003G269300
domestication_landrace_vs_wild	3	66925001	66950000	381.06474	1	3	66931790	66941204	+	Sobic.003G269400
domestication_landrace_vs_wild	3	66925001	66950000	381.06474	1	3	66940138	66949032	-	Sobic.003G269500
domestication_landrace_vs_wild	3	67305001	67330000	445.8564355	1	3	67297359	67305229	+	Sobic.003G273500
domestication_landrace_vs_wild	3	67305001	67330000	445.8564355	1	3	67304428	67313941	+	Sobic.003G273600
domestication_landrace_vs_wild	3	67305001	67330000	445.8564355	1	3	67311391	67317942	-	Sobic.003G273700
domestication_landrace_vs_wild	3	67305001	67330000	445.8564355	1	3	67318821	67325706	-	Sobic.003G273800
domestication_landrace_vs_wild	3	67305001	67330000	445.8564355	1	3	67324957	67333288	+	Sobic.003G273900
domestication_landrace_vs_wild	3	67400001	67460000	650.3858566	5	3	67428201	67437535	+	Sobic.003G274800
domestication_landrace_vs_wild	3	67400001	67460000	650.3858566	5	3	67434720	67441050	+	Sobic.003G274900
domestication_landrace_vs_wild	3	67400001	67460000	650.3858566	5	3	67439763	67447258	+	Sobic.003G275000
domestication_landrace_vs_wild	3	67400001	67460000	650.3858566	5	3	67443826	67450911	+	Sobic.003G275100
domestication_landrace_vs_wild	3	67400001	67460000	650.3858566	5	3	67447044	67454873	-	Sobic.003G275200
domestication_landrace_vs_wild	3	68550001	68650000	482.7200383	5	3	68548733	68557711	+	Sobic.003G289800
domestication_landrace_vs_wild	3	68550001	68650000	482.7200383	5	3	68554059	68562359	+	Sobic.003G289900
domestication_landrace_vs_wild	3	68550001	68650000	482.7200383	5	3	68556605	68569183	-	Sobic.003G290000
domestication_landrace_vs_wild	3	68550001	68650000	482.7200383	5	3	68587182	68592746	-	Sobic.003G290050
domestication_landrace_vs_wild	3	68550001	68650000	482.7200383	5	3	68592650	68600432	+	Sobic.003G290100
domestication_landrace_vs_wild	3	68550001	68650000	482.7200383	5	3	68597256	68609292	+	Sobic.003G290200
domestication_landrace_vs_wild	3	68550001	68650000	482.7200383	5	3	68605038	68610598	-	Sobic.003G290300
domestication_landrace_vs_wild	3	68550001	68650000	482.7200383	5	3	68619978	68627708	+	Sobic.003G290400
domestication_landrace_vs_wild	3	68550001	68650000	482.7200383	5	3	68623958	68629762	+	Sobic.003G290500
domestication_landrace_vs_wild	3	68550001	68650000	482.7200383	5	3	68633756	68640663	+	Sobic.003G290600
domestication_landrace_vs_wild	3	68550001	68650000	482.7200383	5	3	68636757	68642136	-	Sobic.003G290700
domestication_landrace_vs_wild	3	70645001	70685000	387.1550494	2	3	70629517	70649908	-	Sobic.003G315166
domestication_landrace_vs_wild	3	70645001	70685000	387.1550494	2	3	70648340	70656642	-	Sobic.003G315332
domestication_landrace_vs_wild	3	70645001	70685000	387.1550494	2	3	70655375	70660856	+	Sobic.003G315500
domestication_landrace_vs_wild	3	70645001	70685000	387.1550494	2	3	70665758	70673737	+	Sobic.003G315600
domestication_landrace_vs_wild	3	70645001	70685000	387.1550494	2	3	70673696	70678223	+	Sobic.003G315800
domestication_landrace_vs_wild	3	70645001	70685000	387.1550494	2	3	70674259	70687348	-	Sobic.003G315700
domestication_landrace_vs_wild	3	70645001	70685000	387.1550494	2	3	70684394	70689611	-	Sobic.003G315766
domestication_landrace_vs_wild	3	74105001	74130000	381.7797746	1	3	74113773	74121724	+	Sobic.003G360000
domestication_landrace_vs_wild	3	74105001	74130000	381.7797746	1	3	74126943	74132560	+	Sobic.003G360100
domestication_landrace_vs_wild	4	225001	250000	597.9059556	1	4	218421	225526	+	Sobic.004G002350
domestication_landrace_vs_wild	4	225001	250000	597.9059556	1	4	222062	228921	-	Sobic.004G002400
domestication_landrace_vs_wild	4	225001	250000	597.9059556	1	4	225088	232061	+	Sobic.004G002500
domestication_landrace_vs_wild	4	225001	250000	597.9059556	1	4	228368	234455	-	Sobic.004G002600
domestication_landrace_vs_wild	4	225001	250000	597.9059556	1	4	241515	246349	-	Sobic.004G002700
domestication_landrace_vs_wild	4	225001	250000	597.9059556	1	4	243415	248924	-	Sobic.004G002800
domestication_landrace_vs_wild	4	225001	250000	597.9059556	1	4	246566	254009	-	Sobic.004G002901
domestication_landrace_vs_wild	4	1605001	1630000	374.2232546	1	4	1601260	1608469	+	Sobic.004G019500
domestication_landrace_vs_wild	4	1605001	1630000	374.2232546	1	4	1604249	1610209	+	Sobic.004G019550
domestication_landrace_vs_wild	4	1605001	1630000	374.2232546	1	4	1606691	1615509	-	Sobic.004G019600
domestication_landrace_vs_wild	4	1605001	1630000	374.2232546	1	4	1615333	1622826	+	Sobic.004G019700
domestication_landrace_vs_wild	4	1605001	1630000	374.2232546	1	4	1618246	1629828	-	Sobic.004G019800
domestication_landrace_vs_wild	4	1605001	1630000	374.2232546	1	4	1627660	1635649	-	Sobic.004G020000
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3449194	3456583	+	Sobic.004G041200
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3452489	3458916	+	Sobic.004G041300
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3459380	3467252	+	Sobic.004G041500
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3487047	3492504	+	Sobic.004G041600
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3494173	3499191	-	Sobic.004G041700
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3501192	3507260	-	Sobic.004G041800
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3509055	3516583	+	Sobic.004G041900
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3514915	3522903	+	Sobic.004G042000
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3522995	3532758	+	Sobic.004G042100
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3532131	3541179	+	Sobic.004G042200
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3538023	3545458	-	Sobic.004G042300
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3544558	3550693	+	Sobic.004G042400
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3552264	3559926	-	Sobic.004G042501
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3556383	3567851	-	Sobic.004G042600
domestication_landrace_vs_wild	4	3450001	3565000	705.9155678	5	4	3562930	3572712	-	Sobic.004G042700
domestication_landrace_vs_wild	4	4530001	4555000	436.5086615	1	4	4526206	4531498	-	Sobic.004G055100
domestication_landrace_vs_wild	4	4530001	4555000	436.5086615	1	4	4529901	4538470	+	Sobic.004G055200
domestication_landrace_vs_wild	4	5245001	5300000	497.4462613	2	4	5236881	5246743	+	Sobic.004G064000
domestication_landrace_vs_wild	4	5245001	5300000	497.4462613	2	4	5245115	5254189	+	Sobic.004G064100
domestication_landrace_vs_wild	4	5245001	5300000	497.4462613	2	4	5255953	5265129	+	Sobic.004G064200
domestication_landrace_vs_wild	4	5245001	5300000	497.4462613	2	4	5262421	5270782	+	Sobic.004G064300
domestication_landrace_vs_wild	4	5245001	5300000	497.4462613	2	4	5272343	5277874	-	Sobic.004G064400
domestication_landrace_vs_wild	4	5245001	5300000	497.4462613	2	4	5277127	5282423	-	Sobic.004G064500
domestication_landrace_vs_wild	4	5245001	5300000	497.4462613	2	4	5280041	5285387	-	Sobic.004G064550
domestication_landrace_vs_wild	4	5245001	5300000	497.4462613	2	4	5282623	5293377	+	Sobic.004G064600
domestication_landrace_vs_wild	4	5245001	5300000	497.4462613	2	4	5288972	5295670	-	Sobic.004G064700
domestication_landrace_vs_wild	4	5245001	5300000	497.4462613	2	4	5297377	5306003	+	Sobic.004G064800
domestication_landrace_vs_wild	4	7095001	7120000	436.1976259	1	4	7095781	7100859	+	Sobic.004G084600
domestication_landrace_vs_wild	4	7095001	7120000	436.1976259	1	4	7100085	7107714	-	Sobic.004G084700
domestication_landrace_vs_wild	4	8280001	8305000	401.4490458	1	4	8288896	8296252	+	Sobic.004G094900
domestication_landrace_vs_wild	4	13395001	13420000	378.7543099	1	4	13405808	13411393	-	Sobic.004G121000
domestication_landrace_vs_wild	4	13395001	13420000	378.7543099	1	4	13417172	13425811	-	Sobic.004G121100
domestication_landrace_vs_wild	4	46235001	46260000	371.2210309	1	4	46232508	46260900	-	Sobic.004G144400
domestication_landrace_vs_wild	4	49850001	49875000	418.6238062	1	4	49872443	49880247	+	Sobic.004G150200
domestication_landrace_vs_wild	4	54720001	54745000	405.5433926	1	4	54713582	54720683	-	Sobic.004G170400
domestication_landrace_vs_wild	4	55160001	55210000	469.9211359	4	4	55159661	55167200	+	Sobic.004G174400
domestication_landrace_vs_wild	4	55160001	55210000	469.9211359	4	4	55168774	55177603	+	Sobic.004G174600
domestication_landrace_vs_wild	4	55160001	55210000	469.9211359	4	4	55184792	55193112	+	Sobic.004G174700
domestication_landrace_vs_wild	4	55160001	55210000	469.9211359	4	4	55189503	55196110	+	Sobic.004G174800
domestication_landrace_vs_wild	4	55160001	55210000	469.9211359	4	4	55195684	55201211	+	Sobic.004G174900
domestication_landrace_vs_wild	4	55160001	55210000	469.9211359	4	4	55198932	55204714	-	Sobic.004G175000
domestication_landrace_vs_wild	4	55290001	55330000	603.6166998	3	4	55295608	55313684	+	Sobic.004G176000
domestication_landrace_vs_wild	4	55290001	55330000	603.6166998	3	4	55312230	55317265	-	Sobic.004G176100
domestication_landrace_vs_wild	4	55290001	55330000	603.6166998	3	4	55314002	55326540	-	Sobic.004G176200
domestication_landrace_vs_wild	4	55290001	55330000	603.6166998	3	4	55325395	55331381	+	Sobic.004G176300
domestication_landrace_vs_wild	4	58680001	58715000	652.3907794	3	4	58663122	58681090	-	Sobic.004G212000
domestication_landrace_vs_wild	4	58680001	58715000	652.3907794	3	4	58689439	58698524	+	Sobic.004G212100
domestication_landrace_vs_wild	4	58680001	58715000	652.3907794	3	4	58695143	58702423	-	Sobic.004G212200
domestication_landrace_vs_wild	4	58680001	58715000	652.3907794	3	4	58702415	58707317	-	Sobic.004G212250
domestication_landrace_vs_wild	4	58680001	58715000	652.3907794	3	4	58703292	58713209	+	Sobic.004G212300
domestication_landrace_vs_wild	4	58680001	58715000	652.3907794	3	4	58710225	58718812	+	Sobic.004G212350
domestication_landrace_vs_wild	4	58770001	58795000	484.4481119	1	4	58791692	58797371	-	Sobic.004G212900
domestication_landrace_vs_wild	4	59435001	59470000	608.8614879	2	4	59457969	59464840	-	Sobic.004G219700
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	59985294	59994293	+	Sobic.004G224000
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	59989721	59997203	-	Sobic.004G224100
