comparison	region_chr	region_start	region_end	max_xpclr	n_merged_windows	gene_chr	gene_start	gene_end	strand	gene_id
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66412097	66421909	+	Sobic.003G263400
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66413254	66421835	-	Sobic.003G263450
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66418922	66427581	+	Sobic.003G263500
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66424661	66430677	+	Sobic.003G263600
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66427430	66432424	-	Sobic.003G263702
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66428885	66433178	-	Sobic.003G263800
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66429815	66435496	+	Sobic.003G263900
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66430466	66438819	-	Sobic.003G264000
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66436983	66447963	+	Sobic.003G264100
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66515366	66521953	-	Sobic.003G265150
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66520386	66527934	-	Sobic.003G265200
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66555374	66561627	+	Sobic.003G265300
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66557566	66566457	-	Sobic.003G265400
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66562775	66570440	-	Sobic.003G265500
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66568485	66574243	+	Sobic.003G265600
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66576387	66582986	+	Sobic.003G265702
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66579325	66586545	+	Sobic.003G265800
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66594310	66602908	+	Sobic.003G265900
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66603423	66611614	+	Sobic.003G266001
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66609282	66640914	-	Sobic.003G266100
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66645125	66649589	-	Sobic.003G266200
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66649001	66653135	+	Sobic.003G266300
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66651414	66662864	+	Sobic.003G266400
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66659694	66667472	+	Sobic.003G266500
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66666038	66674565	+	Sobic.003G266600
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66672975	66679844	+	Sobic.003G266700
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66676621	66686191	+	Sobic.003G266900
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66685943	66693138	-	Sobic.003G267000
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66697318	66713152	+	Sobic.003G267100
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66700870	66706401	-	Sobic.003G267150
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66710374	66720555	-	Sobic.003G267300
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66720163	66725626	+	Sobic.003G267400
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66722778	66728775	+	Sobic.003G267500
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66724776	66730997	-	Sobic.003G267600
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66737721	66748684	+	Sobic.003G267700
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66746920	66755905	-	Sobic.003G267800
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66753425	66759315	-	Sobic.003G267900
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66847856	66853579	+	Sobic.003G268700
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66883222	66890451	+	Sobic.003G268800
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66889564	66896339	-	Sobic.003G268900
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66897370	66902957	-	Sobic.003G269000
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66906017	66912029	+	Sobic.003G269100
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66916950	66924874	+	Sobic.003G269200
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66922227	66929254	+	Sobic.003G269300
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66931790	66941204	+	Sobic.003G269400
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66940138	66949032	-	Sobic.003G269500
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66950121	66956288	+	Sobic.003G269600
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66956796	66964810	-	Sobic.003G269700
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66971766	66981331	-	Sobic.003G269800
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66981664	66992686	+	Sobic.003G269900
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66983771	66988734	+	Sobic.003G270000
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66993041	67000815	+	Sobic.003G270100
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66997335	67002455	+	Sobic.003G270200
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66999296	67008164	-	Sobic.003G270300
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67033844	67040317	+	Sobic.003G270400
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67038641	67048507	+	Sobic.003G270500
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67046187	67055457	+	Sobic.003G270600
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67053862	67059035	-	Sobic.003G270700
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67060769	67067104	+	Sobic.003G270800
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67069539	67075740	+	Sobic.003G270900
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67071497	67078986	-	Sobic.003G271000
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67082371	67092541	+	Sobic.003G271100
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67095936	67102182	-	Sobic.003G271202
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67102253	67109727	-	Sobic.003G271300
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67107473	67117372	+	Sobic.003G271400
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67115511	67120265	-	Sobic.003G271500
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67120476	67125472	+	Sobic.003G271600
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67127505	67133763	-	Sobic.003G271700
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67133274	67138600	-	Sobic.003G271800
breeding_improved_vs_landrace	3	67435001	67460000	158.1567449	1	3	67428201	67437535	+	Sobic.003G274800
breeding_improved_vs_landrace	3	67435001	67460000	158.1567449	1	3	67434720	67441050	+	Sobic.003G274900
breeding_improved_vs_landrace	3	67435001	67460000	158.1567449	1	3	67439763	67447258	+	Sobic.003G275000
breeding_improved_vs_landrace	3	67435001	67460000	158.1567449	1	3	67443826	67450911	+	Sobic.003G275100
breeding_improved_vs_landrace	3	67435001	67460000	158.1567449	1	3	67447044	67454873	-	Sobic.003G275200
breeding_improved_vs_landrace	3	67670001	67695000	152.5629416	1	3	67681062	67691208	+	Sobic.003G277800
breeding_improved_vs_landrace	3	67670001	67695000	152.5629416	1	3	67694741	67701717	+	Sobic.003G277850
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67815964	67821494	-	Sobic.003G279300
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67825826	67831616	+	Sobic.003G279500
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67830132	67834711	-	Sobic.003G279600
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67831912	67840882	+	Sobic.003G279700
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67835131	67842519	-	Sobic.003G279800
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67841496	67850760	+	Sobic.003G279900
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67855669	67862074	+	Sobic.003G280000
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67860726	67865365	+	Sobic.003G280100
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67866241	67870953	+	Sobic.003G280200
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67868271	67877338	-	Sobic.003G280300
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67875716	67883833	+	Sobic.003G280400
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67880140	67887480	-	Sobic.003G280500
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67884517	67890565	+	Sobic.003G280600
breeding_improved_vs_landrace	3	68150001	68175000	280.9337322	1	3	68148224	68154391	-	Sobic.003G284600
breeding_improved_vs_landrace	3	68150001	68175000	280.9337322	1	3	68154558	68164019	+	Sobic.003G284700
breeding_improved_vs_landrace	3	68150001	68175000	280.9337322	1	3	68164041	68170770	+	Sobic.003G284800
breeding_improved_vs_landrace	3	68150001	68175000	280.9337322	1	3	68166490	68171644	-	Sobic.003G284900
breeding_improved_vs_landrace	3	68150001	68175000	280.9337322	1	3	68171988	68178729	+	Sobic.003G285000
breeding_improved_vs_landrace	3	68360001	68385000	290.1531682	1	3	68370704	68382472	+	Sobic.003G287400
breeding_improved_vs_landrace	3	68360001	68385000	290.1531682	1	3	68383761	68390657	+	Sobic.003G287500
breeding_improved_vs_landrace	3	68990001	69015000	152.7028602	1	3	68987995	68993459	-	Sobic.003G294350
breeding_improved_vs_landrace	3	68990001	69015000	152.7028602	1	3	68994818	69000082	-	Sobic.003G294400
breeding_improved_vs_landrace	3	68990001	69015000	152.7028602	1	3	69002974	69011779	-	Sobic.003G294500
breeding_improved_vs_landrace	3	68990001	69015000	152.7028602	1	3	69008244	69013654	-	Sobic.003G294550
breeding_improved_vs_landrace	3	68990001	69015000	152.7028602	1	3	69010190	69023635	-	Sobic.003G294600
breeding_improved_vs_landrace	3	69055001	69080000	165.4555189	1	3	69050628	69056680	+	Sobic.003G295100
breeding_improved_vs_landrace	3	69055001	69080000	165.4555189	1	3	69052905	69061485	-	Sobic.003G295200
breeding_improved_vs_landrace	3	69055001	69080000	165.4555189	1	3	69065022	69071004	+	Sobic.003G295300
breeding_improved_vs_landrace	3	69245001	69270000	214.3095943	1	3	69242740	69249723	+	Sobic.003G297300
breeding_improved_vs_landrace	3	69245001	69270000	214.3095943	1	3	69245667	69255639	-	Sobic.003G297400
breeding_improved_vs_landrace	3	69245001	69270000	214.3095943	1	3	69249462	69257463	-	Sobic.003G297500
breeding_improved_vs_landrace	3	69245001	69270000	214.3095943	1	3	69259033	69264169	+	Sobic.003G297600
breeding_improved_vs_landrace	3	69245001	69270000	214.3095943	1	3	69260550	69271965	-	Sobic.003G297700
breeding_improved_vs_landrace	3	69245001	69270000	214.3095943	1	3	69267997	69282962	+	Sobic.003G297800
breeding_improved_vs_landrace	3	69585001	69610000	138.8810464	1	3	69582716	69595389	-	Sobic.003G301900
breeding_improved_vs_landrace	3	69585001	69610000	138.8810464	1	3	69601425	69606363	+	Sobic.003G301950
breeding_improved_vs_landrace	3	69585001	69610000	138.8810464	1	3	69602464	69607614	-	Sobic.003G302000
breeding_improved_vs_landrace	3	69815001	69840000	382.0350067	1	3	69808179	69818841	+	Sobic.003G304800
breeding_improved_vs_landrace	3	69815001	69840000	382.0350067	1	3	69822503	69829458	-	Sobic.003G305000
breeding_improved_vs_landrace	3	69815001	69840000	382.0350067	1	3	69831654	69839092	-	Sobic.003G305100
breeding_improved_vs_landrace	3	69815001	69840000	382.0350067	1	3	69831673	69837458	-	Sobic.003G305050
breeding_improved_vs_landrace	3	69815001	69840000	382.0350067	1	3	69835447	69846803	+	Sobic.003G305200
breeding_improved_vs_landrace	3	69815001	69840000	382.0350067	1	3	69835993	69840715	-	Sobic.003G305250
breeding_improved_vs_landrace	3	69980001	70005000	198.4831225	1	3	69978884	69983395	-	Sobic.003G307801
breeding_improved_vs_landrace	3	69980001	70005000	198.4831225	1	3	69981383	69989398	+	Sobic.003G307900
breeding_improved_vs_landrace	3	69980001	70005000	198.4831225	1	3	69986336	69992243	-	Sobic.003G308000
breeding_improved_vs_landrace	3	69980001	70005000	198.4831225	1	3	69988670	69997594	-	Sobic.003G308100
breeding_improved_vs_landrace	3	69980001	70005000	198.4831225	1	3	69997818	70008329	-	Sobic.003G308200
breeding_improved_vs_landrace	3	70440001	70465000	204.7629152	1	3	70433550	70456937	+	Sobic.003G312700
breeding_improved_vs_landrace	3	70440001	70465000	204.7629152	1	3	70453517	70457990	-	Sobic.003G313000
breeding_improved_vs_landrace	3	70440001	70465000	204.7629152	1	3	70457727	70464513	+	Sobic.003G313100
breeding_improved_vs_landrace	3	70440001	70465000	204.7629152	1	3	70460480	70467568	-	Sobic.003G313200
breeding_improved_vs_landrace	3	70440001	70465000	204.7629152	1	3	70464719	70475695	-	Sobic.003G313300
breeding_improved_vs_landrace	3	71270001	71295000	139.639513	1	3	71268106	71275221	-	Sobic.003G322300
breeding_improved_vs_landrace	3	71270001	71295000	139.639513	1	3	71271570	71277595	+	Sobic.003G322400
breeding_improved_vs_landrace	3	71270001	71295000	139.639513	1	3	71276831	71283911	-	Sobic.003G322466
breeding_improved_vs_landrace	3	71270001	71295000	139.639513	1	3	71281055	71287238	+	Sobic.003G322532
breeding_improved_vs_landrace	3	71270001	71295000	139.639513	1	3	71283261	71287725	-	Sobic.003G322600
breeding_improved_vs_landrace	3	71270001	71295000	139.639513	1	3	71284444	71299011	-	Sobic.003G322700
breeding_improved_vs_landrace	3	71345001	71430000	195.5390997	4	3	71364539	71372472	+	Sobic.003G323700
breeding_improved_vs_landrace	3	71345001	71430000	195.5390997	4	3	71378524	71382772	+	Sobic.003G323800
breeding_improved_vs_landrace	3	71345001	71430000	195.5390997	4	3	71386003	71394541	+	Sobic.003G324000
breeding_improved_vs_landrace	3	71345001	71430000	195.5390997	4	3	71388621	71396196	-	Sobic.003G324100
breeding_improved_vs_landrace	3	71345001	71430000	195.5390997	4	3	71395624	71403151	+	Sobic.003G324200
breeding_improved_vs_landrace	3	71345001	71430000	195.5390997	4	3	71399421	71411622	-	Sobic.003G324300
breeding_improved_vs_landrace	3	71570001	71595000	391.7374108	1	3	71569962	71574619	+	Sobic.003G326300
breeding_improved_vs_landrace	3	71570001	71595000	391.7374108	1	3	71571928	71577446	+	Sobic.003G326400
breeding_improved_vs_landrace	3	71570001	71595000	391.7374108	1	3	71575843	71589758	+	Sobic.003G326500
breeding_improved_vs_landrace	3	71570001	71595000	391.7374108	1	3	71586406	71593659	-	Sobic.003G326600
breeding_improved_vs_landrace	3	71570001	71595000	391.7374108	1	3	71594195	71601086	-	Sobic.003G326700
breeding_improved_vs_landrace	3	72215001	72240000	305.3836822	1	3	72216252	72223502	-	Sobic.003G335300
breeding_improved_vs_landrace	3	72215001	72240000	305.3836822	1	3	72227192	72236626	-	Sobic.003G335400
breeding_improved_vs_landrace	3	72215001	72240000	305.3836822	1	3	72238920	72243924	+	Sobic.003G335501
breeding_improved_vs_landrace	3	72385001	72450000	520.1397915	6	3	72381908	72388538	+	Sobic.003G337100
breeding_improved_vs_landrace	3	72385001	72450000	520.1397915	6	3	72383841	72390988	+	Sobic.003G337200
breeding_improved_vs_landrace	3	72385001	72450000	520.1397915	6	3	72387505	72402040	-	Sobic.003G337300
breeding_improved_vs_landrace	3	72385001	72450000	520.1397915	6	3	72400922	72407602	-	Sobic.003G337400
breeding_improved_vs_landrace	3	72385001	72450000	520.1397915	6	3	72408828	72420281	+	Sobic.003G337500
breeding_improved_vs_landrace	3	72385001	72450000	520.1397915	6	3	72422143	72431702	+	Sobic.003G337600
breeding_improved_vs_landrace	3	72385001	72450000	520.1397915	6	3	72432522	72439183	+	Sobic.003G337700
breeding_improved_vs_landrace	3	72385001	72450000	520.1397915	6	3	72440997	72448021	-	Sobic.003G337800
breeding_improved_vs_landrace	3	72550001	72575000	230.9515691	1	3	72548984	72556960	+	Sobic.003G338900
breeding_improved_vs_landrace	3	72550001	72575000	230.9515691	1	3	72554050	72559448	+	Sobic.003G338966
breeding_improved_vs_landrace	3	72550001	72575000	230.9515691	1	3	72559313	72565392	+	Sobic.003G339032
breeding_improved_vs_landrace	3	72550001	72575000	230.9515691	1	3	72564743	72571427	-	Sobic.003G339100
breeding_improved_vs_landrace	3	72550001	72575000	230.9515691	1	3	72572338	72577435	+	Sobic.003G339200
breeding_improved_vs_landrace	3	72550001	72575000	230.9515691	1	3	72573370	72579572	-	Sobic.003G339300
breeding_improved_vs_landrace	3	72640001	72665000	166.1778194	1	3	72636890	72645346	+	Sobic.003G339900
breeding_improved_vs_landrace	3	72640001	72665000	166.1778194	1	3	72644823	72650049	+	Sobic.003G340000
breeding_improved_vs_landrace	3	72640001	72665000	166.1778194	1	3	72653097	72659731	+	Sobic.003G340100
breeding_improved_vs_landrace	4	65001	90000	163.940543	1	4	71961	82407	-	Sobic.004G000100
breeding_improved_vs_landrace	4	65001	90000	163.940543	1	4	86615	92864	+	Sobic.004G000300
breeding_improved_vs_landrace	4	65001	90000	163.940543	1	4	88730	99077	-	Sobic.004G000400
breeding_improved_vs_landrace	4	320001	345000	186.0067302	1	4	315828	328539	+	Sobic.004G003434
breeding_improved_vs_landrace	4	320001	345000	186.0067302	1	4	325186	330677	+	Sobic.004G003501
breeding_improved_vs_landrace	4	320001	345000	186.0067302	1	4	326678	332110	+	Sobic.004G003550
breeding_improved_vs_landrace	4	530001	555000	164.4736784	1	4	546145	555428	-	Sobic.004G005900
breeding_improved_vs_landrace	4	1035001	1060000	159.2847686	1	4	1029720	1036214	-	Sobic.004G011900
breeding_improved_vs_landrace	4	1035001	1060000	159.2847686	1	4	1042059	1050468	+	Sobic.004G012000
breeding_improved_vs_landrace	4	1035001	1060000	159.2847686	1	4	1046499	1053587	-	Sobic.004G012100
breeding_improved_vs_landrace	4	1035001	1060000	159.2847686	1	4	1056595	1063906	+	Sobic.004G012200
breeding_improved_vs_landrace	4	1120001	1145000	149.4893983	1	4	1112716	1120445	+	Sobic.004G012900
breeding_improved_vs_landrace	4	1120001	1145000	149.4893983	1	4	1116881	1124411	+	Sobic.004G013000
breeding_improved_vs_landrace	4	1120001	1145000	149.4893983	1	4	1121621	1130727	+	Sobic.004G013100
breeding_improved_vs_landrace	4	1120001	1145000	149.4893983	1	4	1131320	1140882	+	Sobic.004G013200
breeding_improved_vs_landrace	4	1455001	1490000	348.1352752	2	4	1454124	1459972	+	Sobic.004G017800
breeding_improved_vs_landrace	4	1455001	1490000	348.1352752	2	4	1458237	1465797	-	Sobic.004G017900
breeding_improved_vs_landrace	4	1455001	1490000	348.1352752	2	4	1461798	1466174	-	Sobic.004G017950
breeding_improved_vs_landrace	4	1455001	1490000	348.1352752	2	4	1463562	1472135	-	Sobic.004G018000
breeding_improved_vs_landrace	4	1455001	1490000	348.1352752	2	4	1468295	1476939	-	Sobic.004G018100
breeding_improved_vs_landrace	4	1455001	1490000	348.1352752	2	4	1482314	1489576	-	Sobic.004G018200
breeding_improved_vs_landrace	4	1455001	1490000	348.1352752	2	4	1489095	1497978	-	Sobic.004G018300
breeding_improved_vs_landrace	4	1530001	1555000	250.5439489	1	4	1524283	1533127	+	Sobic.004G018800
breeding_improved_vs_landrace	4	1530001	1555000	250.5439489	1	4	1532344	1540918	+	Sobic.004G018900
breeding_improved_vs_landrace	4	1530001	1555000	250.5439489	1	4	1539931	1548480	+	Sobic.004G019000
breeding_improved_vs_landrace	4	1935001	1985000	219.7285168	4	4	1929346	1945432	+	Sobic.004G023100
breeding_improved_vs_landrace	4	1935001	1985000	219.7285168	4	4	1941361	1951028	-	Sobic.004G023200
breeding_improved_vs_landrace	4	1935001	1985000	219.7285168	4	4	1954004	1961191	-	Sobic.004G023300
breeding_improved_vs_landrace	4	1935001	1985000	219.7285168	4	4	1959969	1966583	+	Sobic.004G023400
breeding_improved_vs_landrace	4	1935001	1985000	219.7285168	4	4	1965695	1970564	-	Sobic.004G023500
breeding_improved_vs_landrace	4	1935001	1985000	219.7285168	4	4	1969439	1974785	+	Sobic.004G023600
breeding_improved_vs_landrace	4	1935001	1985000	219.7285168	4	4	1970821	1983076	-	Sobic.004G023700
breeding_improved_vs_landrace	4	1935001	1985000	219.7285168	4	4	1980503	1985093	-	Sobic.004G023733
breeding_improved_vs_landrace	4	2065001	2090000	220.3300227	1	4	2061172	2068235	-	Sobic.004G024800
breeding_improved_vs_landrace	4	2065001	2090000	220.3300227	1	4	2073186	2083928	+	Sobic.004G025000
breeding_improved_vs_landrace	4	2065001	2090000	220.3300227	1	4	2080223	2086042	+	Sobic.004G025100
breeding_improved_vs_landrace	4	2065001	2090000	220.3300227	1	4	2082337	2088268	+	Sobic.004G025200
breeding_improved_vs_landrace	4	2065001	2090000	220.3300227	1	4	2086433	2092474	+	Sobic.004G025300
breeding_improved_vs_landrace	4	2065001	2090000	220.3300227	1	4	2088844	2096510	-	Sobic.004G025400
breeding_improved_vs_landrace	4	2275001	2300000	192.0530873	1	4	2272381	2277252	-	Sobic.004G027550
breeding_improved_vs_landrace	4	2275001	2300000	192.0530873	1	4	2276618	2285298	-	Sobic.004G027600
breeding_improved_vs_landrace	4	2275001	2300000	192.0530873	1	4	2281519	2288801	-	Sobic.004G027700
breeding_improved_vs_landrace	4	2275001	2300000	192.0530873	1	4	2284508	2294895	+	Sobic.004G027800
breeding_improved_vs_landrace	4	2275001	2300000	192.0530873	1	4	2291091	2298047	-	Sobic.004G027900
breeding_improved_vs_landrace	4	2275001	2300000	192.0530873	1	4	2295532	2300122	+	Sobic.004G027950
breeding_improved_vs_landrace	4	3580001	3650000	200.9772968	6	4	3600045	3608465	+	Sobic.004G042800
breeding_improved_vs_landrace	4	3580001	3650000	200.9772968	6	4	3604386	3616480	-	Sobic.004G042900
breeding_improved_vs_landrace	4	3580001	3650000	200.9772968	6	4	3630131	3638600	-	Sobic.004G043001
breeding_improved_vs_landrace	4	3580001	3650000	200.9772968	6	4	3641636	3649779	-	Sobic.004G043200
breeding_improved_vs_landrace	4	3580001	3650000	200.9772968	6	4	3649363	3654662	+	Sobic.004G043301
breeding_improved_vs_landrace	4	4260001	4285000	182.7343224	1	4	4266934	4277229	+	Sobic.004G051900
breeding_improved_vs_landrace	4	4260001	4285000	182.7343224	1	4	4273330	4278168	-	Sobic.004G051800
breeding_improved_vs_landrace	4	4260001	4285000	182.7343224	1	4	4277320	4286636	+	Sobic.004G052000
breeding_improved_vs_landrace	4	4515001	4540000	208.4176325	1	4	4514454	4521160	+	Sobic.004G054900
breeding_improved_vs_landrace	4	4515001	4540000	208.4176325	1	4	4518305	4525559	-	Sobic.004G055000
breeding_improved_vs_landrace	4	4515001	4540000	208.4176325	1	4	4526206	4531498	-	Sobic.004G055100
breeding_improved_vs_landrace	4	4515001	4540000	208.4176325	1	4	4529901	4538470	+	Sobic.004G055200
breeding_improved_vs_landrace	4	5195001	5220000	175.4482604	1	4	5191988	5197134	-	Sobic.004G063750
breeding_improved_vs_landrace	4	5195001	5220000	175.4482604	1	4	5197624	5202647	+	Sobic.004G063825
breeding_improved_vs_landrace	4	5330001	5355000	151.5740368	1	4	5319805	5334156	+	Sobic.004G065100
breeding_improved_vs_landrace	4	5330001	5355000	151.5740368	1	4	5332387	5342431	+	Sobic.004G065200
breeding_improved_vs_landrace	4	5330001	5355000	151.5740368	1	4	5339220	5347988	+	Sobic.004G065300
breeding_improved_vs_landrace	4	5665001	5705000	325.4725837	4	4	5674542	5680777	+	Sobic.004G068700
breeding_improved_vs_landrace	4	5665001	5705000	325.4725837	4	4	5682371	5687280	-	Sobic.004G068750
breeding_improved_vs_landrace	4	5665001	5705000	325.4725837	4	4	5684790	5690207	+	Sobic.004G068801
breeding_improved_vs_landrace	4	5665001	5705000	325.4725837	4	4	5686208	5691633	+	Sobic.004G068851
breeding_improved_vs_landrace	4	5665001	5705000	325.4725837	4	4	5691340	5697342	+	Sobic.004G068900
breeding_improved_vs_landrace	4	5665001	5705000	325.4725837	4	4	5696344	5703783	-	Sobic.004G069000
breeding_improved_vs_landrace	4	5665001	5705000	325.4725837	4	4	5704031	5709156	+	Sobic.004G069100
breeding_improved_vs_landrace	4	7100001	7125000	180.7377593	1	4	7095781	7100859	+	Sobic.004G084600
breeding_improved_vs_landrace	4	7100001	7125000	180.7377593	1	4	7100085	7107714	-	Sobic.004G084700
breeding_improved_vs_landrace	4	7100001	7125000	180.7377593	1	4	7121706	7129490	+	Sobic.004G084900
breeding_improved_vs_landrace	4	9710001	9735000	205.9071915	1	4	9714925	9720600	-	Sobic.004G102700
breeding_improved_vs_landrace	4	10050001	10090000	238.1018393	2	4	10047373	10052228	+	Sobic.004G105001
breeding_improved_vs_landrace	4	10050001	10090000	238.1018393	2	4	10057653	10065779	+	Sobic.004G105100
breeding_improved_vs_landrace	4	10050001	10090000	238.1018393	2	4	10063794	10069550	+	Sobic.004G105200
breeding_improved_vs_landrace	4	10050001	10090000	238.1018393	2	4	10075574	10081362	+	Sobic.004G105300
breeding_improved_vs_landrace	4	10050001	10090000	238.1018393	2	4	10087501	10097936	-	Sobic.004G105500
breeding_improved_vs_landrace	4	10750001	10785000	249.7335287	2	4	10741298	10753214	-	Sobic.004G109501
breeding_improved_vs_landrace	4	10750001	10785000	249.7335287	2	4	10769491	10774722	-	Sobic.004G109600
breeding_improved_vs_landrace	4	10750001	10785000	249.7335287	2	4	10771115	10776269	-	Sobic.004G109700
breeding_improved_vs_landrace	4	10750001	10785000	249.7335287	2	4	10782332	10786649	-	Sobic.004G109751
breeding_improved_vs_landrace	4	45155001	45180000	142.9058503	1	4	45090600	45183408	-	Sobic.004G143475
breeding_improved_vs_landrace	4	45900001	45935000	168.5385157	2	4	45932327	45945374	+	Sobic.004G143900
breeding_improved_vs_landrace	4	46130001	46195000	208.8025481	2	4	46150527	46157315	-	Sobic.004G144150
breeding_improved_vs_landrace	4	46130001	46195000	208.8025481	2	4	46152737	46165924	-	Sobic.004G144200
breeding_improved_vs_landrace	4	46255001	46280000	201.9363266	1	4	46232508	46260900	-	Sobic.004G144400
breeding_improved_vs_landrace	4	48300001	48340000	168.9519677	2	4	48316888	48323803	-	Sobic.004G147050
breeding_improved_vs_landrace	4	57560001	57585000	138.7755594	1	4	57554172	57561024	+	Sobic.004G200100
breeding_improved_vs_landrace	4	57560001	57585000	138.7755594	1	4	57557161	57567401	-	Sobic.004G200200
breeding_improved_vs_landrace	4	57560001	57585000	138.7755594	1	4	57565020	57571478	+	Sobic.004G200301
breeding_improved_vs_landrace	4	57560001	57585000	138.7755594	1	4	57570713	57581273	+	Sobic.004G200400
