"Taxa"	"2020:LN:daysToFlower"	"2020:LN:medianLeafAngle"	"2020:LN:leafAngleStandardDeviation"	"2020:LN:paniclesPerPlot"	"2020:LN:panicleGrainWeight"	"2020:LN:estimatedPlotYield"	"2020:LN:flagLeafLength"	"2020:LN:flagLeafWidth"	"2020:LN:extantLeafNumber"	"2020:LN:plantHeight"	"2020:LN:thirdLeafLength"	"2020:LN:thirdLeafWidth"	"2020:LN:tillersPerPlant"	"2020:LN:stemDiameterLower"	"2020:LN:stemDiameterUpper"	"2020:LN:rachisLength"	"2020:LN:rachisDiameterLower"	"2020:LN:rachisDiameterUpper"	"2020:LN:primaryBranchNumber"	"2020:LN:branchInternodeLength"	"2020:HN:daysToFlower"	"2020:HN:medianLeafAngle"	"2020:HN:leafAngleStandardDeviation"	"2020:HN:paniclesPerPlot"	"2020:HN:panicleGrainWeight"	"2020:HN:estimatedPlotYield"	"2020:HN:flagLeafLength"	"2020:HN:flagLeafWidth"	"2020:HN:extantLeafNumber"	"2020:HN:plantHeight"	"2020:HN:thirdLeafLength"	"2020:HN:thirdLeafWidth"	"2020:HN:tillersPerPlant"	"2020:HN:stemDiameterLower"	"2020:HN:stemDiameterUpper"	"2020:HN:rachisLength"	"2020:HN:rachisDiameterLower"	"2020:HN:rachisDiameterUpper"	"2020:HN:primaryBranchNumber"	"2020:HN:branchInternodeLength"	"2020:HN:percentMoisture"	"2020:HN:percentProtein"	"2020:HN:percentOil"	"2020:HN:percentAsh"	"2020:HN:percentStarch"	"2020:daysToFlower:NR"	"2020:medianLeafAngle:NR"	"2020:leafAngleStandardDeviation:NR"	"2020:paniclesPerPlot:NR"	"2020:panicleGrainWeight:NR"	"2020:estimatedPlotYield:NR"	"2020:flagLeafLength:NR"	"2020:flagLeafWidth:NR"	"2020:extantLeafNumber:NR"	"2020:plantHeight:NR"	"2020:thirdLeafLength:NR"	"2020:thirdLeafWidth:NR"	"2020:tillersPerPlant:NR"	"2020:stemDiameterLower:NR"	"2020:stemDiameterUpper:NR"	"2020:rachisLength:NR"	"2020:rachisDiameterLower:NR"	"2020:rachisDiameterUpper:NR"	"2020:primaryBranchNumber:NR"	"2020:branchInternodeLength:NR"	"2021:LN:plantHeight"	"2021:LN:daysToFlower"	"2021:LN:tillersPerPlant"	"2021:LN:stemDiameterLower"	"2021:LN:stemDiameterUpper"	"2021:HN:plantHeight"	"2021:HN:daysToFlower"	"2021:HN:tillersPerPlant"	"2021:HN:stemDiameterLower"	"2021:HN:stemDiameterUpper"	"2021:HN:paniclesPerPlant"	"2021:HN:extantLeafNumber"	"2021:HN:thirdLeafLength"	"2021:HN:thirdLeafWidth"	"2021:HN:seedMassPerPlant"	"2021:HN:percentProtein"	"2021:HN:percentOil"	"2021:HN:percentAsh"	"2021:HN:percentStarch"	"2021:HN:percentMoisture"	"2021:plantHeight:NR"	"2021:daysToFlower:NR"	"2021:tillersPerPlant:NR"	"2021:stemDiameterLower:NR"	"2021:stemDiameterUpper:NR"
"287"	"PI656009"	20.7749665102912	-9.0030443969477	-3.08172518323366	-2.22230200635051	7.36726998017087	-249.166887408774	5.71962874118186	1.55474870641318	1.62782158840601	-76.1577519729351	10.5282638870449	2.07547222191701	0.0002295956757929	4.00161910243373	1.07122176949587	0.751188020712282	0.79889664562465	0.0603393564311696	19.4456962579462	-0.157951972017355	6.84530979445033	-9.16067944854698	1.51024784232949	-8.25198359688339	20.4468105351479	77.5685719118074	14.1113259168917	3.70024713933103	1.57256179743184	-69.3370297825133	3.85932722781406	1.10163197126952	-0.323688187007579	1.87218757640411	1.67065200960536	1.91766353562755	0.975542052654161	-0.0680263237046481	16.0966791262084	-1.30303056876593	-0.076227748458397	1.8921142298078	0.21726883498198	0.0209844875714411	-0.725662400650045	-0.118150449169763	0.181022047465982	0.140354455295092	0.244062232235186	0.878679092374916	1.00041418116164	0.42717947187648	0.382948933907558	-0.0539699218135936	0.0212723758507644	-0.135165220569322	-0.185617616267925	11.7357358256382	0.143622238456153	0.195541382993621	0.0233222877521412	0.11938771497672	0.344331348156876	-0.100095583811391	0.259764103933469	-61.3186968611193	21.5851942220364	-1.30190031280352	0.562794323856848	-0.0322040002101822	-36.6102149034259	19.0006915071207	-2.35672612229597	2.22472719846107	1.53463139906213	-1.71566211115098	0.12127224188678	17.6301878427224	1.69965682846073	-3.94037243167644	-4.47059521151916	2.50292300928361	-0.0606920114632813	1.36499343706125	0.153486948170394	0.347481334611574	-0.0512609535502838	-1.34982066254909	0.0845018512549495	0.0978436833809576
"288"	"PI656010"	11.2654746161073	13.5363995312943	2.61381138139771	-3.93475459204313	21.2439002089842	-246.261881600928	17.4497172904465	2.3058954867006	2.00602570905452	-81.762647831307	3.37810800540839	2.18962345105074	0.542578266972631	11.6495305081113	3.26942286338198	4.31062576506333	1.59677231636481	1.24033219376136	42.6017379984334	-0.331828373272798	6.39551722794787	19.7066676186654	8.09918785897873	-5.01442649609913	15.6100554427781	138.877043009035	12.0745320887708	2.71602693718631	1.51411586986243	-77.3799062341743	5.62728069007967	2.01810228472313	-0.163284709539866	3.89216940040213	2.76045602148642	5.82853125238103	2.19368202450534	0.388937262734252	36.8759874476638	-0.84243143235957	-0.020837059124028	0.370895896931973	0.0845502021896192	0.121302899776499	0.555675784097733	0.00155206682064038	0.220192612550846	0.14998904051963	0.809205944344044	0.0311505576154372	1.20025184983978	-0.0194212547979162	0.0131019410453097	-0.088517962848422	-0.00838456080608694	-0.00582426236799751	-0.0852862324129422	0.235104972162836	-0.106379375745867	0.0525931724862056	0.0357187795576455	0.16521209911862	-0.0246903879132663	-0.100800037379157	0.823734107000802	-59.7511118981296	5.91010633399426	-0.120440495936659	10.1019511407574	4.6126963462333	-65.1513859692835	11.4838977061352	NA	9.20835324493717	4.46477047759522	NA	-1.43793499414064	2.59556713081617	2.3684538454379	12.5795816751588	-3.75911404224263	2.19063086936382	0.142942259288589	1.7550295200178	0.358407919965412	-0.0608879996494531	0.0659073729146876	NA	-0.0573453157058688	-0.0833725292451983
"289"	"PI656011"	21.6513031754453	-8.33908213472516	-4.11231377475877	2.98709511866235	35.4811449253615	NA	21.6381777936075	2.29474451549769	3.56948026412193	-46.451085658852	8.65076178652535	1.3063320225819	0.527993411781083	10.491699611378	2.84880119307141	8.31649528655973	2.13914834728313	-0.123347398640687	14.6216771121503	-0.0683210835292863	14.2488739283769	-15.218889967046	2.19638375614747	-7.90019532434174	32.8134558407501	676.511199793595	21.9281702909312	3.80099527306621	4.76031931081717	-37.6695247916846	26.1546176376526	2.07176398183096	0.404160821179052	6.46370858352492	2.35496552103003	9.5745314676912	1.65785718134911	-1.07261897441227	13.6091551664292	-0.797863863856256	-0.175323855391038	-0.869714302640469	0.579967496801159	-0.19998383721663	2.20220542095967	-0.0316825869152795	-0.0116739434037701	0.754388952906596	-0.129198238465242	0.080903337216154	NA	0.104869881682883	0.21392998185179	0.0452758750844498	0.032981082993553	0.223167249720327	0.0323478139051451	1.25852485429694	0.0336816458843907	0.0561959165942264	0.0200142280059784	0.0122543281002	-0.102222229061683	-0.066788874978599	0.526855191409894	-16.5225557790239	18.6927887423449	-0.525487755959586	6.34359381364058	1.35034147645439	-14.5350742569113	19.5355877720574	-1.00067567290538	7.55286551496013	2.94255974532687	-0.910425207769918	1.75108385979634	21.5919791033643	1.73670943778876	NA	-5.24388909885109	2.92527546022036	-0.0763741215195557	2.58949261860441	0.456539412766993	0.0238166819802172	-0.00786089991450004	0.44768667055082	0.0373038225932932	0.0852243031244987
"290"	"PI656012"	21.8350318075088	-6.25205939613808	-2.25518039662391	0.0173568257912072	34.8449109379082	74.6211605417191	NA	NA	5.96516815888806	-42.7845715112732	1.63027618099572	0.70407726894271	1.78870031282682	13.1945324372556	4.03009455989276	-3.61558168862307	2.07751731468448	-0.22446939654255	35.5472064296708	-0.130207706967597	4.2466206416179	-4.61319680862862	2.7640168207999	-3.1783150846178	24.3741107809706	11.9327920901561	18.6103473274462	1.32449818523803	2.53895754801612	-59.5419171315169	10.3396710575464	1.68818005730256	-0.671127734689527	5.4418276616248	1.68978294547248	-3.86625485574522	1.12015845338532	-0.473117812636227	30.6256637240278	-1.97545919832865	0.111336564361445	0.0445918387504556	0.182853660934847	-0.13556381132536	1.64804977019246	-0.164118666337784	0.21556087555219	0.204016941680452	0.414122342608938	-0.0739200384242638	-0.191286892672492	NA	NA	-0.249935200266988	-0.186026978202877	0.102161610988679	0.0677748843133495	-0.881748794735065	-0.100438723338333	-0.109829806100996	-0.0725011248259497	-0.0505080376043917	0.330408815621063	-0.0995841575174851	-0.243091916085049	-13.6274817201213	19.6052664793355	-1.28028606919194	6.40398712855633	5.15744074233701	-15.367638321678	22.2753684777759	-1.86625698800382	7.75548727992099	4.00330472246405	-2.0331081753083	2.50515335010412	9.76203972535817	2.22593059594271	1.89397086497242	-1.16691365934746	2.42872281405167	0.0262534924366378	0.850957946589697	0.578047256897959	-0.00751174488817178	0.0161297860729778	1.95476656301908	0.0443023086213937	-0.160142827488419
"291"	"PI656013"	9.96021880005333	-4.57729404528929	1.34765548836904	-2.47835088698138	35.012914473174	-80.204721915158	8.10019184499507	3.14756015621585	2.04952751088363	NA	-8.47589512480906	2.82362854731743	0.016197697418569	4.20415540026277	4.68474851607521	-5.21880970427691	3.64908538616839	1.77568376340246	23.1263078739575	-0.404683071895811	2.39614781702861	-18.1866919538222	1.96663485645986	-17.2813748061773	NA	NA	4.98519092697953	4.62682326399966	1.94692318931876	6.12849896145401	4.47012182429137	3.48027346089579	-1.09500818604364	-0.0940851083405342	5.82013125311872	-3.79433808365486	5.24692205867512	1.95866636208254	25.782739043848	-1.61878736547054	-0.0279832570232814	1.23089811914476	-0.250277382822508	0.0580889401788613	0.660372178931216	-0.0398686996259603	-0.181921189255074	-0.400746440810549	-0.551101207792075	NA	NA	0.044151662812585	0.180747841885344	-0.0560031583199679	NA	0.208341234355537	0.0144932116383699	-4.43731564527075	0.0306767530930721	0.181526942115151	0.0560886112570348	0.237587847929358	0.266655788933359	-0.000749337477822476	0.255406570053518	NA	12.0238866166878	-1.28772316009786	4.21525758260652	2.92205099696291	NA	10.6958886868393	-2.32504646971233	5.84993731465202	5.8137759194986	-1.53087810611809	-0.333484439355199	14.5340601075025	1.55183661372436	NA	-3.78260108142992	3.28696499106901	-0.048327488689296	NA	1.35102140942271	NA	-0.0401353764479388	-1.09408892054018	0.0656442775171907	0.198607919211745
"292"	"PI656014"	16.5028580782762	-10.0897598655225	1.63629812920072	3.62628834926003	-1.86087058767807	-380.306656681879	18.4285455411591	2.0562048968274	2.79233579413581	15.0806130074675	5.29037218960861	1.25567330072199	0.224229123148625	5.00437570852013	3.47992080147829	-2.83307770499432	2.03141650734586	0.193584383871872	26.6472891429178	NA	8.34591069102342	-10.9290222498473	7.28546947135301	1.23915810764612	-6.18433575474247	-153.54208225395	24.732130110996	2.28682062845631	1.54669700381057	19.6617570192218	NA	1.22254086204564	-0.125573487223938	5.45014939208628	2.30391345343676	5.2720737071162	0.982497184709414	0.110857665236834	34.2588948761241	NA	0.279277680057566	4.10043701785803	-0.912395751452756	0.273912678418073	-13.1316745513602	-0.0445101170183563	0.166657777946091	0.185343414975634	0.373910129228838	0.183083722363246	1.21774466721992	0.252463698782273	-0.0206601218268244	-0.141822022094935	-0.00261185852901452	NA	-0.0772114130076772	1.84117998906912	0.263621419595333	-0.00921460851994993	0.507321201121448	-0.0629814780057688	0.344211424891964	0.0725054505789876	NA	7.38266518607861	19.0000904978259	-0.5271355782772	10.4929024519131	5.49801729925204	4.34984731498918	20.693651929415	-1.32186365632344	11.9589903954947	4.75399892443598	-1.71513579395633	2.32938040532345	6.29114383642637	2.43438421930833	-29.8903771259984	NA	NA	0.655364443931916	NA	NA	-0.0154925004379461	0.00338569769633549	0.0949741739252419	0.0415392827828925	-0.123998797355849
"293"	"PI656015"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"294"	"PI656016"	15.9115427765395	-1.95013010102561	-2.57480854945423	0.844954609593771	7.71937881279351	-183.173911361709	10.0364241087332	1.01576773537439	3.61679336009961	-62.2856004366121	7.42962004271338	0.156704095306098	0.97105968504835	12.9226881099	4.14480687935742	6.87350624612784	1.87173702946353	1.55424546642347	-2.15632828917871	0.501943781991165	3.96850330982799	-11.4892635719409	0.168726210205789	-5.95110921927227	4.2410714065401	-67.7280954772281	6.15226489953257	1.06301322720054	3.65358047999262	-60.3159524567683	7.27165637561408	1.22649507721142	-0.87515167184448	4.12108505449993	2.44274023738211	12.3839142060911	1.48496405888029	-0.307693381851746	2.09809743704905	-0.505411808172338	0.280242300938352	0.87436297740129	-0.483717855073673	0.183486983818407	-3.14995725609725	-0.0982476849117505	-0.0733658880623761	-0.279788745265036	0.137956801516776	0.143469627638212	0.186710452668533	0.0194741719482573	-0.0696740097023671	-0.0393719694542751	-0.0314208261400704	-0.0421976425809778	0.0876594524154566	-0.987486146192067	-0.138631245285979	-0.0538970284174604	0.196812692024662	0.0255283153719793	-0.321878692493042	0.0398688641813362	0.243238222205305	-52.7199699499932	6.61546830623161	-1.21267039322137	7.42064821839779	1.29057506270116	-59.9282210480215	10.5174383700371	-2.33206779405267	7.54490055038797	3.79935094300766	-1.72934391147592	-0.468369985062443	19.2874312407937	1.23766191045822	-6.65522814636891	-5.40560623443052	2.11092588349508	0.0822698145635137	1.91822838046182	0.0261899240187944	-0.077696305048369	0.0388373022297098	-1.09390428945007	-0.0162324184271915	0.191794445650647
"295"	"PI656017"	11.0303023058552	-6.81498980710657	-4.97355810117133	-0.202366445229888	NA	NA	NA	NA	3.09982265970674	-35.4911746382672	-3.15892088212801	1.32254835039544	0.165489556907446	7.08092412103882	1.82073166355429	-5.4655237286204	0.668259591675293	-0.344049396373608	19.1193764230679	-0.943972178313133	NA	-20.1286485002928	0.659799529140956	-6.83643389621785	-12.2245650546551	-274.64530715396	-4.93164584979272	2.45850704561707	NA	-12.9664902573419	-10.9055222624056	0.262389091769346	-0.0301821088734762	7.65651553820415	1.7031508294201	-4.44833864779162	0.656529266131272	-1.13168666542561	40.9775591080124	-2.08832213359272	-0.137147033181755	2.57079031214212	0.256048534539011	0.233237894697512	-4.91650699041937	NA	-0.18492785866224	0.74258015710739	0.161121083005821	NA	NA	NA	NA	NA	0.140501150514243	-0.188452998351876	-0.216414656477665	3.09277240300277	0.244925409353525	0.102804949834064	0.0229600154134251	0.0913571069812401	-0.00799723207952834	0.318425932719747	0.605332916355554	NA	NA	NA	NA	NA	-18.941294822858	NA	-2.29670263378555	8.92455477520224	4.40515104324474	-1.15114129759428	3.26001005743488	4.62853253200843	1.64795002959535	-24.2897356806322	3.29154397774595	-0.283342557631038	0.298468777463218	NA	NA	NA	NA	NA	NA	NA
"296"	"PI656018"	20.8077895559602	-2.75774266132838	-1.88006257626465	2.38269697964578	5.84588725455781	-283.844248834918	10.9041947680997	0.395277389831062	4.02421563759862	-70.2406973941785	NA	NA	0.25518479683428	5.82800796503713	2.10713445300521	1.36900136285034	0.680148503334212	-0.217909306553177	10.0913328915434	-0.0477736355613384	6.24900513903382	-2.86203892410956	1.65637139771444	-3.55706414732827	32.3154252082695	528.633604230746	17.758298920022	2.46652759234254	3.83461981466129	-58.811733440582	26.7058652636018	1.99933638304008	-0.962314271174921	6.12978421173133	4.56276098615848	1.65662026223372	1.40544973675381	0.192485799167148	14.4959477875959	-0.316363801494451	0.00163249731062144	-0.647478140486153	-7.58012959678894e-05	-0.133758620870501	-0.447168432731773	-0.126394639433223	0.154806419765179	-0.0922221802080805	0.178685632179364	1.57767231484549	3.16772184833096	0.321481108430691	0.486838537108948	-0.0543255828296378	0.0712387636942413	NA	NA	-1.24881757183406	0.246493250407426	0.367821571458491	-0.0244180078245447	0.210522357712893	0.740414549407691	0.0332551935151293	0.829124612661571	-52.0025870486081	19.3363127555469	-1.21638146572661	3.469967346861	1.60349941091937	-46.9206046938801	17.4641837295617	-1.93342937635743	8.64541758657298	4.96202005863443	-1.84330663936677	0.493375709322433	25.6475636786867	1.60058505543402	6.66771568669235	-3.51913680259031	2.65754734655296	-0.0827209892660981	0.41427070311198	0.781580595332122	0.0713887241554686	-0.0434247895483797	0.761944412164186	NA	0.279921590967231
"297"	"PI656019"	2.2841344325033	10.3299200309507	-2.50081766428517	-2.00295135483479	23.6363744089523	-130.619044975829	15.3400078889299	1.12786107137446	1.06570940837663	-68.4517303112512	13.2050232284941	1.9288915549404	0.214450115384306	6.65894712118139	3.26629212998142	6.07442287676056	3.06664827500815	-0.178426261333318	2.45922051894441	0.178921527096907	-6.27140010596546	16.4693185478606	3.86870263895808	-6.96377027659905	22.3595458464636	227.251191148489	26.9331587653899	3.43810077094894	1.27540920612587	-50.4257189145904	19.7834636052193	2.06709335146186	-0.162243794569631	5.2054002445666	2.64627627981788	7.04187005439458	2.20000743512466	0.11628698624119	5.45024559917376	-1.28160742258025	-0.273574895629408	2.14021258738933	-0.654484296284825	-0.0144504560445285	-1.57175867785479	-0.062505713637328	0.232654838977382	0.505648315024319	0.332890788981747	0.141356181191292	0.778064721704641	0.404438833171943	0.459423633698295	-0.0328475850759928	0.141947355597348	0.0556930435375803	-0.0491114612096852	1.80680570586365	0.157048594690718	0.0422856975443703	0.00952089255454594	-0.0340782879505316	0.652137306461548	0.00658798688419043	0.0249200732099708	-50.1529381702651	4.12870132130512	-1.37970493841704	4.36030068255624	1.62952096602572	-53.9943307205217	5.33990771100772	-2.29073578114789	6.15023641082298	3.20386969215394	-1.82625502621119	-3.77070150783078	26.2709577877966	1.74139653851506	8.03413656924791	-0.909919409634455	1.71783583731281	-0.0148011710674208	0.710314123172832	0.325462953189709	-0.0355718737023377	-0.00369755882521757	-0.593869054407965	0.0737599738679604	0.080588578833546
"298"	"PI656020"	6.8937673854312	5.95968317002189	2.96189071549484	-0.516909066201472	10.8270464318592	-211.178948212511	18.6551801075733	1.25383814582232	1.5727591995278	-69.1601588248437	4.84171929147289	-0.172081081981301	-0.0290518823285667	6.30804582238337	1.9525442774047	-0.300872098988904	1.15432935981401	0.720183779935024	3.2346104319304	0.309019029758527	-2.75628564243092	-9.32847979612555	3.03333163959983	-4.0323035714288	7.91143949628075	18.3230467799291	20.8738814300113	1.97049125188551	1.53481195579928	-75.899036505514	15.9892612428308	1.76321505270406	-0.68890266159805	1.87082771043204	1.90830613146723	-0.112657692587985	0.808512627361281	-0.0106845943378708	1.21689767331517	-0.149455893558486	-0.329214554068907	-0.267175141144342	-0.156343908853255	-0.0722622915982446	0.000124412306487993	-0.075527290759227	-0.177140081604562	-0.390914196763521	0.406498514346489	0.147955065661568	0.568062957095524	0.156695641776321	0.0856050349670283	-0.0527352223116052	-0.129721285876863	0.135685572993812	0.240635853745853	12.2489527502342	0.0212387565874105	0.109136189705665	-0.0326439917843376	0.0344411377686164	0.0177013849956654	-0.106677416766677	0.566002629257725	-71.7990801058372	6.08058293390788	-1.24703356471051	3.7656356437559	1.0248614731871	-60.375501821593	10.5614071279076	-2.34083986114327	4.7705728387262	2.82246347137362	-1.91291371574264	-2.41476709681634	20.1633659186744	2.09740671018679	4.94523484296077	-2.87141749412477	1.80919976351492	-0.182417845778881	1.31778082366014	0.197599440235708	0.19445192799041	0.0483640495645267	-1.15912952217342	0.031073905884669	0.113034619427774
"299"	"PI656021"	9.86127972370413	0.635881629345521	-1.1827713007523	1.54477239331383	21.3559866892588	-58.5360237488267	9.38839314631623	1.53926999131637	2.08220094463822	-78.0673778631078	14.3785775157261	1.96110009400035	0.550285016604746	5.28641828588122	2.09527844983813	6.10954391615946	1.27546963517074	0.348278957023402	25.3378427105898	0.214997917438994	1.61024139783928	-9.56916153115604	1.25556015176717	-4.01671051237264	15.7150293281971	217.63970475705	7.54760848435017	3.14160403045274	1.77662695243747	-75.2795979861921	15.521305172383	1.11187996252866	0.323310018753129	4.60463355646221	4.07965117906347	8.01800191466084	2.73953130663941	1.22602183032491	32.7178946962953	-0.578111067049966	-0.0700294333065162	0.849305108423006	-0.0549237413070916	0.0766287579404506	-0.964415658519975	-0.0505153557285722	-0.0840706207162843	-0.26565116148376	0.21393775366449	0.0308606579457723	0.482042699600254	0.0799720172368826	0.268722265631909	-0.0725929981311379	-0.0274851736642948	-0.0202060737860117	-0.172660345007345	1.03778588270204	0.205111702620442	0.319119168624502	0.0496325036647844	0.301117175000965	0.762613361714426	0.0704471018976874	0.405369583269439	-54.3087945690831	7.74445089520176	NA	8.12993553313453	3.34879266549606	-57.2660347475931	7.20712890894991	-2.30636571831543	5.29607876435759	4.09030049045739	-1.6106822699887	-0.0621032089741814	20.1145457582764	2.56855558208969	22.3407790577869	-3.94798072112049	1.78924339293809	0.125922596908578	2.411504493178	-0.276080577197248	-0.0264256457422612	-0.03055537818282	NA	-0.151852859925154	-0.0101406470746497
"300"	"PI656022"	8.6528125055214	2.66428006437206	-1.73671190101556	-0.012628970563733	25.7080061811863	-30.5571587231628	-0.762182299450942	0.113083109971897	3.65157763889956	-59.3393218841744	-2.0290999748524	0.724700644936741	0.0437253871434141	4.38343758609317	1.69414315488641	-3.31805021887381	1.50382381578094	2.08443537108067	9.08590391336087	0.837972118182889	0.795019447398113	-1.52352881378393	0.59694971222804	-9.02092813844182	8.71416302712798	93.2901969419176	4.49725381474672	0.428889369084359	2.47045113915644	-40.973915013909	6.69755328419373	2.43539100460763	-1.12737920946119	2.50475583212752	1.14190795710248	-4.33162643728531	0.823658876990841	1.00151294671105	8.20812037805555	-0.259130509166879	0.45306257702416	0.876115979106938	-0.611756306634312	0.187589668879489	-2.65973016175671	-0.0452991743850069	0.0489653316157803	-0.312225162556404	-0.0180674603382082	-0.249789032347547	0.145987033769694	0.411933846459418	-0.00691447156855168	-0.128211945758469	0.132464251027425	0.109136799390338	0.175322689754946	-3.72826334763997	0.153597859717542	0.0569021960987744	-0.125363217898405	-0.0150458936873728	-0.0786508123373076	-0.0714776359288127	0.171032376266926	-41.2995030101279	5.08551352873179	-1.29153864173499	1.58663271133237	1.5582057698101	-36.7302403189362	7.8614087273176	-2.30256388618764	5.43372197699088	3.57294811939182	-0.882286304034372	0.756560102468072	11.2344196825429	0.686643673346944	17.1157724345209	-1.05477053253936	1.54485453239832	0.164758415453091	1.40509964702407	0.445376285080069	0.0577352638494803	0.0216182990032036	-0.935447060553645	NA	0.130627161149735
"301"	"PI656023"	18.1024457055369	-13.8813504178038	-0.994724450219239	-1.7525025392406	15.218459319835	-166.659777392019	6.94852049049409	0.588711622768415	2.70980421356025	-2.80325090660452	-1.54299826240714	1.2931146299894	0.16836764168335	3.61294586146831	0.451815333684131	7.7996637331907	-0.131173678380467	-0.36070002262499	29.6982751075049	0.138337630199546	1.41761968700987	-6.51734510255358	3.75655943691788	-6.86446959393018	33.1212601262482	442.040767880877	6.94021136313459	2.27880589187432	2.20858978880822	-61.5473397365519	10.2985903863462	2.96393235829215	0.0786111156447244	2.31109438743997	2.53266304019631	11.9796767937791	0.930561173558562	0.214703085212307	35.0645531798701	-1.29349030982283	-0.273076908376072	1.05912133189974	-0.413493503055237	-0.0167613249546439	-1.46315920301526	-0.160139798304187	0.46149420491841	0.118625776637921	0.312813103146251	0.810501163521362	1.55853370362627	0.144248932714097	0.360175615629018	-0.0843623056164594	-0.405881869949511	0.163274669643319	0.156238912999039	3.54944590751367	0.190440876071143	0.397291259678538	0.136646482579488	0.305076085253884	0.925933612084482	0.0376328331405515	0.0426559409155824	-19.9668796117734	11.1263330120092	-1.0984411081414	4.04255144857632	0.922038776375965	51.4406393924079	11.806945178755	-1.79758699719662	5.59155370299867	1.56085871557027	-1.95384504564202	2.58327862838039	4.37003621536943	1.09472388143531	24.8856149793036	-5.240395801283	2.59158763156234	-0.0820934634675578	4.04780835153666	0.833229632677406	NA	-0.0111213062289115	0.545552381991313	0.0614298302804841	-0.0255150778568716
"302"	"PI656024"	21.908351924769	-12.8980214122989	-2.1710403687103	-5.85729670659019	2.71971049601021	-425.708980237005	NA	NA	3.50809588024544	-18.352474146891	9.69270281398747	0.683458024574585	0.448616281046713	9.0405458214732	2.28699748606119	3.35439679387279	2.16676806916106	-0.00146474387710497	38.9027979042634	-0.724646836596604	13.2499752730562	-16.8871538707079	3.46144644825911	-12.5918502243607	24.3724531651017	-4.98357337674631	15.0990462417575	2.94752035077842	3.90405789714232	6.85450152881712	20.7752434105545	1.62086295814245	-0.404964245248723	7.49437004957729	3.69399320010002	6.49595721184362	3.13587291995834	0.498280175665564	49.8903492321849	-1.24854147565459	-0.560480071305304	1.27551961113867	0.728179949993859	-0.0513177369386037	1.3067783622727	-0.0479000829404445	0.080005727333624	0.323897315216609	0.268124624442404	1.58409771647693	3.75425625886597	NA	NA	-0.0131807743395407	0.14243824068559	0.125017636900356	0.0610153582185994	-0.0198788805784908	0.137841656408557	0.253816028055654	0.115820442428774	0.201496137659249	0.701422744038658	0.103622843160924	1.20572597354284	4.64119179665421	23.4330510244142	-1.20526673353696	3.17185729770141	0.882515268239748	24.6869413307902	19.8605630918361	-2.08723168042639	6.16099550994403	3.18764389656489	-1.89157276304388	-0.108369081874169	17.617746263954	2.13074537627194	NA	-5.05190332689041	2.99693579636506	-0.151120874373288	2.78918314761798	0.441415279900239	0.149693622113251	-0.0623858548561319	-0.00617372477108251	NA	0.17657843722269
"303"	"PI656025"	8.77944601782622	1.05053889131149	-2.91420756695084	-5.58599564438293	8.96957893811763	-345.311924395677	11.6606188760709	3.569984807494	1.84425550884701	-29.710150546867	-4.75304660279714	3.86000896329507	-0.0714898546429482	7.75972730732356	6.03492088715854	1.52979656838427	5.14803651713336	0.444393144241707	58.3768660324389	-0.279889265476502	-1.28563892522842	-5.56221102406741	3.34102367112192	-13.7574010111485	23.2144684719611	-69.3414996388307	10.6822690582121	4.19576056486041	0.711672163508473	-42.3676772077498	-8.10433295038165	3.58219194717174	-0.498398965532943	5.81735940453813	5.19723759595784	1.85290244102033	4.83032648446146	-0.0863561475689237	60.2958849428511	-0.794982131890825	0.112664408483781	2.20572182541626	0.0115867084759638	-0.0457801105900986	-1.3198891837305	-0.0797993378818975	-0.00328448331737823	0.528048395455652	0.0757497133027824	0.868652491225177	1.25463675841946	0.0987469805661336	0.0426658341727653	-0.143622679725784	-0.135872650197242	-0.111693494794414	-0.0816251593622654	NA	0.128298387255538	0.0175382783515726	-0.0223295253613003	0.0241589201948717	0.108232850640031	-0.00790161252228147	0.786126940066628	8.11107393224509	3.04926189332945	-1.25709386357227	7.84304596780957	4.73654396130452	-4.27469669765797	13.5715281018673	-2.3607910674303	NA	NA	-1.55078806157308	0.958954554242795	9.04537872197624	2.26630327447942	-3.72875825722102	0.399230220709262	1.35498409223018	0.137410135426452	-3.83131579935108	NA	-0.0808530049345616	NA	-1.28306268581164	NA	NA
