comparison	Gene	max_xpclr	n_regions	total_merged_windows	Description
breeding_improved_vs_landrace	Sobic.003G101200	232.8903961	1	2	histone deacetylation
breeding_improved_vs_landrace	Sobic.009G083800	232.0542364	1	1	Myb-like DNA-binding domain
breeding_improved_vs_landrace	Sobic.003G338900	230.9515691	1	1	-
breeding_improved_vs_landrace	Sobic.003G338966	230.9515691	1	1	S25 ribosomal protein
breeding_improved_vs_landrace	Sobic.003G339032	230.9515691	1	1	
breeding_improved_vs_landrace	Sobic.003G339100	230.9515691	1	1	Transcriptional repressor, ovate
breeding_improved_vs_landrace	Sobic.003G339200	230.9515691	1	1	-
breeding_improved_vs_landrace	Sobic.003G339300	230.9515691	1	1	Plant protein of unknown function (DUF641)
breeding_improved_vs_landrace	Sobic.001G436900	227.9859124	1	1	Involved in autophagy and cytoplasm to vacuole transport (Cvt) vesicle formation. Plays a key role in the organization of the preautophagosomal structure phagophore assembly site (PAS), the nucleating site for formation of the sequestering vesicle
breeding_improved_vs_landrace	Sobic.001G437000	227.9859124	1	1	ACT domain
breeding_improved_vs_landrace	Sobic.001G437050	227.9859124	1	1	
breeding_improved_vs_landrace	Sobic.001G437100	227.9859124	1	1	-
breeding_improved_vs_landrace	Sobic.001G143000	227.7290987	1	2	NPR1/NIM1 like defence protein C terminal
breeding_improved_vs_landrace	Sobic.001G143100	227.7290987	1	2	SANT  SWI3, ADA2, N-CoR and TFIIIB'' DNA-binding domains
breeding_improved_vs_landrace	Sobic.001G143200	227.7290987	1	2	TLC domain
breeding_improved_vs_landrace	Sobic.001G143300	227.7290987	1	2	Ras family
breeding_improved_vs_landrace	Sobic.009G155200	226.7918916	1	1	zinc finger
breeding_improved_vs_landrace	Sobic.009G155250	226.7918916	1	1	
breeding_improved_vs_landrace	Sobic.002G113700	226.7342031	1	1	palmitoyl-(protein) hydrolase activity
breeding_improved_vs_landrace	Sobic.002G113800	226.7342031	1	1	Belongs to the spermidine spermine synthase family
breeding_improved_vs_landrace	Sobic.009G184400	226.3924358	1	4	AP2 domain
breeding_improved_vs_landrace	Sobic.009G184425	226.3924358	1	4	
breeding_improved_vs_landrace	Sobic.009G184450	226.3924358	1	4	
breeding_improved_vs_landrace	Sobic.009G184500	226.3924358	1	4	Belongs to the cystatin family. Phytocystatin subfamily
breeding_improved_vs_landrace	Sobic.009G184600	226.3924358	1	4	Zinc finger CCCH domain-containing protein
breeding_improved_vs_landrace	Sobic.009G184700	226.3924358	1	4	Zinc finger, C3HC4 type (RING finger)
breeding_improved_vs_landrace	Sobic.009G184800	226.3924358	1	4	Ribosomal protein L11 methyltransferase (PrmA)
breeding_improved_vs_landrace	Sobic.009G184900	226.3924358	1	4	Trypsin-like peptidase domain
breeding_improved_vs_landrace	Sobic.009G185000	226.3924358	1	4	
breeding_improved_vs_landrace	Sobic.009G185100	226.3924358	1	4	ubiquitin-dependent protein catabolic process
breeding_improved_vs_landrace	Sobic.001G284600	226.3732496	1	2	Catalyzes xyloglucan endohydrolysis (XEH) and or endotransglycosylation (XET). Cleaves and religates xyloglucan polymers, an essential constituent of the primary cell wall, and thereby participates in cell wall construction of growing tissues
breeding_improved_vs_landrace	Sobic.001G284800	226.3732496	1	2	Histone H3
breeding_improved_vs_landrace	Sobic.001G284900	226.3732496	1	2	chalcone-flavanone isomerase family protein
breeding_improved_vs_landrace	Sobic.001G285000	226.3732496	1	2	leucine-rich repeat extensin-like protein
breeding_improved_vs_landrace	Sobic.001G285100	226.3732496	1	2	WEB family
breeding_improved_vs_landrace	Sobic.006G026600	226.2813472	1	3	-
breeding_improved_vs_landrace	Sobic.006G026700	226.2813472	1	3	-
breeding_improved_vs_landrace	Sobic.006G180900	225.2398902	1	1	Zinc-finger double-stranded RNA-binding
breeding_improved_vs_landrace	Sobic.001G122832	223.8814871	1	1	Kinase-like
breeding_improved_vs_landrace	Sobic.001G122900	223.8814871	1	1	-
breeding_improved_vs_landrace	Sobic.001G123000	223.8814871	1	1	Belongs to the protein kinase superfamily. Ser Thr protein kinase family
breeding_improved_vs_landrace	Sobic.001G123100	223.8814871	1	1	Belongs to the glycosyl hydrolase 1 family
breeding_improved_vs_landrace	Sobic.001G123202	223.8814871	1	1	Belongs to the glycosyl hydrolase 1 family
breeding_improved_vs_landrace	Sobic.007G173300	223.2806413	1	2	Rhamnogalacturonate lyase family
breeding_improved_vs_landrace	Sobic.007G173400	223.2806413	1	2	
breeding_improved_vs_landrace	Sobic.007G173500	223.2806413	1	2	GDP-fucose protein O-fucosyltransferase
breeding_improved_vs_landrace	Sobic.007G173700	223.2806413	1	2	WD40 repeats
breeding_improved_vs_landrace	Sobic.007G173800	223.2806413	1	2	NmrA-like family
breeding_improved_vs_landrace	Sobic.007G173901	223.2806413	1	2	Arabidopsis protein of unknown function
breeding_improved_vs_landrace	Sobic.007G174000	223.2806413	1	2	Arabidopsis protein of unknown function
breeding_improved_vs_landrace	Sobic.007G174100	223.2806413	1	2	Arabidopsis protein of unknown function
breeding_improved_vs_landrace	Sobic.007G174200	223.2806413	1	2	Arabidopsis protein of unknown function
breeding_improved_vs_landrace	Sobic.007G174300	223.2806413	1	2	Arabidopsis protein of unknown function
breeding_improved_vs_landrace	Sobic.007G174500	223.2806413	1	2	Arabidopsis protein of unknown function
breeding_improved_vs_landrace	Sobic.007G174600	223.2806413	1	2	Glutamine amidotransferases class-II
breeding_improved_vs_landrace	Sobic.006G130501	222.0665509	1	1	POT family
breeding_improved_vs_landrace	Sobic.006G130600	222.0665509	1	1	POT family
breeding_improved_vs_landrace	Sobic.006G130700	222.0665509	1	1	POT family
breeding_improved_vs_landrace	Sobic.006G130750	222.0665509	1	1	rRNA processing
breeding_improved_vs_landrace	Sobic.006G130800	222.0665509	1	1	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
breeding_improved_vs_landrace	Sobic.003G153700	221.9303445	1	2	Golgi membrane protein involved in vesicular trafficking
breeding_improved_vs_landrace	Sobic.003G153800	221.9303445	1	2	Alkaline and neutral invertase
breeding_improved_vs_landrace	Sobic.003G153900	221.9303445	1	2	Protein kinase domain
breeding_improved_vs_landrace	Sobic.001G447000	221.1585709	1	3	Maf-like protein
breeding_improved_vs_landrace	Sobic.001G447100	221.1585709	1	3	Poly (ADP-ribose) polymerase
breeding_improved_vs_landrace	Sobic.001G447200	221.1585709	1	3	Kinase that can phosphorylate various inositol polyphosphate such as Ins(3,4,5,6)P4 or Ins(1,3,4)P3
breeding_improved_vs_landrace	Sobic.001G447300	221.1585709	1	3	ABC transporter E family member 2
breeding_improved_vs_landrace	Sobic.007G182200	220.8431289	1	4	
breeding_improved_vs_landrace	Sobic.007G182300	220.8431289	1	4	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily
breeding_improved_vs_landrace	Sobic.007G182500	220.8431289	1	4	basic region leucin zipper
breeding_improved_vs_landrace	Sobic.007G182600	220.8431289	1	4	PPR repeat
breeding_improved_vs_landrace	Sobic.007G182700	220.8431289	1	4	DNA polymerase delta, subunit 4
breeding_improved_vs_landrace	Sobic.007G182900	220.8431289	1	4	helix loop helix domain
breeding_improved_vs_landrace	Sobic.007G183000	220.8431289	1	4	helix loop helix domain
breeding_improved_vs_landrace	Sobic.007G183050	220.8431289	1	4	Helix-loop-helix DNA-binding domain
breeding_improved_vs_landrace	Sobic.004G024800	220.3300227	1	1	Microtubule associated protein (MAP65/ASE1 family)
breeding_improved_vs_landrace	Sobic.004G025000	220.3300227	1	1	EF-hand domain
breeding_improved_vs_landrace	Sobic.004G025100	220.3300227	1	1	PPR repeat
breeding_improved_vs_landrace	Sobic.004G025200	220.3300227	1	1	BEST Arabidopsis thaliana protein match is Calcium-binding EF hand family protein (TAIR AT1G64850.1)
breeding_improved_vs_landrace	Sobic.004G025300	220.3300227	1	1	Involved in transport from the ER to the Golgi apparatus as well as in intra-Golgi transport. It belongs to a super-family of proteins called t-SNAREs or soluble NSF (N-ethylmaleimide- sensitive factor) attachment protein receptor
breeding_improved_vs_landrace	Sobic.004G025400	220.3300227	1	1	Belongs to the CDS family
breeding_improved_vs_landrace	Sobic.002G022900	220.225632	1	3	Epidermal growth factor-like domain.
breeding_improved_vs_landrace	Sobic.002G023000	220.225632	1	3	Belongs to the protein kinase superfamily
breeding_improved_vs_landrace	Sobic.002G023100	220.225632	1	3	heat shock protein
breeding_improved_vs_landrace	Sobic.002G023200	220.225632	1	3	Belongs to the CRISP family
breeding_improved_vs_landrace	Sobic.002G023300	220.225632	1	3	Belongs to the CRISP family
breeding_improved_vs_landrace	Sobic.002G023400	220.225632	1	3	Protein of unknown function, DUF594
breeding_improved_vs_landrace	Sobic.002G023500	220.225632	1	3	Protein of unknown function, DUF594
breeding_improved_vs_landrace	Sobic.001G235900	219.7306451	1	4	ABC transporter
breeding_improved_vs_landrace	Sobic.001G236050	219.7306451	1	4	Neprosin
breeding_improved_vs_landrace	Sobic.001G236200	219.7306451	1	4	Protein kinase domain
breeding_improved_vs_landrace	Sobic.001G236300	219.7306451	1	4	Cell division protein 48 (CDC48) domain 2
breeding_improved_vs_landrace	Sobic.004G023100	219.7285168	1	4	Vacuolar protein sorting-associated protein 8 homolog
breeding_improved_vs_landrace	Sobic.004G023200	219.7285168	1	4	Polyketide cyclase dehydrase and lipid transport superfamily protein
breeding_improved_vs_landrace	Sobic.004G023300	219.7285168	1	4	Polyketide cyclase dehydrase and lipid transport superfamily protein
breeding_improved_vs_landrace	Sobic.004G023400	219.7285168	1	4	Protein LOW PSII ACCUMULATION 2
breeding_improved_vs_landrace	Sobic.004G023500	219.7285168	1	4	zinc finger binding to DNA consensus sequence [AT]GATA[AG]
breeding_improved_vs_landrace	Sobic.004G023600	219.7285168	1	4	Protein of unknown function (DUF1668)
breeding_improved_vs_landrace	Sobic.004G023700	219.7285168	1	4	Belongs to the class I-like SAM-binding methyltransferase superfamily. Trm1 family
breeding_improved_vs_landrace	Sobic.004G023733	219.7285168	1	4	
breeding_improved_vs_landrace	Sobic.009G025400	219.453598	1	1	Interactor of constitutive active ROPs
breeding_improved_vs_landrace	Sobic.009G025450	219.453598	1	1	
breeding_improved_vs_landrace	Sobic.009G025500	219.453598	1	1	Proteolipid membrane potential modulator
breeding_improved_vs_landrace	Sobic.009G025600	219.453598	1	1	-
breeding_improved_vs_landrace	Sobic.009G025700	219.453598	1	1	cycloeucalenol cycloisomerase
breeding_improved_vs_landrace	Sobic.009G025800	219.453598	1	1	Belongs to the tetraspanin (TM4SF) family
breeding_improved_vs_landrace	Sobic.008G059200	219.0669402	1	4	Transmembrane amino acid transporter protein
breeding_improved_vs_landrace	Sobic.008G059400	219.0669402	1	4	Transmembrane amino acid transporter protein
breeding_improved_vs_landrace	Sobic.008G059500	219.0669402	1	4	
breeding_improved_vs_landrace	Sobic.008G059533	219.0669402	1	4	source UniProtKB
breeding_improved_vs_landrace	Sobic.008G059632	219.0669402	1	4	Protein FAR1-RELATED SEQUENCE
breeding_improved_vs_landrace	Sobic.008G059700	219.0669402	1	4	-
breeding_improved_vs_landrace	Sobic.008G059800	219.0669402	1	4	-
breeding_improved_vs_landrace	Sobic.008G059900	219.0669402	1	4	acetyltransferase component of pyruvate dehydrogenase complex
breeding_improved_vs_landrace	Sobic.008G060000	219.0669402	1	4	Leucine rich repeat
breeding_improved_vs_landrace	Sobic.004G282500	218.4239877	1	2	Pentacotripeptide-repeat region of PRORP
breeding_improved_vs_landrace	Sobic.004G282601	218.4239877	1	2	QLQ
breeding_improved_vs_landrace	Sobic.004G282700	218.4239877	1	2	RmlD substrate binding domain
breeding_improved_vs_landrace	Sobic.004G282800	218.4239877	1	2	GMC oxidoreductase
breeding_improved_vs_landrace	Sobic.004G282900	218.4239877	1	2	SPX domain
breeding_improved_vs_landrace	Sobic.002G408300	217.4638866	1	5	Belongs to the TUB family
breeding_improved_vs_landrace	Sobic.002G408400	217.4638866	1	5	Glycosyl hydrolase family 14
breeding_improved_vs_landrace	Sobic.002G408500	217.4638866	1	5	CCT motif
breeding_improved_vs_landrace	Sobic.002G408600	217.4638866	1	5	-
breeding_improved_vs_landrace	Sobic.002G408700	217.4638866	1	5	F-box domain
breeding_improved_vs_landrace	Sobic.002G408800	217.4638866	1	5	Serine/Threonine protein kinases, catalytic domain
breeding_improved_vs_landrace	Sobic.002G408900	217.4638866	1	5	-
breeding_improved_vs_landrace	Sobic.002G409000	217.4638866	1	5	GDSL-like Lipase/Acylhydrolase
breeding_improved_vs_landrace	Sobic.002G409200	217.4638866	1	5	Salt stress response/antifungal
breeding_improved_vs_landrace	Sobic.002G409250	217.4638866	1	5	
breeding_improved_vs_landrace	Sobic.002G409275	217.4638866	1	5	
breeding_improved_vs_landrace	Sobic.002G409300	217.4638866	1	5	DNA binding
breeding_improved_vs_landrace	Sobic.001G151100	216.4103556	1	1	NOT2 / NOT3 / NOT5 family
breeding_improved_vs_landrace	Sobic.001G151200	216.4103556	1	1	Protein kinase C conserved region 2 (CalB)
breeding_improved_vs_landrace	Sobic.001G151300	216.4103556	1	1	DYW family of nucleic acid deaminases
breeding_improved_vs_landrace	Sobic.001G151400	216.4103556	1	1	nicotianamine metabolic process
breeding_improved_vs_landrace	Sobic.008G014601	216.000716	1	1	Domain of unknown function (DUF4220)
breeding_improved_vs_landrace	Sobic.008G014700	216.000716	1	1	Sugar phosphate phosphate translocator
breeding_improved_vs_landrace	Sobic.008G014801	216.000716	1	1	Pentatricopeptide repeat domain
breeding_improved_vs_landrace	Sobic.008G014850	216.000716	1	1	Zinc finger, C2H2 type
breeding_improved_vs_landrace	Sobic.002G331900	215.0501207	1	2	-
breeding_improved_vs_landrace	Sobic.002G332000	215.0501207	1	2	-
breeding_improved_vs_landrace	Sobic.003G297300	214.3095943	1	1	-
breeding_improved_vs_landrace	Sobic.003G297400	214.3095943	1	1	Belongs to the enoyl-CoA hydratase isomerase family
breeding_improved_vs_landrace	Sobic.003G297500	214.3095943	1	1	Low-density lipoprotein receptor domain class A
breeding_improved_vs_landrace	Sobic.003G297600	214.3095943	1	1	DNA-binding domain in plant proteins such as APETALA2 and EREBPs
breeding_improved_vs_landrace	Sobic.003G297700	214.3095943	1	1	Lipid-A-disaccharide synthetase
breeding_improved_vs_landrace	Sobic.003G297800	214.3095943	1	1	Elongation factor G C-terminus
breeding_improved_vs_landrace	Sobic.001G233600	214.1896515	1	2	AT-rich interactive domain-containing protein
breeding_improved_vs_landrace	Sobic.001G233700	214.1896515	1	2	Protein of unknown function (DUF3522)
breeding_improved_vs_landrace	Sobic.008G079500	212.2528431	1	5	Belongs to the GST superfamily
breeding_improved_vs_landrace	Sobic.001G099700	211.8786185	1	1	Belongs to the glycosyl hydrolase 32 family
breeding_improved_vs_landrace	Sobic.001G099800	211.8786185	1	1	Alba
breeding_improved_vs_landrace	Sobic.001G099900	211.8786185	1	1	WD40 repeats
breeding_improved_vs_landrace	Sobic.001G100000	211.8786185	1	1	This protein plays a role in synthesis of starch. It catalyzes the synthesis of the activated glycosyl donor, ADP- glucose from Glc-1-P and ATP
breeding_improved_vs_landrace	Sobic.005G075000	210.7985819	1	4	
breeding_improved_vs_landrace	Sobic.005G075100	210.7985819	1	4	ADP binding
breeding_improved_vs_landrace	Sobic.005G075200	210.7985819	1	4	Lectin-domain containing receptor kinase
breeding_improved_vs_landrace	Sobic.005G075301	210.7985819	1	4	Lectin-domain containing receptor kinase
breeding_improved_vs_landrace	Sobic.009G083000	208.8371093	1	3	Rhomboid family
breeding_improved_vs_landrace	Sobic.009G083100	208.8371093	1	3	-
breeding_improved_vs_landrace	Sobic.009G083200	208.8371093	1	3	Domain of unknown function (DUF814)
breeding_improved_vs_landrace	Sobic.004G144150	208.8025481	1	2	Catalyzes the reduction of fatty acyl-CoA to fatty alcohols
breeding_improved_vs_landrace	Sobic.004G144200	208.8025481	1	2	Catalyzes the reduction of fatty acyl-CoA to fatty alcohols
breeding_improved_vs_landrace	Sobic.004G054900	208.4176325	1	1	-
breeding_improved_vs_landrace	Sobic.004G055000	208.4176325	1	1	-
breeding_improved_vs_landrace	Sobic.004G055100	208.4176325	1	1	Belongs to the universal ribosomal protein uL15 family
breeding_improved_vs_landrace	Sobic.004G055200	208.4176325	1	1	Belongs to the phosphoglycerate kinase family
breeding_improved_vs_landrace	Sobic.007G083000	208.1491465	1	3	histone deacetylation
breeding_improved_vs_landrace	Sobic.007G083200	208.1491465	1	3	negative regulation of Rho guanyl-nucleotide exchange factor activity
breeding_improved_vs_landrace	Sobic.007G083300	208.1491465	1	3	Paired amphipathic helix repeat
breeding_improved_vs_landrace	Sobic.002G376500	207.7516862	1	1	EF-hand domain pair
breeding_improved_vs_landrace	Sobic.002G376600	207.7516862	1	1	Weak chloroplast movement under blue light
breeding_improved_vs_landrace	Sobic.002G376700	207.7516862	1	1	EF-hand domain
breeding_improved_vs_landrace	Sobic.002G376800	207.7516862	1	1	EF-hand domain
breeding_improved_vs_landrace	Sobic.002G376900	207.7516862	1	1	EF-hand domain
breeding_improved_vs_landrace	Sobic.002G377000	207.7516862	1	1	EF-hand, calcium binding motif
breeding_improved_vs_landrace	Sobic.008G075100	206.9768259	1	3	NUDIX domain
breeding_improved_vs_landrace	Sobic.008G075200	206.9768259	1	3	DAHP synthetase I family
breeding_improved_vs_landrace	Sobic.008G075300	206.9768259	1	3	Structural maintenance of chromosomes protein
breeding_improved_vs_landrace	Sobic.003G261566	206.6625891	1	2	Zinc-binding dehydrogenase
breeding_improved_vs_landrace	Sobic.003G261632	206.6625891	1	2	Belongs to the protein kinase superfamily
breeding_improved_vs_landrace	Sobic.003G261700	206.6625891	1	2	Isopentenyl transferase
breeding_improved_vs_landrace	Sobic.001G270800	206.4831685	1	1	Ras of Complex, Roc, domain of DAPkinase
breeding_improved_vs_landrace	Sobic.003G043200	206.3113134	1	3	-
breeding_improved_vs_landrace	Sobic.003G043300	206.3113134	1	3	-
breeding_improved_vs_landrace	Sobic.003G043400	206.3113134	1	3	Belongs to the syntaxin family
breeding_improved_vs_landrace	Sobic.003G043500	206.3113134	1	3	
breeding_improved_vs_landrace	Sobic.003G043600	206.3113134	1	3	Transferase family
breeding_improved_vs_landrace	Sobic.003G043650	206.3113134	1	3	
breeding_improved_vs_landrace	Sobic.003G043700	206.3113134	1	3	protein dimerization activity
breeding_improved_vs_landrace	Sobic.003G043800	206.3113134	1	3	BT1 family
breeding_improved_vs_landrace	Sobic.003G043900	206.3113134	1	3	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
breeding_improved_vs_landrace	Sobic.007G133600	206.0488268	1	1	Cytochrome P450
breeding_improved_vs_landrace	Sobic.007G133700	206.0488268	1	1	-
breeding_improved_vs_landrace	Sobic.004G102700	205.9071915	1	1	BES1 BZR1 homolog protein 4
breeding_improved_vs_landrace	Sobic.001G153200	205.2429526	1	5	expressed protein
breeding_improved_vs_landrace	Sobic.001G153300	205.2429526	1	5	Pyrimidine 5'-nucleotidase (UMPH-1)
breeding_improved_vs_landrace	Sobic.001G153400	205.2429526	1	5	methyl-CpG-binding domain-containing protein
breeding_improved_vs_landrace	Sobic.001G153500	205.2429526	1	5	SH3-binding, glutamic acid-rich protein
breeding_improved_vs_landrace	Sobic.001G153600	205.2429526	1	5	Belongs to the argonaute family
breeding_improved_vs_landrace	Sobic.001G153700	205.2429526	1	5	Ring finger domain
breeding_improved_vs_landrace	Sobic.001G153800	205.2429526	1	5	Belongs to the glycosyl hydrolase 1 family
breeding_improved_vs_landrace	Sobic.001G153900	205.2429526	1	5	Ring finger domain
breeding_improved_vs_landrace	Sobic.001G154000	205.2429526	1	5	Plastocyanin-like domain
breeding_improved_vs_landrace	Sobic.001G154100	205.2429526	1	5	DnaJ central domain
breeding_improved_vs_landrace	Sobic.001G154200	205.2429526	1	5	IQ calmodulin-binding motif
breeding_improved_vs_landrace	Sobic.001G154300	205.2429526	1	5	Core-2/I-Branching enzyme
breeding_improved_vs_landrace	Sobic.001G154400	205.2429526	1	5	-
breeding_improved_vs_landrace	Sobic.001G154500	205.2429526	1	5	CCAAT-Binding transcription Factor
breeding_improved_vs_landrace	Sobic.001G154600	205.2429526	1	5	GCK domain
breeding_improved_vs_landrace	Sobic.001G154700	205.2429526	1	5	E3 ubiquitin-protein ligase that mediates ubiquitination and subsequent proteasomal degradation of target proteins. E3 ubiquitin ligases accept ubiquitin from an E2 ubiquitin- conjugating enzyme in the form of a thioester and then directly transfers the ubiquitin to targeted substrates
breeding_improved_vs_landrace	Sobic.001G154800	205.2429526	1	5	E3 ubiquitin-protein ligase that mediates ubiquitination and subsequent proteasomal degradation of target proteins. E3 ubiquitin ligases accept ubiquitin from an E2 ubiquitin- conjugating enzyme in the form of a thioester and then directly transfers the ubiquitin to targeted substrates
breeding_improved_vs_landrace	Sobic.001G154900	205.2429526	1	5	Serine threonine-protein phosphatase
breeding_improved_vs_landrace	Sobic.001G155000	205.2429526	1	5	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
breeding_improved_vs_landrace	Sobic.001G165100	204.7997127	1	1	B3 DNA binding domain
breeding_improved_vs_landrace	Sobic.001G165200	204.7997127	1	1	B3 DNA binding domain
breeding_improved_vs_landrace	Sobic.001G165301	204.7997127	1	1	B3 DNA binding domain
breeding_improved_vs_landrace	Sobic.001G165401	204.7997127	1	1	B3 DNA binding domain
breeding_improved_vs_landrace	Sobic.003G312700	204.7629152	1	1	Belongs to the glycosyl hydrolase 47 family
breeding_improved_vs_landrace	Sobic.003G313000	204.7629152	1	1	Photosystem II reaction center W protein
breeding_improved_vs_landrace	Sobic.003G313100	204.7629152	1	1	helix loop helix domain
breeding_improved_vs_landrace	Sobic.003G313200	204.7629152	1	1	Zeta toxin
breeding_improved_vs_landrace	Sobic.003G313300	204.7629152	1	1	Plus-3 domain
breeding_improved_vs_landrace	Sobic.007G109066	204.621335	1	5	Protein of unknown function (DUF1618)
breeding_improved_vs_landrace	Sobic.002G023900	203.7337728	1	2	sequence-specific DNA binding
breeding_improved_vs_landrace	Sobic.002G024000	203.7337728	1	2	Legume lectin domain
breeding_improved_vs_landrace	Sobic.002G024100	203.7337728	1	2	Legume lectin domain
breeding_improved_vs_landrace	Sobic.002G024200	203.7337728	1	2	Legume lectin domain
breeding_improved_vs_landrace	Sobic.002G024300	203.7337728	1	2	Legume lectin domain
breeding_improved_vs_landrace	Sobic.003G086300	203.6608714	1	1	Cation efflux family
breeding_improved_vs_landrace	Sobic.003G086400	203.6608714	1	1	-
breeding_improved_vs_landrace	Sobic.003G086500	203.6608714	1	1	-
breeding_improved_vs_landrace	Sobic.003G086600	203.6608714	1	1	Lateral organ boundaries (LOB) domain
breeding_improved_vs_landrace	Sobic.003G095200	203.5225388	1	1	Protein of unknown function (DUF563)
breeding_improved_vs_landrace	Sobic.006G140200	202.9240922	1	1	Glycosyltransferase family 29 (sialyltransferase)
breeding_improved_vs_landrace	Sobic.006G140300	202.9240922	1	1	Protein of unknown function (DUF3741)
breeding_improved_vs_landrace	Sobic.003G258200	202.5133138	1	1	AMP-binding enzyme
breeding_improved_vs_landrace	Sobic.003G258300	202.5133138	1	1	Autophagy protein Apg6
breeding_improved_vs_landrace	Sobic.003G258400	202.5133138	1	1	Telomere stability and silencing
breeding_improved_vs_landrace	Sobic.003G258500	202.5133138	1	1	oxidation-reduction process
breeding_improved_vs_landrace	Sobic.010G186100	202.3768338	1	2	Myb-like DNA-binding domain
breeding_improved_vs_landrace	Sobic.002G341900	202.1952224	1	1	-
breeding_improved_vs_landrace	Sobic.002G342000	202.1952224	1	1	Protein phosphatase 2C
breeding_improved_vs_landrace	Sobic.002G342100	202.1952224	1	1	transcription, DNA-templated
breeding_improved_vs_landrace	Sobic.002G342200	202.1952224	1	1	TIR domain
breeding_improved_vs_landrace	Sobic.004G144400	201.9363266	1	1	Domain of unknown function (DUF1768)
breeding_improved_vs_landrace	Sobic.009G043500	201.6500804	1	2	Oxidoreductase molybdopterin binding domain
breeding_improved_vs_landrace	Sobic.009G043600	201.6500804	1	2	Belongs to the GST superfamily
breeding_improved_vs_landrace	Sobic.009G043700	201.6500804	1	2	Belongs to the GST superfamily
breeding_improved_vs_landrace	Sobic.009G043800	201.6500804	1	2	dihydrokaempferol 4-reductase activity
breeding_improved_vs_landrace	Sobic.003G279300	201.0356413	1	3	Putative Phosphatase
breeding_improved_vs_landrace	Sobic.003G279500	201.0356413	1	3	Serine acetyltransferase, N-terminal
breeding_improved_vs_landrace	Sobic.003G279600	201.0356413	1	3	
breeding_improved_vs_landrace	Sobic.003G279700	201.0356413	1	3	Disease resistance protein
breeding_improved_vs_landrace	Sobic.003G279800	201.0356413	1	3	Hyaluronan / mRNA binding family
breeding_improved_vs_landrace	Sobic.003G279900	201.0356413	1	3	Udp N-acetylglucosamine O-acyltransferase; Domain 2
breeding_improved_vs_landrace	Sobic.003G280000	201.0356413	1	3	Myb-like DNA-binding domain
breeding_improved_vs_landrace	Sobic.003G280100	201.0356413	1	3	-
breeding_improved_vs_landrace	Sobic.003G280200	201.0356413	1	3	-
breeding_improved_vs_landrace	Sobic.003G280300	201.0356413	1	3	belongs to the protein kinase superfamily
breeding_improved_vs_landrace	Sobic.003G280400	201.0356413	1	3	Catalyzes the aldol cleavage of 4-hydroxy-4-methyl-2- oxoglutarate (HMG) into 2 molecules of pyruvate. Also contains a secondary oxaloacetate (OAA) decarboxylase activity due to the common pyruvate enolate transition state formed following C-C bond cleavage in the retro-aldol and decarboxylation reactions
breeding_improved_vs_landrace	Sobic.003G280500	201.0356413	1	3	Elongation factor 2
breeding_improved_vs_landrace	Sobic.003G280600	201.0356413	1	3	Senescence-associated protein
breeding_improved_vs_landrace	Sobic.004G042800	200.9772968	1	6	Protein kinase domain
breeding_improved_vs_landrace	Sobic.004G042900	200.9772968	1	6	PHD - plant homeodomain finger protein
breeding_improved_vs_landrace	Sobic.004G043001	200.9772968	1	6	-
breeding_improved_vs_landrace	Sobic.004G043200	200.9772968	1	6	-
breeding_improved_vs_landrace	Sobic.004G043301	200.9772968	1	6	Zinc finger, C3HC4 type (RING finger)
breeding_improved_vs_landrace	Sobic.010G238500	199.6679628	1	1	-
breeding_improved_vs_landrace	Sobic.010G238600	199.6679628	1	1	Transferase family
breeding_improved_vs_landrace	Sobic.010G238700	199.6679628	1	1	Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family
breeding_improved_vs_landrace	Sobic.010G238800	199.6679628	1	1	Involved in the synthesis of glucuronoxylan hemicellulose in secondary cell walls
breeding_improved_vs_landrace	Sobic.010G238900	199.6679628	1	1	Papain family cysteine protease
breeding_improved_vs_landrace	Sobic.003G307801	198.4831225	1	1	-
breeding_improved_vs_landrace	Sobic.003G307900	198.4831225	1	1	BSD domain
breeding_improved_vs_landrace	Sobic.003G308000	198.4831225	1	1	Transcription factor Pcc1
breeding_improved_vs_landrace	Sobic.003G308100	198.4831225	1	1	Glycosyltransferase like family 2
breeding_improved_vs_landrace	Sobic.003G308200	198.4831225	1	1	nuclear matrix constituent protein 1-like
breeding_improved_vs_landrace	Sobic.004G300800	198.4652161	1	1	Belongs to the aldehyde dehydrogenase family
breeding_improved_vs_landrace	Sobic.004G300900	198.4652161	1	1	Glutaredoxin
breeding_improved_vs_landrace	Sobic.004G301000	198.4652161	1	1	B-box zinc finger
breeding_improved_vs_landrace	Sobic.004G301100	198.4652161	1	1	Transcriptional activator that specifically binds 5'- GATA-3' or 5'-GAT-3' motifs within gene promoters
breeding_improved_vs_landrace	Sobic.005G012000	198.4389761	1	1	Non-specific serine threonine protein kinase
breeding_improved_vs_landrace	Sobic.005G012100	198.4389761	1	1	ubiquitin-protein transferase activity
