sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI656009_PI656009	-59564.233016599865	4954	10%	-5.331164589999999	Chr09	miss50
PI656010_PI656010	-56463.83456649989	4941	10%	-5.331164589999999	Chr09	miss50
PI656011_PI656011	-71529.29567949993	6039	10%	-5.331164589999999	Chr09	miss50
PI656012_PI656012	-57880.94293589987	4811	10%	-5.331164589999999	Chr09	miss50
PI656013_PI656013	-68249.53255729991	7392	10%	-5.331164589999999	Chr09	miss50
PI656014_PI656014	-61342.11767399993	7456	10%	-5.331164589999999	Chr09	miss50
PI656015_PI656015	-57824.40057579987	4686	10%	-5.331164589999999	Chr09	miss50
PI656016_PI656016	-75406.8412243	6117	10%	-5.331164589999999	Chr09	miss50
PI656017_PI656017	-59203.76104819981	4851	10%	-5.331164589999999	Chr09	miss50
PI656018_PI656018	-77365.19337500003	6275	10%	-5.331164589999999	Chr09	miss50
PI656019_PI656019	-58385.13849059986	4869	10%	-5.331164589999999	Chr09	miss50
PI656020_PI656020	-58952.97778229988	4891	10%	-5.331164589999999	Chr09	miss50
PI656021_PI656021	-57719.40968409983	5229	10%	-5.331164589999999	Chr09	miss50
PI656022_PI656022	-75254.11950710001	6300	10%	-5.331164589999999	Chr09	miss50
PI656023_PI656023	-76378.14377399997	6191	10%	-5.331164589999999	Chr09	miss50
PI656024_PI656024	-72409.33804200002	6068	10%	-5.331164589999999	Chr09	miss50
PI656025_PI656025	-78986.03206219996	6563	10%	-5.331164589999999	Chr09	miss50
PI656026_PI656026	-72390.32357419997	5843	10%	-5.331164589999999	Chr09	miss50
PI656027_PI656027	-73334.14474069992	6017	10%	-5.331164589999999	Chr09	miss50
PI656028_PI656028	-71400.43930919992	6157	10%	-5.331164589999999	Chr09	miss50
PI656029_PI656029	-57318.59068949986	4957	10%	-5.331164589999999	Chr09	miss50
PI656031_PI656031	-71332.07211099997	5893	10%	-5.331164589999999	Chr09	miss50
PI656032_PI656032	-63999.43342110004	7741	10%	-5.331164589999999	Chr09	miss50
PI656033_PI656033	-59099.93450999985	4860	10%	-5.331164589999999	Chr09	miss50
PI656034_PI656034	-64932.544203999925	8301	10%	-5.331164589999999	Chr09	miss50
PI656035_PI656035	-72382.06398509986	5911	10%	-5.331164589999999	Chr09	miss50
PI656036_PI656036	-70918.18624959992	6122	10%	-5.331164589999999	Chr09	miss50
PI656037_PI656037	-71103.42142049996	5871	10%	-5.331164589999999	Chr09	miss50
PI656038_PI656038	-71578.14376800005	7203	10%	-5.331164589999999	Chr09	miss50
PI656039_PI656039	-71311.61428630004	5913	10%	-5.331164589999999	Chr09	miss50
PI656040_PI656040	-77319.9063662001	6943	10%	-5.331164589999999	Chr09	miss50
PI656041_PI656041	-59116.89610179984	4854	10%	-5.331164589999999	Chr09	miss50
PI656042_PI656042	-76458.42282520002	6259	10%	-5.331164589999999	Chr09	miss50
PI656043_PI656043	-72396.30270069998	5850	10%	-5.331164589999999	Chr09	miss50
PI656044_PI656044	-72373.98519629995	5834	10%	-5.331164589999999	Chr09	miss50
PI656046_PI656046	-77277.5909603999	6653	10%	-5.331164589999999	Chr09	miss50
PI656047_PI656047	-72227.42412309992	6553	10%	-5.331164589999999	Chr09	miss50
PI656048_PI656048	-71466.37780050011	5782	10%	-5.331164589999999	Chr09	miss50
PI656049_PI656049	-68233.48096230008	8083	10%	-5.331164589999999	Chr09	miss50
PI656050_PI656050	-69169.90944219986	6218	10%	-5.331164589999999	Chr09	miss50
PI656051_PI656051	-57251.22423969987	4644	10%	-5.331164589999999	Chr09	miss50
PI656052_PI656052	-59535.08465439985	5086	10%	-5.331164589999999	Chr09	miss50
PI656053_PI656053	-73324.02617360001	6424	10%	-5.331164589999999	Chr09	miss50
PI656054_PI656054	-39266.24798269997	3603	10%	-5.331164589999999	Chr09	miss50
PI656055_PI656055	-70574.42345340012	5891	10%	-5.331164589999999	Chr09	miss50
PI656056_PI656056	-71843.42839290005	5808	10%	-5.331164589999999	Chr09	miss50
PI656057_PI656057	-60376.30435069995	6355	10%	-5.331164589999999	Chr09	miss50
PI656058_PI656058	-69933.88876529998	5866	10%	-5.331164589999999	Chr09	miss50
PI656059_PI656059	-70223.37852040006	5765	10%	-5.331164589999999	Chr09	miss50
PI656060_PI656060	-71415.81506540005	6267	10%	-5.331164589999999	Chr09	miss50
PI656061_PI656061	-72718.5951347	6477	10%	-5.331164589999999	Chr09	miss50
PI656062_PI656062	-70936.66439369999	6009	10%	-5.331164589999999	Chr09	miss50
PI656063_PI656063	-54222.37673569999	5895	10%	-5.331164589999999	Chr09	miss50
PI656064_PI656064	-74234.83002489984	6079	10%	-5.331164589999999	Chr09	miss50
PI656065_PI656065	-57375.27716419989	4661	10%	-5.331164589999999	Chr09	miss50
PI656066_PI656066	-24452.138549200004	2158	10%	-5.331164589999999	Chr09	miss50
PI656067_PI656067	-70049.51961309984	6201	10%	-5.331164589999999	Chr09	miss50
PI656068_PI656068	-69952.26634630011	5847	10%	-5.331164589999999	Chr09	miss50
PI656069_PI656069	-53672.155604000036	5406	10%	-5.331164589999999	Chr09	miss50
PI656070_PI656070	-69864.13924349996	5928	10%	-5.331164589999999	Chr09	miss50
PI656071_PI656071	-55532.1749317999	4530	10%	-5.331164589999999	Chr09	miss50
PI656072_PI656072	-56340.76927699992	4609	10%	-5.331164589999999	Chr09	miss50
PI656073_PI656073	-57383.45263679992	4742	10%	-5.331164589999999	Chr09	miss50
PI656074_PI656074	-69216.90671329993	6330	10%	-5.331164589999999	Chr09	miss50
PI656075_PI656075	-28906.19989259997	2453	10%	-5.331164589999999	Chr09	miss50
PI656076_PI656076	-71777.26860620003	6034	10%	-5.331164589999999	Chr09	miss50
PI656077_PI656077	-58005.067198399855	4921	10%	-5.331164589999999	Chr09	miss50
PI656078_PI656078	-13935.670834500004	1270	10%	-5.331164589999999	Chr09	miss50
PI656079_PI656079	-51987.203996099954	4380	10%	-5.331164589999999	Chr09	miss50
PI656080_PI656080	-76104.99736940014	6746	10%	-5.331164589999999	Chr09	miss50
PI656081_PI656081	-12952.266536600011	1144	10%	-5.331164589999999	Chr09	miss50
PI656082_PI656082	-54241.195241999834	4475	10%	-5.331164589999999	Chr09	miss50
PI656083_PI656083	-74224.79948490002	11661	10%	-5.331164589999999	Chr09	miss50
PI656085_PI656085	-65748.91630380003	6608	10%	-5.331164589999999	Chr09	miss50
PI656086_PI656086	-70980.1355595999	5896	10%	-5.331164589999999	Chr09	miss50
PI656087_PI656087	-58694.60058459988	5251	10%	-5.331164589999999	Chr09	miss50
PI656088_PI656088	-54504.629292400015	4582	10%	-5.331164589999999	Chr09	miss50
PI656089_PI656089	-53910.800435399986	4718	10%	-5.331164589999999	Chr09	miss50
PI656090_PI656090	-55218.739620599845	4822	10%	-5.331164589999999	Chr09	miss50
PI656091_PI656091	-67193.57240669997	6812	10%	-5.331164589999999	Chr09	miss50
PI656092_PI656092	-69403.49208659992	5675	10%	-5.331164589999999	Chr09	miss50
PI656093_PI656093	-59309.3669938998	4939	10%	-5.331164589999999	Chr09	miss50
PI656094_PI656094	-38915.91558200002	3257	10%	-5.331164589999999	Chr09	miss50
PI656095_PI656095	-52143.458129299885	4459	10%	-5.331164589999999	Chr09	miss50
PI656096_PI656096	-52864.14441779995	4373	10%	-5.331164589999999	Chr09	miss50
PI656097_PI656097	-74892.73811769999	6097	10%	-5.331164589999999	Chr09	miss50
PI656098_PI656098	-53041.280170899896	4863	10%	-5.331164589999999	Chr09	miss50
PI656099_PI656099	-53720.54133129991	4479	10%	-5.331164589999999	Chr09	miss50
PI656100_PI656100	-58487.928090799905	5059	10%	-5.331164589999999	Chr09	miss50
PI656101_PI656101	-57347.49744319988	4661	10%	-5.331164589999999	Chr09	miss50
PI656102_PI656102	-63363.73889849994	5203	10%	-5.331164589999999	Chr09	miss50
PI656103_PI656103	-57725.39105809987	5004	10%	-5.331164589999999	Chr09	miss50
PI656104_PI656104	-66304.45454880004	8489	10%	-5.331164589999999	Chr09	miss50
PI656105_PI656105	-61699.25055130001	5068	10%	-5.331164589999999	Chr09	miss50
PI656106_PI656106	-69235.8920166	5983	10%	-5.331164589999999	Chr09	miss50
PI656107_PI656107	-56860.51958119996	6252	10%	-5.331164589999999	Chr09	miss50
PI656108_PI656108	-72491.87641059984	5969	10%	-5.331164589999999	Chr09	miss50
PI656109_PI656109	-27165.341647699977	2247	10%	-5.331164589999999	Chr09	miss50
PI656110_PI656110	-13345.970254499973	1298	10%	-5.331164589999999	Chr09	miss50
PI656111_PI656111	-72526.69886709983	5907	10%	-5.331164589999999	Chr09	miss50
PI656112_PI656112	-58151.811463299826	4996	10%	-5.331164589999999	Chr09	miss50
PI656113_PI656113	-58860.02191409989	5383	10%	-5.331164589999999	Chr09	miss50
PI656114_PI656114	-60104.70963849985	6341	10%	-5.331164589999999	Chr09	miss50
PI656115_PI656115	-56950.58769099988	4854	10%	-5.331164589999999	Chr09	miss50
PI656116_PI656116	-62571.69098359993	6066	10%	-5.331164589999999	Chr09	miss50
PI656118_PI656118	-64683.15433929997	5825	10%	-5.331164589999999	Chr09	miss50
PI656119_PI656119	-45163.62833469999	4911	10%	-5.331164589999999	Chr09	miss50
PI656120_PI656120	-62043.18792660002	5256	10%	-5.331164589999999	Chr09	miss50
PI656121_PI656121	-68782.89980499995	6161	10%	-5.331164589999999	Chr09	miss50
PI659691_PI659691	-69188.57500759998	7516	10%	-5.331164589999999	Chr09	miss50
PI659694_PI659694	-76866.90823670005	6320	10%	-5.331164589999999	Chr09	miss50
PI659695_PI659695	-54144.11355999988	4786	10%	-5.331164589999999	Chr09	miss50
PI659696_PI659696	-67792.93847109997	5721	10%	-5.331164589999999	Chr09	miss50
PI659753_PI659753	-71450.70795329993	6973	10%	-5.331164589999999	Chr09	miss50
PI152651_PI152651	-30280.3023559	2283	5%	-6.0703125	Chr09	miss50
PI17548_PI17548	-40741.18254959997	3081	5%	-6.0703125	Chr09	miss50
PI24969_PI24969	-30994.86631730006	2352	5%	-6.0703125	Chr09	miss50
PI276837_PI276837	-38471.68774889988	2876	5%	-6.0703125	Chr09	miss50
PI329435_PI329435	-37882.54333769995	2895	5%	-6.0703125	Chr09	miss50
PI329440_PI329440	-31834.466900300045	2394	5%	-6.0703125	Chr09	miss50
PI34911_PI34911	-35247.02599569997	2655	5%	-6.0703125	Chr09	miss50
PI35038_PI35038	-40791.373226499956	3086	5%	-6.0703125	Chr09	miss50
PI48770_PI48770	-38475.9490946999	3359	5%	-6.0703125	Chr09	miss50
PI533750_PI533750	-29751.71653780001	2236	5%	-6.0703125	Chr09	miss50
PI533752_PI533752	-40173.590756400015	3000	5%	-6.0703125	Chr09	miss50
PI533754_PI533754	-29916.55907150004	2369	5%	-6.0703125	Chr09	miss50
PI533755_PI533755	-30925.255907300012	2451	5%	-6.0703125	Chr09	miss50
PI533757_PI533757	-37488.334954699945	2790	5%	-6.0703125	Chr09	miss50
PI533758_PI533758	-31708.563576500055	2375	5%	-6.0703125	Chr09	miss50
PI533759_PI533759	-32208.678588099967	2394	5%	-6.0703125	Chr09	miss50
PI533760_PI533760	-36626.1096129	2749	5%	-6.0703125	Chr09	miss50
PI533761_PI533761	-32603.28270740006	2438	5%	-6.0703125	Chr09	miss50
PI533762_PI533762	-28271.026794399986	2887	5%	-6.0703125	Chr09	miss50
PI533766_PI533766	-33982.69530180007	2564	5%	-6.0703125	Chr09	miss50
PI533769_PI533769	-30128.829520499985	2251	5%	-6.0703125	Chr09	miss50
PI533776_PI533776	-28440.188576700013	2146	5%	-6.0703125	Chr09	miss50
PI533785_PI533785	-21635.8865262	1660	5%	-6.0703125	Chr09	miss50
PI533788_PI533788	-38252.82842570002	2891	5%	-6.0703125	Chr09	miss50
PI533789_PI533789	-31990.840083700026	2406	5%	-6.0703125	Chr09	miss50
PI533792_PI533792	-31734.56565110005	2380	5%	-6.0703125	Chr09	miss50
PI533794_PI533794	-38512.006952499876	2856	5%	-6.0703125	Chr09	miss50
PI533799_PI533799	-38112.745722499894	2826	5%	-6.0703125	Chr09	miss50
PI533800_PI533800	-31642.988574100033	2411	5%	-6.0703125	Chr09	miss50
PI533807_PI533807	-39331.47589279993	2962	5%	-6.0703125	Chr09	miss50
PI533810_PI533810	-29425.789105800035	2222	5%	-6.0703125	Chr09	miss50
PI533814_PI533814	-32786.96934410003	2473	5%	-6.0703125	Chr09	miss50
PI533821_PI533821	-36744.42663389996	2749	5%	-6.0703125	Chr09	miss50
PI533822_PI533822	-34232.33642080001	2585	5%	-6.0703125	Chr09	miss50
PI533824_PI533824	-37251.10600999996	2801	5%	-6.0703125	Chr09	miss50
PI533830_PI533830	-31976.771469499945	4074	5%	-6.0703125	Chr09	miss50
PI533831_PI533831	-29361.39085849998	2216	5%	-6.0703125	Chr09	miss50
PI533833_PI533833	-37143.18652029997	2766	5%	-6.0703125	Chr09	miss50
PI533838_PI533838	-24939.90227469999	1910	5%	-6.0703125	Chr09	miss50
PI533839_PI533839	-7195.140987699998	578	5%	-6.0703125	Chr09	miss50
PI533841_PI533841	-37371.129815099965	2818	5%	-6.0703125	Chr09	miss50
PI533842_PI533842	-29024.068589999984	2218	5%	-6.0703125	Chr09	miss50
PI533843_PI533843	-31631.062233600045	2380	5%	-6.0703125	Chr09	miss50
PI533845_PI533845	-40340.480581800046	3029	5%	-6.0703125	Chr09	miss50
PI533852_PI533852	-40016.849289899976	3257	5%	-6.0703125	Chr09	miss50
PI533855_PI533855	-36225.83349479996	3336	5%	-6.0703125	Chr09	miss50
PI533856_PI533856	-28610.223740500038	2171	5%	-6.0703125	Chr09	miss50
PI533863_PI533863	-25778.802239599998	1933	5%	-6.0703125	Chr09	miss50
PI533866_PI533866	-31708.37278290007	2370	5%	-6.0703125	Chr09	miss50
PI533869_PI533869	-39790.70220789998	2986	5%	-6.0703125	Chr09	miss50
PI533871_PI533871	-22267.795830099974	1685	5%	-6.0703125	Chr09	miss50
PI533876_PI533876	-34351.363906699946	4696	5%	-6.0703125	Chr09	miss50
PI533877_PI533877	-26544.667646199996	2597	5%	-6.0703125	Chr09	miss50
PI533878_PI533878	-21688.220502500037	1699	5%	-6.0703125	Chr09	miss50
PI533882_PI533882	-20416.693969400007	1559	5%	-6.0703125	Chr09	miss50
PI533901_PI533901	-28558.21642190001	2160	5%	-6.0703125	Chr09	miss50
PI533902_PI533902	-40170.655826300004	3128	5%	-6.0703125	Chr09	miss50
PI533903_PI533903	-9556.993646800001	741	5%	-6.0703125	Chr09	miss50
PI533910_PI533910	-31483.672757700097	2377	5%	-6.0703125	Chr09	miss50
PI533911_PI533911	-33555.38712640003	2618	5%	-6.0703125	Chr09	miss50
PI533912_PI533912	-38571.871817799954	2896	5%	-6.0703125	Chr09	miss50
PI533913_PI533913	-34539.80553630004	2604	5%	-6.0703125	Chr09	miss50
PI533915_PI533915	-40322.79753869999	3037	5%	-6.0703125	Chr09	miss50
PI533919_PI533919	-30689.26402060001	2341	5%	-6.0703125	Chr09	miss50
PI533921_PI533921	-29262.203904200018	2241	5%	-6.0703125	Chr09	miss50
PI533924_PI533924	-35456.09599969993	2695	5%	-6.0703125	Chr09	miss50
PI533927_PI533927	-35531.99040429994	2707	5%	-6.0703125	Chr09	miss50
PI533936_PI533936	-31834.58116320004	2387	5%	-6.0703125	Chr09	miss50
PI533937_PI533937	-41249.99090439998	3092	5%	-6.0703125	Chr09	miss50
PI533938_PI533938	-41100.911794899956	3123	5%	-6.0703125	Chr09	miss50
PI533939_PI533939	-33964.9915744	2539	5%	-6.0703125	Chr09	miss50
PI533940_PI533940	-40613.895935100016	3037	5%	-6.0703125	Chr09	miss50
PI533943_PI533943	-40111.58562689996	3053	5%	-6.0703125	Chr09	miss50
PI533948_PI533948	-41699.043151699974	3103	5%	-6.0703125	Chr09	miss50
PI533949_PI533949	-34061.97704560001	2551	5%	-6.0703125	Chr09	miss50
PI533954_PI533954	-41182.09808290001	3094	5%	-6.0703125	Chr09	miss50
PI533955_PI533955	-41612.27264480001	3095	5%	-6.0703125	Chr09	miss50
PI533956_PI533956	-22244.165891799985	1671	5%	-6.0703125	Chr09	miss50
PI533957_PI533957	-32067.426067700053	2408	5%	-6.0703125	Chr09	miss50
PI533961_PI533961	-35158.6386678	2651	5%	-6.0703125	Chr09	miss50
PI533962_PI533962	-37052.60314839996	2797	5%	-6.0703125	Chr09	miss50
PI533964_PI533964	-35725.77624010002	2677	5%	-6.0703125	Chr09	miss50
PI533965_PI533965	-36423.71752379997	2755	5%	-6.0703125	Chr09	miss50
PI533967_PI533967	-35406.739618699954	2663	5%	-6.0703125	Chr09	miss50
PI533970_PI533970	-40102.49639079992	3059	5%	-6.0703125	Chr09	miss50
PI533972_PI533972	-36950.546629499986	2762	5%	-6.0703125	Chr09	miss50
PI533976_PI533976	-38263.825500700026	2924	5%	-6.0703125	Chr09	miss50
PI533979_PI533979	-41982.263977299976	3136	5%	-6.0703125	Chr09	miss50
PI533980_PI533980	-28921.700733199992	2160	5%	-6.0703125	Chr09	miss50
PI533985_PI533985	-16101.597844800013	1227	5%	-6.0703125	Chr09	miss50
PI533986_PI533986	-32790.566641100064	2454	5%	-6.0703125	Chr09	miss50
PI533987_PI533987	-31225.727766400065	2348	5%	-6.0703125	Chr09	miss50
PI533989_PI533989	-36923.895566499996	2850	5%	-6.0703125	Chr09	miss50
PI533991_PI533991	-37624.87975649994	2800	5%	-6.0703125	Chr09	miss50
PI533996_PI533996	-34238.189207200005	2606	5%	-6.0703125	Chr09	miss50
PI533997_PI533997	-37268.517142699944	2859	5%	-6.0703125	Chr09	miss50
PI534009_PI534009	-28004.871823699967	2125	5%	-6.0703125	Chr09	miss50
PI534021_PI534021	-29140.652023100003	2211	5%	-6.0703125	Chr09	miss50
PI534028_PI534028	-40701.80437189998	3090	5%	-6.0703125	Chr09	miss50
PI534037_PI534037	-33106.793945699996	2516	5%	-6.0703125	Chr09	miss50
PI534046_PI534046	-33856.811647499984	2551	5%	-6.0703125	Chr09	miss50
PI534047_PI534047	-38685.33012210003	2963	5%	-6.0703125	Chr09	miss50
PI534053_PI534053	-30704.99619710004	2306	5%	-6.0703125	Chr09	miss50
PI534054_PI534054	-40496.4232791	3039	5%	-6.0703125	Chr09	miss50
PI534063_PI534063	-20833.705005500007	1590	5%	-6.0703125	Chr09	miss50
PI534070_PI534070	-20680.8256109	1561	5%	-6.0703125	Chr09	miss50
PI534075_PI534075	-28758.44248160002	2219	5%	-6.0703125	Chr09	miss50
PI534079_PI534079	-35417.05028449995	2691	5%	-6.0703125	Chr09	miss50
PI534088_PI534088	-28786.54868540002	2162	5%	-6.0703125	Chr09	miss50
PI534092_PI534092	-21819.85514640003	1681	5%	-6.0703125	Chr09	miss50
PI534096_PI534096	-7035.7720941	555	5%	-6.0703125	Chr09	miss50
PI534097_PI534097	-40502.58599489998	3068	5%	-6.0703125	Chr09	miss50
PI534099_PI534099	-34605.56225050001	2620	5%	-6.0703125	Chr09	miss50
PI534101_PI534101	-29231.104049000038	2732	5%	-6.0703125	Chr09	miss50
PI534105_PI534105	-37460.2000713	2784	5%	-6.0703125	Chr09	miss50
PI534108_PI534108	-34891.896603399975	2648	5%	-6.0703125	Chr09	miss50
PI534112_PI534112	-33709.66296039999	3501	5%	-6.0703125	Chr09	miss50
PI534114_PI534114	-34528.43919770001	2595	5%	-6.0703125	Chr09	miss50
PI534115_PI534115	-36222.70831069995	2945	5%	-6.0703125	Chr09	miss50
PI534116_PI534116	-9741.212764600003	768	5%	-6.0703125	Chr09	miss50
PI534117_PI534117	-20995.483634199983	1591	5%	-6.0703125	Chr09	miss50
PI534123_PI534123	-31306.839944700056	2368	5%	-6.0703125	Chr09	miss50
PI534124_PI534124	-36254.848192899924	2743	5%	-6.0703125	Chr09	miss50
PI534127_PI534127	-36573.53710299995	3115	5%	-6.0703125	Chr09	miss50
PI534128_PI534128	-36593.76390439998	2791	5%	-6.0703125	Chr09	miss50
PI534132_PI534132	-38152.12017630002	3329	5%	-6.0703125	Chr09	miss50
PI534133_PI534133	-36761.58842499997	2781	5%	-6.0703125	Chr09	miss50
PI534135_PI534135	-37486.62712599996	2811	5%	-6.0703125	Chr09	miss50
PI534137_PI534137	-38430.57696169999	2910	5%	-6.0703125	Chr09	miss50
PI534138_PI534138	-38382.9269472	2883	5%	-6.0703125	Chr09	miss50
PI534139_PI534139	-34808.28821130001	2617	5%	-6.0703125	Chr09	miss50
PI534144_PI534144	-15272.059197600009	1186	5%	-6.0703125	Chr09	miss50
PI534145_PI534145	-21047.168634000005	1600	5%	-6.0703125	Chr09	miss50
PI534148_PI534148	-29668.282701500026	2229	5%	-6.0703125	Chr09	miss50
PI534155_PI534155	-29663.136766899992	2308	5%	-6.0703125	Chr09	miss50
PI534157_PI534157	-36306.12649749995	3302	5%	-6.0703125	Chr09	miss50
PI534163_PI534163	-40555.54937169995	3108	5%	-6.0703125	Chr09	miss50
PI534167_PI534167	-31105.05613450002	2350	5%	-6.0703125	Chr09	miss50
PI540816_PI540816	-31442.955732400045	2362	5%	-6.0703125	Chr09	miss50
PI542406_PI542406	-25551.631531199953	1958	5%	-6.0703125	Chr09	miss50
PI542718_PI542718	-43277.37492999996	3236	5%	-6.0703125	Chr09	miss50
PI548797_PI548797	-41626.132022899954	3133	5%	-6.0703125	Chr09	miss50
PI552856_PI552856	-37841.170784399874	2806	5%	-6.0703125	Chr09	miss50
PI552861_PI552861	-41962.877750899985	3156	5%	-6.0703125	Chr09	miss50
PI561071_PI561071	-31624.693956600033	2359	5%	-6.0703125	Chr09	miss50
PI561072_PI561072	-28735.87815290001	2135	5%	-6.0703125	Chr09	miss50
PI561073_PI561073	-40500.08709689997	3058	5%	-6.0703125	Chr09	miss50
PI561472_PI561472	-38213.76220279993	2935	5%	-6.0703125	Chr09	miss50
PI562730_PI562730	-35947.50859629993	2721	5%	-6.0703125	Chr09	miss50
PI564163_PI564163	-37926.38672699991	2925	5%	-6.0703125	Chr09	miss50
PI564164_PI564164	-34871.67809619996	2764	5%	-6.0703125	Chr09	miss50
PI564165_PI564165	-35081.23009539997	2618	5%	-6.0703125	Chr09	miss50
PI565121_PI565121	-38520.60253209992	2842	5%	-6.0703125	Chr09	miss50
PI566819_PI566819	-40988.97796239993	3140	5%	-6.0703125	Chr09	miss50
PI576130_PI576130	-39305.15514599993	2919	5%	-6.0703125	Chr09	miss50
PI576332_PI576332	-41134.32464299999	3075	5%	-6.0703125	Chr09	miss50
PI576333_PI576333	-40806.510559899994	3042	5%	-6.0703125	Chr09	miss50
PI576337_PI576337	-31761.04350140001	2988	5%	-6.0703125	Chr09	miss50
PI576339_PI576339	-41668.43585179997	3101	5%	-6.0703125	Chr09	miss50
PI576340_PI576340	-40932.80169699999	3055	5%	-6.0703125	Chr09	miss50
PI576345_PI576345	-41338.46379859996	3079	5%	-6.0703125	Chr09	miss50
PI576347_PI576347	-34905.76339719995	4481	5%	-6.0703125	Chr09	miss50
PI576348_PI576348	-31962.847779799948	3172	5%	-6.0703125	Chr09	miss50
PI576349_PI576349	-28146.823186199945	2158	5%	-6.0703125	Chr09	miss50
PI576350_PI576350	-35587.80025269995	4910	5%	-6.0703125	Chr09	miss50
PI576352_PI576352	-40475.18865390002	3021	5%	-6.0703125	Chr09	miss50
PI576359_PI576359	-40247.73320139997	3016	5%	-6.0703125	Chr09	miss50
PI576364_PI576364	-40878.04339209999	3057	5%	-6.0703125	Chr09	miss50
PI576366_PI576366	-16241.205804799985	1266	5%	-6.0703125	Chr09	miss50
PI576373_PI576373	-32543.818886300072	2423	5%	-6.0703125	Chr09	miss50
PI576375_PI576375	-29343.427899800005	2193	5%	-6.0703125	Chr09	miss50
PI576376_PI576376	-26608.436424400006	2616	5%	-6.0703125	Chr09	miss50
PI576380_PI576380	-34667.131637700055	2578	5%	-6.0703125	Chr09	miss50
PI576381_PI576381	-38714.84379630003	2921	5%	-6.0703125	Chr09	miss50
PI576385_PI576385	-41236.213932800005	3079	5%	-6.0703125	Chr09	miss50
PI576386_PI576386	-33239.73718310005	2482	5%	-6.0703125	Chr09	miss50
PI576387_PI576387	-37428.467032299945	2782	5%	-6.0703125	Chr09	miss50
PI576390_PI576390	-28171.345324300015	2119	5%	-6.0703125	Chr09	miss50
PI576391_PI576391	-30043.937977	2268	5%	-6.0703125	Chr09	miss50
PI576393_PI576393	-33612.127196799986	2600	5%	-6.0703125	Chr09	miss50
PI576394_PI576394	-41863.29607939995	3124	5%	-6.0703125	Chr09	miss50
PI576396_PI576396	-33404.935177500054	2497	5%	-6.0703125	Chr09	miss50
PI576399_PI576399	-35214.43127799999	2668	5%	-6.0703125	Chr09	miss50
PI576401_PI576401	-40752.054248699955	3051	5%	-6.0703125	Chr09	miss50
PI576418_PI576418	-27145.0945377	2046	5%	-6.0703125	Chr09	miss50
PI576422_PI576422	-41209.416199	3079	5%	-6.0703125	Chr09	miss50
PI576425_PI576425	-26786.01857060003	2778	5%	-6.0703125	Chr09	miss50
PI576426_PI576426	-29047.28099060002	2190	5%	-6.0703125	Chr09	miss50
PI576428_PI576428	-32107.863016700074	2424	5%	-6.0703125	Chr09	miss50
PI576434_PI576434	-39771.08849419996	3020	5%	-6.0703125	Chr09	miss50
PI576435_PI576435	-37364.95483499995	2802	5%	-6.0703125	Chr09	miss50
PI576437_PI576437	-34415.30334380002	2592	5%	-6.0703125	Chr09	miss50
PI585291_PI585291	-34179.366142	3150	5%	-6.0703125	Chr09	miss50
PI585295_PI585295	-29924.31064200004	2238	5%	-6.0703125	Chr09	miss50
PI595699_PI595699	-28987.28393339997	2160	5%	-6.0703125	Chr09	miss50
PI595702_PI595702	-40523.495298399976	3030	5%	-6.0703125	Chr09	miss50
PI595714_PI595714	-38965.18486219994	2926	5%	-6.0703125	Chr09	miss50
PI595718_PI595718	-24692.20043789998	1876	5%	-6.0703125	Chr09	miss50
PI595720_PI595720	-31608.299421200052	2375	5%	-6.0703125	Chr09	miss50
PI595739_PI595739	-31574.003095100074	2362	5%	-6.0703125	Chr09	miss50
PI595740_PI595740	-35485.492241199914	4794	5%	-6.0703125	Chr09	miss50
PI595741_PI595741	-40349.3112184	3023	5%	-6.0703125	Chr09	miss50
PI595743_PI595743	-35901.23803569997	3315	5%	-6.0703125	Chr09	miss50
PI595744_PI595744	-34807.93676890003	2596	5%	-6.0703125	Chr09	miss50
PI595745_PI595745	-33509.97424170004	2531	5%	-6.0703125	Chr09	miss50
PI597945_PI597945	-35534.06524419994	2706	5%	-6.0703125	Chr09	miss50
PI597946_PI597946	-37846.87853789996	2883	5%	-6.0703125	Chr09	miss50
PI597949_PI597949	-39230.59197440002	2986	5%	-6.0703125	Chr09	miss50
PI597950_PI597950	-30038.38804750002	2257	5%	-6.0703125	Chr09	miss50
PI597951_PI597951	-21888.20475710003	1656	5%	-6.0703125	Chr09	miss50
PI597952_PI597952	-36463.88856999998	5029	5%	-6.0703125	Chr09	miss50
PI597957_PI597957	-26918.541426299955	2774	5%	-6.0703125	Chr09	miss50
PI597958_PI597958	-40453.05657759995	3022	5%	-6.0703125	Chr09	miss50
PI597960_PI597960	-29453.998633100055	2228	5%	-6.0703125	Chr09	miss50
PI597961_PI597961	-31086.4560458	2328	5%	-6.0703125	Chr09	miss50
PI597964_PI597964	-38490.795162499955	2857	5%	-6.0703125	Chr09	miss50
PI597965_PI597965	-29859.90561640002	2239	5%	-6.0703125	Chr09	miss50
PI597966_PI597966	-35312.73217339999	2647	5%	-6.0703125	Chr09	miss50
PI597967_PI597967	-37780.23778869992	2808	5%	-6.0703125	Chr09	miss50
PI597968_PI597968	-33450.4646087	2535	5%	-6.0703125	Chr09	miss50
PI597971_PI597971	-34514.8222748	2602	5%	-6.0703125	Chr09	miss50
