sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI656004_PI656004	-121062.37894720014	10507	10%	-4.8928223	Chr03	miss50
PI656005_PI656005	-32653.109765499994	2833	10%	-4.8928223	Chr03	miss50
PI656006_PI656006	-34798.258592099955	3061	10%	-4.8928223	Chr03	miss50
PI656007_PI656007	-33967.74272629999	3072	10%	-4.8928223	Chr03	miss50
PI656008_PI656008	-36952.430312699944	3245	10%	-4.8928223	Chr03	miss50
PI656009_PI656009	-34790.047661899946	3045	10%	-4.8928223	Chr03	miss50
PI656010_PI656010	-115279.61631260012	10695	10%	-4.8928223	Chr03	miss50
PI656011_PI656011	-32271.782182199968	3098	10%	-4.8928223	Chr03	miss50
PI656012_PI656012	-117175.38928980005	10277	10%	-4.8928223	Chr03	miss50
PI656013_PI656013	-37686.83006459994	4810	10%	-4.8928223	Chr03	miss50
PI656014_PI656014	-37778.17250629997	5508	10%	-4.8928223	Chr03	miss50
PI656015_PI656015	-90236.38389979988	7741	10%	-4.8928223	Chr03	miss50
PI656016_PI656016	-116546.01394320016	9995	10%	-4.8928223	Chr03	miss50
PI656017_PI656017	-121935.30817750012	10548	10%	-4.8928223	Chr03	miss50
PI656018_PI656018	-121688.0446387001	10453	10%	-4.8928223	Chr03	miss50
PI656019_PI656019	-35550.06877970008	3060	10%	-4.8928223	Chr03	miss50
PI656020_PI656020	-35223.16351080005	3057	10%	-4.8928223	Chr03	miss50
PI656021_PI656021	-113078.50004660021	10753	10%	-4.8928223	Chr03	miss50
PI656022_PI656022	-35528.505058400086	3181	10%	-4.8928223	Chr03	miss50
PI656023_PI656023	-33170.74761490001	2829	10%	-4.8928223	Chr03	miss50
PI656024_PI656024	-37724.9642475	3548	10%	-4.8928223	Chr03	miss50
PI656025_PI656025	-33774.04448339998	3066	10%	-4.8928223	Chr03	miss50
PI656026_PI656026	-35447.43992249999	3033	10%	-4.8928223	Chr03	miss50
PI656027_PI656027	-35528.974929500015	3210	10%	-4.8928223	Chr03	miss50
PI656028_PI656028	-34783.20730110002	3150	10%	-4.8928223	Chr03	miss50
PI656029_PI656029	-111348.62288210007	10255	10%	-4.8928223	Chr03	miss50
PI656031_PI656031	-33198.65240770002	2960	10%	-4.8928223	Chr03	miss50
PI656032_PI656032	-46054.499323099924	6980	10%	-4.8928223	Chr03	miss50
PI656033_PI656033	-121484.32477850003	10526	10%	-4.8928223	Chr03	miss50
PI656034_PI656034	-46795.870598399895	6964	10%	-4.8928223	Chr03	miss50
PI656035_PI656035	-34165.55575330003	2976	10%	-4.8928223	Chr03	miss50
PI656036_PI656036	-36427.30307779995	3345	10%	-4.8928223	Chr03	miss50
PI656037_PI656037	-35600.69072309998	3268	10%	-4.8928223	Chr03	miss50
PI656038_PI656038	-33140.252685899984	3291	10%	-4.8928223	Chr03	miss50
PI656039_PI656039	-36927.89674379994	3328	10%	-4.8928223	Chr03	miss50
PI656040_PI656040	-115565.5182851	10721	10%	-4.8928223	Chr03	miss50
PI656041_PI656041	-121969.26374810001	10578	10%	-4.8928223	Chr03	miss50
PI656042_PI656042	-116113.69269980001	10964	10%	-4.8928223	Chr03	miss50
PI656043_PI656043	-36791.39354069997	3188	10%	-4.8928223	Chr03	miss50
PI656044_PI656044	-34472.837218900015	2924	10%	-4.8928223	Chr03	miss50
PI656046_PI656046	-35262.49801359999	3112	10%	-4.8928223	Chr03	miss50
PI656047_PI656047	-33314.840034999965	3056	10%	-4.8928223	Chr03	miss50
PI656048_PI656048	-36482.225237099956	3216	10%	-4.8928223	Chr03	miss50
PI656049_PI656049	-38659.67833450009	4801	10%	-4.8928223	Chr03	miss50
PI656050_PI656050	-32859.02511530004	3067	10%	-4.8928223	Chr03	miss50
PI656051_PI656051	-34759.457808099956	2982	10%	-4.8928223	Chr03	miss50
PI656052_PI656052	-35067.068907399975	3208	10%	-4.8928223	Chr03	miss50
PI656053_PI656053	-34155.06439339999	2972	10%	-4.8928223	Chr03	miss50
PI656054_PI656054	-33933.526356799965	3258	10%	-4.8928223	Chr03	miss50
PI656055_PI656055	-53394.89041279991	5099	10%	-4.8928223	Chr03	miss50
PI656056_PI656056	-56227.21756259997	4888	10%	-4.8928223	Chr03	miss50
PI656057_PI656057	-38052.4052139	4674	10%	-4.8928223	Chr03	miss50
PI656058_PI656058	-32098.64739019999	2982	10%	-4.8928223	Chr03	miss50
PI656059_PI656059	-37694.13847749996	3300	10%	-4.8928223	Chr03	miss50
PI656060_PI656060	-35672.34231210005	3279	10%	-4.8928223	Chr03	miss50
PI656061_PI656061	-35077.13756780005	3047	10%	-4.8928223	Chr03	miss50
PI656062_PI656062	-32279.895826200023	3058	10%	-4.8928223	Chr03	miss50
PI656063_PI656063	-41141.06637139998	5025	10%	-4.8928223	Chr03	miss50
PI656064_PI656064	-118327.30976500006	10283	10%	-4.8928223	Chr03	miss50
PI656065_PI656065	-90361.18968869989	7761	10%	-4.8928223	Chr03	miss50
PI656066_PI656066	-48220.858236399916	4492	10%	-4.8928223	Chr03	miss50
PI656067_PI656067	-103025.34613849998	10045	10%	-4.8928223	Chr03	miss50
PI656068_PI656068	-52182.47983109999	5015	10%	-4.8928223	Chr03	miss50
PI656069_PI656069	-36619.81292310003	3682	10%	-4.8928223	Chr03	miss50
PI656070_PI656070	-34507.06624040004	3210	10%	-4.8928223	Chr03	miss50
PI656071_PI656071	-33091.078220500014	2861	10%	-4.8928223	Chr03	miss50
PI656072_PI656072	-119543.60155010011	10367	10%	-4.8928223	Chr03	miss50
PI656073_PI656073	-111504.0300599	9726	10%	-4.8928223	Chr03	miss50
PI656074_PI656074	-39409.671843400036	3930	10%	-4.8928223	Chr03	miss50
PI656075_PI656075	-35422.38882369996	3218	10%	-4.8928223	Chr03	miss50
PI656076_PI656076	-37395.93357859996	3565	10%	-4.8928223	Chr03	miss50
PI656077_PI656077	-47737.291135699976	6613	10%	-4.8928223	Chr03	miss50
PI656078_PI656078	-21711.40181610001	2053	10%	-4.8928223	Chr03	miss50
PI656079_PI656079	-105375.84290259982	9838	10%	-4.8928223	Chr03	miss50
PI656080_PI656080	-32249.141786799966	3002	10%	-4.8928223	Chr03	miss50
PI656081_PI656081	-28777.657679399996	2613	10%	-4.8928223	Chr03	miss50
PI656082_PI656082	-117117.9238439001	10250	10%	-4.8928223	Chr03	miss50
PI656083_PI656083	-45307.549134	7422	10%	-4.8928223	Chr03	miss50
PI656085_PI656085	-34942.19099629992	4080	10%	-4.8928223	Chr03	miss50
PI656086_PI656086	-51522.75575149986	4667	10%	-4.8928223	Chr03	miss50
PI656087_PI656087	-30158.505702	2692	10%	-4.8928223	Chr03	miss50
PI656088_PI656088	-116012.1627251	10277	10%	-4.8928223	Chr03	miss50
PI656089_PI656089	-112023.65876170008	10265	10%	-4.8928223	Chr03	miss50
PI656090_PI656090	-33896.915767899976	3019	10%	-4.8928223	Chr03	miss50
PI656091_PI656091	-103302.58535820017	11107	10%	-4.8928223	Chr03	miss50
PI656092_PI656092	-120110.41697790001	10392	10%	-4.8928223	Chr03	miss50
PI656093_PI656093	-65381.495941900044	5902	10%	-4.8928223	Chr03	miss50
PI656094_PI656094	-92169.00526249997	8009	10%	-4.8928223	Chr03	miss50
PI656095_PI656095	-55037.91949220001	4958	10%	-4.8928223	Chr03	miss50
PI656096_PI656096	-57660.617924800026	5104	10%	-4.8928223	Chr03	miss50
PI656097_PI656097	-34284.91651439999	2966	10%	-4.8928223	Chr03	miss50
PI656098_PI656098	-32581.431815199972	3059	10%	-4.8928223	Chr03	miss50
PI656099_PI656099	-34019.251357099965	3066	10%	-4.8928223	Chr03	miss50
PI656100_PI656100	-34076.33454859998	3087	10%	-4.8928223	Chr03	miss50
PI656101_PI656101	-91813.69741899995	7913	10%	-4.8928223	Chr03	miss50
PI656102_PI656102	-30825.542830300023	2684	10%	-4.8928223	Chr03	miss50
PI656103_PI656103	-33081.17951500004	3023	10%	-4.8928223	Chr03	miss50
PI656104_PI656104	-47457.87530889996	7185	10%	-4.8928223	Chr03	miss50
PI656105_PI656105	-33099.08278209995	3036	10%	-4.8928223	Chr03	miss50
PI656106_PI656106	-34570.19608290001	3272	10%	-4.8928223	Chr03	miss50
PI656107_PI656107	-38604.60856469995	4594	10%	-4.8928223	Chr03	miss50
PI656108_PI656108	-34691.16688119996	3010	10%	-4.8928223	Chr03	miss50
PI656109_PI656109	-52692.55540909987	4694	10%	-4.8928223	Chr03	miss50
PI656110_PI656110	-85626.26577999984	12038	10%	-4.8928223	Chr03	miss50
PI656111_PI656111	-31538.67820910004	2725	10%	-4.8928223	Chr03	miss50
PI656112_PI656112	-35816.43547190005	3120	10%	-4.8928223	Chr03	miss50
PI656113_PI656113	-32822.83260140003	2976	10%	-4.8928223	Chr03	miss50
PI656114_PI656114	-32297.432721600035	3667	10%	-4.8928223	Chr03	miss50
PI656115_PI656115	-115450.20166890013	10295	10%	-4.8928223	Chr03	miss50
PI656116_PI656116	-52622.24291110005	5221	10%	-4.8928223	Chr03	miss50
PI656118_PI656118	-34509.406840100055	3075	10%	-4.8928223	Chr03	miss50
PI656119_PI656119	-99227.6518684001	10310	10%	-4.8928223	Chr03	miss50
PI656120_PI656120	-35119.25920219994	3187	10%	-4.8928223	Chr03	miss50
PI656121_PI656121	-53139.738067999926	4887	10%	-4.8928223	Chr03	miss50
PI659691_PI659691	-42738.18310610005	5435	10%	-4.8928223	Chr03	miss50
PI659694_PI659694	-35889.42577899998	3208	10%	-4.8928223	Chr03	miss50
PI659695_PI659695	-34482.31639310001	3313	10%	-4.8928223	Chr03	miss50
PI659696_PI659696	-34748.529457500015	3180	10%	-4.8928223	Chr03	miss50
PI659753_PI659753	-33508.02704580002	3203	10%	-4.8928223	Chr03	miss50
PI152651_PI152651	-48808.10879039989	3831	5%	-5.73617855	Chr03	miss50
PI17548_PI17548	-18080.504393800016	1417	5%	-5.73617855	Chr03	miss50
PI24969_PI24969	-66267.95820120005	5239	5%	-5.73617855	Chr03	miss50
PI276837_PI276837	-29422.630617800012	2363	5%	-5.73617855	Chr03	miss50
PI329435_PI329435	-19915.292113899988	1586	5%	-5.73617855	Chr03	miss50
PI329440_PI329440	-19789.672242800014	1528	5%	-5.73617855	Chr03	miss50
PI34911_PI34911	-19165.743952300007	1503	5%	-5.73617855	Chr03	miss50
PI35038_PI35038	-18838.878356300014	1479	5%	-5.73617855	Chr03	miss50
PI48770_PI48770	-20145.761771300025	2086	5%	-5.73617855	Chr03	miss50
PI533750_PI533750	-65664.99019360001	5153	5%	-5.73617855	Chr03	miss50
PI533752_PI533752	-19227.740650900003	1505	5%	-5.73617855	Chr03	miss50
PI533754_PI533754	-61265.7675250001	5064	5%	-5.73617855	Chr03	miss50
PI533755_PI533755	-61822.10223619994	5009	5%	-5.73617855	Chr03	miss50
PI533757_PI533757	-19592.643180500007	1551	5%	-5.73617855	Chr03	miss50
PI533758_PI533758	-18775.9059389	1461	5%	-5.73617855	Chr03	miss50
PI533759_PI533759	-18155.671072699995	1407	5%	-5.73617855	Chr03	miss50
PI533760_PI533760	-19164.0602345	1497	5%	-5.73617855	Chr03	miss50
PI533761_PI533761	-19206.262506400002	1496	5%	-5.73617855	Chr03	miss50
PI533762_PI533762	-57475.44599239999	5560	5%	-5.73617855	Chr03	miss50
PI533766_PI533766	-51915.58045249998	4106	5%	-5.73617855	Chr03	miss50
PI533769_PI533769	-18810.9744236	1487	5%	-5.73617855	Chr03	miss50
PI533776_PI533776	-63517.503805299995	5074	5%	-5.73617855	Chr03	miss50
PI533785_PI533785	-62328.205588700046	4993	5%	-5.73617855	Chr03	miss50
PI533788_PI533788	-60526.74749930001	4778	5%	-5.73617855	Chr03	miss50
PI533789_PI533789	-52725.22155499995	4139	5%	-5.73617855	Chr03	miss50
PI533792_PI533792	-64178.986340199954	5057	5%	-5.73617855	Chr03	miss50
PI533794_PI533794	-19422.27337089999	1509	5%	-5.73617855	Chr03	miss50
PI533799_PI533799	-19563.53350159999	1518	5%	-5.73617855	Chr03	miss50
PI533800_PI533800	-19273.36515890002	1529	5%	-5.73617855	Chr03	miss50
PI533807_PI533807	-60455.18848890003	4744	5%	-5.73617855	Chr03	miss50
PI533810_PI533810	-18448.767502100014	1469	5%	-5.73617855	Chr03	miss50
PI533814_PI533814	-65027.19408959998	5137	5%	-5.73617855	Chr03	miss50
PI533821_PI533821	-18849.17846490002	1459	5%	-5.73617855	Chr03	miss50
PI533822_PI533822	-17798.663382800016	1406	5%	-5.73617855	Chr03	miss50
PI533824_PI533824	-20950.355175200035	1687	5%	-5.73617855	Chr03	miss50
PI533830_PI533830	-37264.67563860003	5266	5%	-5.73617855	Chr03	miss50
PI533831_PI533831	-17624.749861900003	1392	5%	-5.73617855	Chr03	miss50
PI533833_PI533833	-19701.08458150003	1532	5%	-5.73617855	Chr03	miss50
PI533838_PI533838	-59703.393136500075	4753	5%	-5.73617855	Chr03	miss50
PI533839_PI533839	-9096.780395400001	751	5%	-5.73617855	Chr03	miss50
PI533841_PI533841	-36869.501471900054	2917	5%	-5.73617855	Chr03	miss50
PI533842_PI533842	-18577.151177200012	1462	5%	-5.73617855	Chr03	miss50
PI533843_PI533843	-15888.733710100001	1272	5%	-5.73617855	Chr03	miss50
PI533845_PI533845	-28557.943109799977	2312	5%	-5.73617855	Chr03	miss50
PI533852_PI533852	-15695.992491300003	1297	5%	-5.73617855	Chr03	miss50
PI533855_PI533855	-22432.646363800017	2441	5%	-5.73617855	Chr03	miss50
PI533856_PI533856	-18382.99249439999	1447	5%	-5.73617855	Chr03	miss50
PI533863_PI533863	-61665.32001410003	4830	5%	-5.73617855	Chr03	miss50
PI533866_PI533866	-31530.29491859997	2497	5%	-5.73617855	Chr03	miss50
PI533869_PI533869	-27882.801640900016	2228	5%	-5.73617855	Chr03	miss50
PI533871_PI533871	-18467.092784000015	1435	5%	-5.73617855	Chr03	miss50
PI533876_PI533876	-18324.35485029999	2192	5%	-5.73617855	Chr03	miss50
PI533877_PI533877	-31446.927134199945	3083	5%	-5.73617855	Chr03	miss50
PI533878_PI533878	-65897.50355760007	5240	5%	-5.73617855	Chr03	miss50
PI533882_PI533882	-26184.901496200026	2099	5%	-5.73617855	Chr03	miss50
PI533901_PI533901	-19849.75610750004	1555	5%	-5.73617855	Chr03	miss50
PI533902_PI533902	-18098.1064386	1444	5%	-5.73617855	Chr03	miss50
PI533903_PI533903	-21579.239211299995	1752	5%	-5.73617855	Chr03	miss50
PI533910_PI533910	-19025.794610599987	1532	5%	-5.73617855	Chr03	miss50
PI533911_PI533911	-62165.11646289998	4996	5%	-5.73617855	Chr03	miss50
PI533912_PI533912	-16966.300340200014	1347	5%	-5.73617855	Chr03	miss50
PI533913_PI533913	-27456.26843499997	2200	5%	-5.73617855	Chr03	miss50
PI533915_PI533915	-16529.80632769999	1299	5%	-5.73617855	Chr03	miss50
PI533919_PI533919	-20333.8593219	1674	5%	-5.73617855	Chr03	miss50
PI533921_PI533921	-62622.10731289999	5053	5%	-5.73617855	Chr03	miss50
PI533924_PI533924	-21224.674141000043	1716	5%	-5.73617855	Chr03	miss50
PI533927_PI533927	-28020.575324999998	2253	5%	-5.73617855	Chr03	miss50
PI533936_PI533936	-18592.607423900015	1439	5%	-5.73617855	Chr03	miss50
PI533937_PI533937	-18355.26164610002	1434	5%	-5.73617855	Chr03	miss50
PI533938_PI533938	-58655.49671400006	4682	5%	-5.73617855	Chr03	miss50
PI533939_PI533939	-16958.646473599998	1325	5%	-5.73617855	Chr03	miss50
PI533940_PI533940	-18674.61181830001	1448	5%	-5.73617855	Chr03	miss50
PI533943_PI533943	-17154.687372	1358	5%	-5.73617855	Chr03	miss50
PI533948_PI533948	-19517.083621799997	1502	5%	-5.73617855	Chr03	miss50
PI533949_PI533949	-18909.932793500004	1482	5%	-5.73617855	Chr03	miss50
PI533954_PI533954	-64182.01710390003	5034	5%	-5.73617855	Chr03	miss50
PI533955_PI533955	-19468.93592100001	1504	5%	-5.73617855	Chr03	miss50
PI533956_PI533956	-26916.722895000014	2137	5%	-5.73617855	Chr03	miss50
PI533957_PI533957	-28105.947042400006	2246	5%	-5.73617855	Chr03	miss50
PI533961_PI533961	-19749.34685159998	1590	5%	-5.73617855	Chr03	miss50
PI533962_PI533962	-19256.344895100003	1531	5%	-5.73617855	Chr03	miss50
PI533964_PI533964	-18895.92046350001	1474	5%	-5.73617855	Chr03	miss50
PI533965_PI533965	-48377.97002939994	3817	5%	-5.73617855	Chr03	miss50
PI533967_PI533967	-19687.319326800007	1569	5%	-5.73617855	Chr03	miss50
PI533970_PI533970	-19166.479053600007	1501	5%	-5.73617855	Chr03	miss50
PI533972_PI533972	-19234.612594700004	1508	5%	-5.73617855	Chr03	miss50
PI533976_PI533976	-19144.332936800012	1540	5%	-5.73617855	Chr03	miss50
PI533979_PI533979	-20058.2357243	1559	5%	-5.73617855	Chr03	miss50
PI533980_PI533980	-17711.632307600004	1377	5%	-5.73617855	Chr03	miss50
PI533985_PI533985	-18476.76567630003	1436	5%	-5.73617855	Chr03	miss50
PI533986_PI533986	-19386.713438199997	1520	5%	-5.73617855	Chr03	miss50
PI533987_PI533987	-16554.40580739999	1288	5%	-5.73617855	Chr03	miss50
PI533989_PI533989	-19354.431814699994	1617	5%	-5.73617855	Chr03	miss50
PI533991_PI533991	-19579.385308400004	1537	5%	-5.73617855	Chr03	miss50
PI533996_PI533996	-16705.6776016	1322	5%	-5.73617855	Chr03	miss50
PI533997_PI533997	-17019.113699300007	1375	5%	-5.73617855	Chr03	miss50
PI534009_PI534009	-64756.03870409999	5122	5%	-5.73617855	Chr03	miss50
PI534021_PI534021	-18572.871391400004	1470	5%	-5.73617855	Chr03	miss50
PI534028_PI534028	-17504.465452	1399	5%	-5.73617855	Chr03	miss50
PI534037_PI534037	-61315.177408100106	4826	5%	-5.73617855	Chr03	miss50
PI534046_PI534046	-17035.085379199983	1333	5%	-5.73617855	Chr03	miss50
PI534047_PI534047	-17011.544977800007	1347	5%	-5.73617855	Chr03	miss50
PI534053_PI534053	-17689.013968500003	1395	5%	-5.73617855	Chr03	miss50
PI534054_PI534054	-17136.679621200034	1346	5%	-5.73617855	Chr03	miss50
PI534063_PI534063	-37115.68262110004	2922	5%	-5.73617855	Chr03	miss50
PI534070_PI534070	-65240.40089210006	5116	5%	-5.73617855	Chr03	miss50
PI534075_PI534075	-28570.531980100015	2341	5%	-5.73617855	Chr03	miss50
PI534079_PI534079	-34824.94318280003	2776	5%	-5.73617855	Chr03	miss50
PI534088_PI534088	-31105.752933400043	2460	5%	-5.73617855	Chr03	miss50
PI534092_PI534092	-66352.60798990008	5295	5%	-5.73617855	Chr03	miss50
PI534096_PI534096	-8505.921389999994	705	5%	-5.73617855	Chr03	miss50
PI534097_PI534097	-18736.315799000015	1462	5%	-5.73617855	Chr03	miss50
PI534099_PI534099	-18018.21221710001	1435	5%	-5.73617855	Chr03	miss50
PI534101_PI534101	-19883.624327600006	2084	5%	-5.73617855	Chr03	miss50
PI534105_PI534105	-18507.714651699996	1441	5%	-5.73617855	Chr03	miss50
PI534108_PI534108	-19414.574028899995	1535	5%	-5.73617855	Chr03	miss50
PI534112_PI534112	-23586.9631363	2653	5%	-5.73617855	Chr03	miss50
PI534114_PI534114	-18764.0358208	1475	5%	-5.73617855	Chr03	miss50
PI534115_PI534115	-19447.519342099986	1547	5%	-5.73617855	Chr03	miss50
PI534116_PI534116	-20801.17188020003	1682	5%	-5.73617855	Chr03	miss50
PI534117_PI534117	-27887.371673999987	2240	5%	-5.73617855	Chr03	miss50
PI534123_PI534123	-22082.45960130001	1769	5%	-5.73617855	Chr03	miss50
PI534124_PI534124	-21888.39200849999	1767	5%	-5.73617855	Chr03	miss50
PI534127_PI534127	-42166.9032724001	5483	5%	-5.73617855	Chr03	miss50
PI534128_PI534128	-64237.00795310005	5099	5%	-5.73617855	Chr03	miss50
PI534132_PI534132	-63610.6186767	5236	5%	-5.73617855	Chr03	miss50
PI534133_PI534133	-64451.67079100001	5074	5%	-5.73617855	Chr03	miss50
PI534135_PI534135	-65803.99684150005	5150	5%	-5.73617855	Chr03	miss50
PI534137_PI534137	-61096.48603290005	4828	5%	-5.73617855	Chr03	miss50
PI534138_PI534138	-15270.763785699986	1220	5%	-5.73617855	Chr03	miss50
PI534139_PI534139	-38062.91674680002	3008	5%	-5.73617855	Chr03	miss50
PI534144_PI534144	-28479.28277200001	2342	5%	-5.73617855	Chr03	miss50
PI534145_PI534145	-34363.02136870005	2717	5%	-5.73617855	Chr03	miss50
PI534148_PI534148	-18871.418995499997	1500	5%	-5.73617855	Chr03	miss50
PI534155_PI534155	-17948.139878900016	1469	5%	-5.73617855	Chr03	miss50
PI534157_PI534157	-30630.74041700002	3230	5%	-5.73617855	Chr03	miss50
PI534163_PI534163	-18524.36766829997	1475	5%	-5.73617855	Chr03	miss50
PI534167_PI534167	-62854.60559950004	4947	5%	-5.73617855	Chr03	miss50
PI540816_PI540816	-19663.080249699986	1552	5%	-5.73617855	Chr03	miss50
PI542406_PI542406	-18973.018457399994	1535	5%	-5.73617855	Chr03	miss50
PI542718_PI542718	-18301.084840100026	1430	5%	-5.73617855	Chr03	miss50
PI548797_PI548797	-19908.98339750003	1554	5%	-5.73617855	Chr03	miss50
PI552856_PI552856	-18930.3969769	1453	5%	-5.73617855	Chr03	miss50
PI552861_PI552861	-19752.547973399996	1515	5%	-5.73617855	Chr03	miss50
PI561071_PI561071	-67796.13551270003	5310	5%	-5.73617855	Chr03	miss50
PI561072_PI561072	-65129.479387800035	5044	5%	-5.73617855	Chr03	miss50
PI561073_PI561073	-20099.668624800004	1616	5%	-5.73617855	Chr03	miss50
PI561472_PI561472	-20237.564503300004	1751	5%	-5.73617855	Chr03	miss50
PI562730_PI562730	-19661.408336400018	1598	5%	-5.73617855	Chr03	miss50
PI564163_PI564163	-19100.348755099993	1527	5%	-5.73617855	Chr03	miss50
PI564164_PI564164	-60835.60859010004	5266	5%	-5.73617855	Chr03	miss50
PI564165_PI564165	-65672.47553550008	5188	5%	-5.73617855	Chr03	miss50
PI565121_PI565121	-19107.750122700014	1474	5%	-5.73617855	Chr03	miss50
PI566819_PI566819	-15393.24877820001	1240	5%	-5.73617855	Chr03	miss50
PI576130_PI576130	-19516.859375599986	1515	5%	-5.73617855	Chr03	miss50
PI576332_PI576332	-19685.230348900004	1528	5%	-5.73617855	Chr03	miss50
PI576333_PI576333	-17703.904715500008	1389	5%	-5.73617855	Chr03	miss50
PI576337_PI576337	-18114.963502700015	1657	5%	-5.73617855	Chr03	miss50
PI576339_PI576339	-18520.946340300023	1438	5%	-5.73617855	Chr03	miss50
PI576340_PI576340	-17878.86394280002	1387	5%	-5.73617855	Chr03	miss50
PI576345_PI576345	-18125.134938800013	1401	5%	-5.73617855	Chr03	miss50
PI576347_PI576347	-11245.126705499997	904	5%	-5.73617855	Chr03	miss50
PI576348_PI576348	-11705.158688700001	1036	5%	-5.73617855	Chr03	miss50
PI576349_PI576349	-13862.3161665	1122	5%	-5.73617855	Chr03	miss50
PI576350_PI576350	-16992.82336350002	2227	5%	-5.73617855	Chr03	miss50
PI576352_PI576352	-18230.287232200015	1412	5%	-5.73617855	Chr03	miss50
PI576359_PI576359	-17800.734858100008	1398	5%	-5.73617855	Chr03	miss50
PI576364_PI576364	-18792.4539851	1459	5%	-5.73617855	Chr03	miss50
PI576366_PI576366	-16093.514221500009	1255	5%	-5.73617855	Chr03	miss50
PI576373_PI576373	-19524.993173099996	1509	5%	-5.73617855	Chr03	miss50
PI576375_PI576375	-64955.10646180009	5078	5%	-5.73617855	Chr03	miss50
PI576376_PI576376	-59648.1072435001	5747	5%	-5.73617855	Chr03	miss50
PI576380_PI576380	-28823.39123410003	2279	5%	-5.73617855	Chr03	miss50
PI576381_PI576381	-25711.21515150001	2070	5%	-5.73617855	Chr03	miss50
PI576385_PI576385	-54469.36293060003	4254	5%	-5.73617855	Chr03	miss50
PI576386_PI576386	-19679.06315200001	1542	5%	-5.73617855	Chr03	miss50
PI576387_PI576387	-18236.594109700003	1431	5%	-5.73617855	Chr03	miss50
PI576390_PI576390	-65512.5444357	5123	5%	-5.73617855	Chr03	miss50
PI576391_PI576391	-18147.59276200003	1435	5%	-5.73617855	Chr03	miss50
PI576393_PI576393	-18211.01622720001	1534	5%	-5.73617855	Chr03	miss50
PI576394_PI576394	-17940.77869100002	1394	5%	-5.73617855	Chr03	miss50
PI576396_PI576396	-19736.618938900003	1543	5%	-5.73617855	Chr03	miss50
PI576399_PI576399	-61169.249155800004	4877	5%	-5.73617855	Chr03	miss50
PI576401_PI576401	-65880.28369570004	5157	5%	-5.73617855	Chr03	miss50
PI576418_PI576418	-35065.601935200095	2765	5%	-5.73617855	Chr03	miss50
PI576422_PI576422	-18030.708862500007	1392	5%	-5.73617855	Chr03	miss50
PI576425_PI576425	-58533.91071750005	5921	5%	-5.73617855	Chr03	miss50
PI576426_PI576426	-19124.158942200025	1497	5%	-5.73617855	Chr03	miss50
PI576428_PI576428	-18949.87920779999	1473	5%	-5.73617855	Chr03	miss50
PI576434_PI576434	-18103.347285000018	1434	5%	-5.73617855	Chr03	miss50
PI576435_PI576435	-64111.23548310002	5018	5%	-5.73617855	Chr03	miss50
PI576437_PI576437	-18631.686151600006	1445	5%	-5.73617855	Chr03	miss50
PI585291_PI585291	-47283.037027700055	6901	5%	-5.73617855	Chr03	miss50
PI585295_PI585295	-19676.76689399999	1548	5%	-5.73617855	Chr03	miss50
PI595699_PI595699	-17545.14159660001	1365	5%	-5.73617855	Chr03	miss50
PI595702_PI595702	-18310.942194600004	1426	5%	-5.73617855	Chr03	miss50
PI595714_PI595714	-16844.792288000008	1315	5%	-5.73617855	Chr03	miss50
PI595718_PI595718	-19608.873053100026	1532	5%	-5.73617855	Chr03	miss50
PI595720_PI595720	-65040.74549800008	5118	5%	-5.73617855	Chr03	miss50
PI595739_PI595739	-19449.637626799995	1518	5%	-5.73617855	Chr03	miss50
PI595740_PI595740	-18874.096422599996	1603	5%	-5.73617855	Chr03	miss50
PI595741_PI595741	-52836.961069799916	4146	5%	-5.73617855	Chr03	miss50
PI595743_PI595743	-57159.77398880008	5613	5%	-5.73617855	Chr03	miss50
PI595744_PI595744	-17056.93614320001	1327	5%	-5.73617855	Chr03	miss50
PI595745_PI595745	-17664.388727700014	1385	5%	-5.73617855	Chr03	miss50
PI597945_PI597945	-63902.8482766	5032	5%	-5.73617855	Chr03	miss50
PI597946_PI597946	-17350.030212400008	1371	5%	-5.73617855	Chr03	miss50
PI597949_PI597949	-16740.758055	1308	5%	-5.73617855	Chr03	miss50
PI597950_PI597950	-16156.094473800013	1273	5%	-5.73617855	Chr03	miss50
PI597951_PI597951	-35716.860114400064	2820	5%	-5.73617855	Chr03	miss50
PI597952_PI597952	-17565.575159200012	2438	5%	-5.73617855	Chr03	miss50
PI597957_PI597957	-57167.87891860009	5758	5%	-5.73617855	Chr03	miss50
PI597958_PI597958	-19707.49536130001	1525	5%	-5.73617855	Chr03	miss50
PI597960_PI597960	-35130.71924340005	2789	5%	-5.73617855	Chr03	miss50
PI597961_PI597961	-18473.524706800014	1453	5%	-5.73617855	Chr03	miss50
PI597964_PI597964	-29380.1696772	2322	5%	-5.73617855	Chr03	miss50
PI597965_PI597965	-18612.402527799997	1478	5%	-5.73617855	Chr03	miss50
PI597966_PI597966	-19594.69609229999	1536	5%	-5.73617855	Chr03	miss50
PI597967_PI597967	-19898.391524600018	1572	5%	-5.73617855	Chr03	miss50
PI597968_PI597968	-19294.343555600008	1515	5%	-5.73617855	Chr03	miss50
PI597971_PI597971	-19170.596367600017	1518	5%	-5.73617855	Chr03	miss50
PI597972_PI597972	-26260.71352699993	2123	5%	-5.73617855	Chr03	miss50
