sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI656014_PI656014	-103279.89523519961	12295	10%	-5.501953	Chr06	miss50
PI656015_PI656015	-116499.05095009996	9392	10%	-5.501953	Chr06	miss50
PI656016_PI656016	-12709.407248499998	1012	10%	-5.501953	Chr06	miss50
PI656017_PI656017	-114698.76699169983	9343	10%	-5.501953	Chr06	miss50
PI656018_PI656018	-13257.290061999984	1056	10%	-5.501953	Chr06	miss50
PI656019_PI656019	-13774.016499999985	1135	10%	-5.501953	Chr06	miss50
PI656020_PI656020	-9867.174161999998	837	10%	-5.501953	Chr06	miss50
PI656021_PI656021	-111536.53226619982	9916	10%	-5.501953	Chr06	miss50
PI656022_PI656022	-13722.595966199991	1137	10%	-5.501953	Chr06	miss50
PI656023_PI656023	-15706.327470599996	1248	10%	-5.501953	Chr06	miss50
PI656024_PI656024	-13095.096778200004	1167	10%	-5.501953	Chr06	miss50
PI656025_PI656025	-109302.71877499975	9351	10%	-5.501953	Chr06	miss50
PI656026_PI656026	-10178.230525900004	821	10%	-5.501953	Chr06	miss50
PI656027_PI656027	-17065.99941520001	1386	10%	-5.501953	Chr06	miss50
PI656028_PI656028	-15098.205766299992	1263	10%	-5.501953	Chr06	miss50
PI656029_PI656029	-10033.507474900005	900	10%	-5.501953	Chr06	miss50
PI656031_PI656031	-15268.08413330001	1255	10%	-5.501953	Chr06	miss50
PI656032_PI656032	-112959.39412879989	9997	10%	-5.501953	Chr06	miss50
PI656033_PI656033	-113970.39198999987	9292	10%	-5.501953	Chr06	miss50
PI656034_PI656034	-46109.18303940001	6935	10%	-5.501953	Chr06	miss50
PI656035_PI656035	-114412.47373739992	9315	10%	-5.501953	Chr06	miss50
PI656036_PI656036	-110330.84157349961	10162	10%	-5.501953	Chr06	miss50
PI656037_PI656037	-10818.550719199993	960	10%	-5.501953	Chr06	miss50
PI656038_PI656038	-14634.7780351	1349	10%	-5.501953	Chr06	miss50
PI656039_PI656039	-119567.23927759961	10139	10%	-5.501953	Chr06	miss50
PI656040_PI656040	-116914.70149099977	9946	10%	-5.501953	Chr06	miss50
PI656041_PI656041	-114639.63485309984	9367	10%	-5.501953	Chr06	miss50
PI656042_PI656042	-112019.39821439973	9612	10%	-5.501953	Chr06	miss50
PI656043_PI656043	-14189.668697000006	1154	10%	-5.501953	Chr06	miss50
PI656044_PI656044	-11493.225035199997	926	10%	-5.501953	Chr06	miss50
PI656046_PI656046	-114805.92212219982	9742	10%	-5.501953	Chr06	miss50
PI656047_PI656047	-110528.05126919977	9525	10%	-5.501953	Chr06	miss50
PI656048_PI656048	-13363.9172569	1086	10%	-5.501953	Chr06	miss50
PI656049_PI656049	-14511.440905200006	1450	10%	-5.501953	Chr06	miss50
PI656050_PI656050	-104074.70729079992	9364	10%	-5.501953	Chr06	miss50
PI656051_PI656051	-13266.648832099996	1064	10%	-5.501953	Chr06	miss50
PI656052_PI656052	-110011.07540049996	9804	10%	-5.501953	Chr06	miss50
PI656053_PI656053	-17302.579367600003	1569	10%	-5.501953	Chr06	miss50
PI656054_PI656054	-94762.89639229987	8503	10%	-5.501953	Chr06	miss50
PI656055_PI656055	-11990.802665899997	986	10%	-5.501953	Chr06	miss50
PI656056_PI656056	-10173.882259900012	818	10%	-5.501953	Chr06	miss50
PI656057_PI656057	-111226.97813629973	11688	10%	-5.501953	Chr06	miss50
PI656058_PI656058	-15944.5957235	1348	10%	-5.501953	Chr06	miss50
PI656059_PI656059	-11413.996643599994	1004	10%	-5.501953	Chr06	miss50
PI656060_PI656060	-16254.450943699998	1582	10%	-5.501953	Chr06	miss50
PI656061_PI656061	-13199.011371399993	1099	10%	-5.501953	Chr06	miss50
PI656062_PI656062	-112191.43342759972	10008	10%	-5.501953	Chr06	miss50
PI656063_PI656063	-20836.39598980001	2823	10%	-5.501953	Chr06	miss50
PI656064_PI656064	-117968.59764779972	9656	10%	-5.501953	Chr06	miss50
PI656065_PI656065	-116944.1421308999	9430	10%	-5.501953	Chr06	miss50
PI656066_PI656066	-104502.54553519985	9016	10%	-5.501953	Chr06	miss50
PI656067_PI656067	-101968.64360689976	9433	10%	-5.501953	Chr06	miss50
PI656068_PI656068	-11664.110895399997	1018	10%	-5.501953	Chr06	miss50
PI656069_PI656069	-10806.231470099996	979	10%	-5.501953	Chr06	miss50
PI656070_PI656070	-14809.170125700013	1246	10%	-5.501953	Chr06	miss50
PI656071_PI656071	-9726.185081699998	798	10%	-5.501953	Chr06	miss50
PI656072_PI656072	-113541.12723849968	9277	10%	-5.501953	Chr06	miss50
PI656073_PI656073	-112979.40940689977	9445	10%	-5.501953	Chr06	miss50
PI656074_PI656074	-110534.22106739983	9090	10%	-5.501953	Chr06	miss50
PI656075_PI656075	-13481.550930699992	1118	10%	-5.501953	Chr06	miss50
PI656076_PI656076	-13143.5642984	1223	10%	-5.501953	Chr06	miss50
PI656077_PI656077	-10502.44961200001	1020	10%	-5.501953	Chr06	miss50
PI656078_PI656078	-10109.73385170001	918	10%	-5.501953	Chr06	miss50
PI656079_PI656079	-10455.396934900002	893	10%	-5.501953	Chr06	miss50
PI656080_PI656080	-13770.834591700002	1303	10%	-5.501953	Chr06	miss50
PI656081_PI656081	-10918.857843100002	895	10%	-5.501953	Chr06	miss50
PI656082_PI656082	-111952.66635769978	9211	10%	-5.501953	Chr06	miss50
PI656083_PI656083	-34568.174804600065	5005	10%	-5.501953	Chr06	miss50
PI656085_PI656085	-16536.307006800012	2068	10%	-5.501953	Chr06	miss50
PI656086_PI656086	-9209.614705799995	787	10%	-5.501953	Chr06	miss50
PI656087_PI656087	-10939.192902199997	892	10%	-5.501953	Chr06	miss50
PI656088_PI656088	-109750.98654819965	9297	10%	-5.501953	Chr06	miss50
PI656089_PI656089	-112571.86736639975	9262	10%	-5.501953	Chr06	miss50
PI656090_PI656090	-102767.42634879983	9155	10%	-5.501953	Chr06	miss50
PI656091_PI656091	-102949.08890329971	10199	10%	-5.501953	Chr06	miss50
PI656092_PI656092	-11078.126920699993	906	10%	-5.501953	Chr06	miss50
PI656093_PI656093	-11368.843412000006	956	10%	-5.501953	Chr06	miss50
PI656094_PI656094	-11209.945674999988	892	10%	-5.501953	Chr06	miss50
PI656095_PI656095	-108960.95588559986	9491	10%	-5.501953	Chr06	miss50
PI656096_PI656096	-12143.13346219999	979	10%	-5.501953	Chr06	miss50
PI656097_PI656097	-14085.992826700003	1147	10%	-5.501953	Chr06	miss50
PI656098_PI656098	-12013.976191400012	1301	10%	-5.501953	Chr06	miss50
PI656099_PI656099	-111126.19604909979	9404	10%	-5.501953	Chr06	miss50
PI656100_PI656100	-107169.97723529975	9282	10%	-5.501953	Chr06	miss50
PI656101_PI656101	-116522.57034749987	9466	10%	-5.501953	Chr06	miss50
PI656102_PI656102	-11136.573363999994	900	10%	-5.501953	Chr06	miss50
PI656103_PI656103	-13021.161888700008	1254	10%	-5.501953	Chr06	miss50
PI656104_PI656104	-46965.5417565	6955	10%	-5.501953	Chr06	miss50
PI656105_PI656105	-16281.329619100014	1585	10%	-5.501953	Chr06	miss50
PI656106_PI656106	-11847.586178500009	1004	10%	-5.501953	Chr06	miss50
PI656107_PI656107	-112627.66088149998	9951	10%	-5.501953	Chr06	miss50
PI656108_PI656108	-10885.745910800004	906	10%	-5.501953	Chr06	miss50
PI656109_PI656109	-119815.31260399974	9677	10%	-5.501953	Chr06	miss50
PI656110_PI656110	-104098.53347269965	9315	10%	-5.501953	Chr06	miss50
PI656111_PI656111	-9361.8485662	785	10%	-5.501953	Chr06	miss50
PI656112_PI656112	-9395.896723599992	845	10%	-5.501953	Chr06	miss50
PI656113_PI656113	-12528.575694800014	1165	10%	-5.501953	Chr06	miss50
PI656114_PI656114	-11524.57059779998	1013	10%	-5.501953	Chr06	miss50
PI656115_PI656115	-113171.06742159992	9315	10%	-5.501953	Chr06	miss50
PI656116_PI656116	-11950.703976200002	1060	10%	-5.501953	Chr06	miss50
PI656118_PI656118	-13005.810816300003	1185	10%	-5.501953	Chr06	miss50
PI656119_PI656119	-11215.572750199992	1046	10%	-5.501953	Chr06	miss50
PI656120_PI656120	-11098.2350046	992	10%	-5.501953	Chr06	miss50
PI656121_PI656121	-14443.584901999991	1276	10%	-5.501953	Chr06	miss50
PI659691_PI659691	-29527.173349100027	4168	10%	-5.501953	Chr06	miss50
PI659694_PI659694	-124610.92758849963	10466	10%	-5.501953	Chr06	miss50
PI659695_PI659695	-117365.59394589982	9886	10%	-5.501953	Chr06	miss50
PI659696_PI659696	-114113.48164709994	9498	10%	-5.501953	Chr06	miss50
PI659753_PI659753	-100734.74780129983	9557	10%	-5.501953	Chr06	miss50
PI152651_PI152651	-61873.062126100114	4689	5%	-6.201172	Chr06	miss50
PI17548_PI17548	-5465.444574999996	419	5%	-6.201172	Chr06	miss50
PI24969_PI24969	-59852.28671559993	4544	5%	-6.201172	Chr06	miss50
PI276837_PI276837	-65199.978375000086	4907	5%	-6.201172	Chr06	miss50
PI329435_PI329435	-9287.024156999993	696	5%	-6.201172	Chr06	miss50
PI329440_PI329440	-66711.55576100013	5016	5%	-6.201172	Chr06	miss50
PI34911_PI34911	-64487.730820900084	4817	5%	-6.201172	Chr06	miss50
PI35038_PI35038	-7774.504140999998	584	5%	-6.201172	Chr06	miss50
PI48770_PI48770	-12800.013354400005	1432	5%	-6.201172	Chr06	miss50
PI533750_PI533750	-5332.443840299997	404	5%	-6.201172	Chr06	miss50
PI533752_PI533752	-5019.052238999997	376	5%	-6.201172	Chr06	miss50
PI533754_PI533754	-5737.281365399992	437	5%	-6.201172	Chr06	miss50
PI533755_PI533755	-59654.96410740014	4749	5%	-6.201172	Chr06	miss50
PI533757_PI533757	-5647.185542799998	426	5%	-6.201172	Chr06	miss50
PI533758_PI533758	-5247.193355199997	394	5%	-6.201172	Chr06	miss50
PI533759_PI533759	-5412.067378299998	399	5%	-6.201172	Chr06	miss50
PI533760_PI533760	-6384.5500471999985	485	5%	-6.201172	Chr06	miss50
PI533761_PI533761	-6121.497311200001	458	5%	-6.201172	Chr06	miss50
PI533762_PI533762	-13363.029538400026	1706	5%	-6.201172	Chr06	miss50
PI533766_PI533766	-6190.025387399998	459	5%	-6.201172	Chr06	miss50
PI533769_PI533769	-6342.615715499997	465	5%	-6.201172	Chr06	miss50
PI533776_PI533776	-5679.088861399998	443	5%	-6.201172	Chr06	miss50
PI533785_PI533785	-4469.472407199998	344	5%	-6.201172	Chr06	miss50
PI533788_PI533788	-64307.90246590004	4825	5%	-6.201172	Chr06	miss50
PI533789_PI533789	-5517.238641299994	413	5%	-6.201172	Chr06	miss50
PI533792_PI533792	-5370.451904399998	396	5%	-6.201172	Chr06	miss50
PI533794_PI533794	-8191.269284999998	607	5%	-6.201172	Chr06	miss50
PI533799_PI533799	-7731.943845999999	574	5%	-6.201172	Chr06	miss50
PI533800_PI533800	-64566.61254800001	4829	5%	-6.201172	Chr06	miss50
PI533807_PI533807	-4774.751217799997	363	5%	-6.201172	Chr06	miss50
PI533810_PI533810	-6092.593016799997	464	5%	-6.201172	Chr06	miss50
PI533814_PI533814	-4965.563228799995	380	5%	-6.201172	Chr06	miss50
PI533821_PI533821	-5219.100578899999	390	5%	-6.201172	Chr06	miss50
PI533822_PI533822	-6382.873285599995	472	5%	-6.201172	Chr06	miss50
PI533824_PI533824	-5028.610343399997	377	5%	-6.201172	Chr06	miss50
PI533830_PI533830	-6003.365720499995	471	5%	-6.201172	Chr06	miss50
PI533831_PI533831	-6241.153434099995	460	5%	-6.201172	Chr06	miss50
PI533833_PI533833	-6052.357905099999	450	5%	-6.201172	Chr06	miss50
PI533838_PI533838	-6603.864009799996	490	5%	-6.201172	Chr06	miss50
PI533839_PI533839	-4922.365226999998	383	5%	-6.201172	Chr06	miss50
PI533841_PI533841	-5180.928951100001	386	5%	-6.201172	Chr06	miss50
PI533842_PI533842	-5429.9638622999955	417	5%	-6.201172	Chr06	miss50
PI533843_PI533843	-6174.865472999999	467	5%	-6.201172	Chr06	miss50
PI533845_PI533845	-5071.849846699995	393	5%	-6.201172	Chr06	miss50
PI533852_PI533852	-5255.530754899996	417	5%	-6.201172	Chr06	miss50
PI533855_PI533855	-15237.950067100002	1879	5%	-6.201172	Chr06	miss50
PI533856_PI533856	-60045.78770809995	4572	5%	-6.201172	Chr06	miss50
PI533863_PI533863	-6914.978756599998	511	5%	-6.201172	Chr06	miss50
PI533866_PI533866	-4999.446033899996	374	5%	-6.201172	Chr06	miss50
PI533869_PI533869	-6555.876214099997	482	5%	-6.201172	Chr06	miss50
PI533871_PI533871	-6119.585204999994	448	5%	-6.201172	Chr06	miss50
PI533876_PI533876	-7370.526481999993	944	5%	-6.201172	Chr06	miss50
PI533877_PI533877	-15128.541259700018	1848	5%	-6.201172	Chr06	miss50
PI533878_PI533878	-5723.630854599999	438	5%	-6.201172	Chr06	miss50
PI533882_PI533882	-59841.8470434001	4562	5%	-6.201172	Chr06	miss50
PI533901_PI533901	-65085.60778549996	4924	5%	-6.201172	Chr06	miss50
PI533902_PI533902	-24537.46329710002	3309	5%	-6.201172	Chr06	miss50
PI533903_PI533903	-5504.471182499994	411	5%	-6.201172	Chr06	miss50
PI533910_PI533910	-5534.951164999995	421	5%	-6.201172	Chr06	miss50
PI533911_PI533911	-4993.3403285999975	408	5%	-6.201172	Chr06	miss50
PI533912_PI533912	-5238.472771799997	401	5%	-6.201172	Chr06	miss50
PI533913_PI533913	-7067.417961799999	534	5%	-6.201172	Chr06	miss50
PI533915_PI533915	-65490.603029699996	4850	5%	-6.201172	Chr06	miss50
PI533919_PI533919	-5464.673575699996	433	5%	-6.201172	Chr06	miss50
PI533921_PI533921	-59284.65514740005	4642	5%	-6.201172	Chr06	miss50
PI533924_PI533924	-5855.398066299995	433	5%	-6.201172	Chr06	miss50
PI533927_PI533927	-4918.232655999999	373	5%	-6.201172	Chr06	miss50
PI533936_PI533936	-7273.351797099998	542	5%	-6.201172	Chr06	miss50
PI533937_PI533937	-6826.858388899998	504	5%	-6.201172	Chr06	miss50
PI533938_PI533938	-5116.3046839	401	5%	-6.201172	Chr06	miss50
PI533939_PI533939	-5300.295530400001	395	5%	-6.201172	Chr06	miss50
PI533940_PI533940	-21793.69837110001	1626	5%	-6.201172	Chr06	miss50
PI533943_PI533943	-5285.336668299995	407	5%	-6.201172	Chr06	miss50
PI533948_PI533948	-6662.568592599995	483	5%	-6.201172	Chr06	miss50
PI533949_PI533949	-7076.575923599998	524	5%	-6.201172	Chr06	miss50
PI533954_PI533954	-5384.062247000001	407	5%	-6.201172	Chr06	miss50
PI533955_PI533955	-6843.777334899996	503	5%	-6.201172	Chr06	miss50
PI533956_PI533956	-6414.309078299999	475	5%	-6.201172	Chr06	miss50
PI533957_PI533957	-5176.655268699999	394	5%	-6.201172	Chr06	miss50
PI533961_PI533961	-62348.4103759001	4695	5%	-6.201172	Chr06	miss50
PI533962_PI533962	-5364.902091299996	409	5%	-6.201172	Chr06	miss50
PI533964_PI533964	-6830.437984799997	507	5%	-6.201172	Chr06	miss50
PI533965_PI533965	-64165.188963600005	4794	5%	-6.201172	Chr06	miss50
PI533967_PI533967	-64464.151835300014	4835	5%	-6.201172	Chr06	miss50
PI533970_PI533970	-6795.677974999999	502	5%	-6.201172	Chr06	miss50
PI533972_PI533972	-5885.290281499997	445	5%	-6.201172	Chr06	miss50
PI533976_PI533976	-7055.699699899998	532	5%	-6.201172	Chr06	miss50
PI533979_PI533979	-61709.955889699915	4611	5%	-6.201172	Chr06	miss50
PI533980_PI533980	-6295.794430899997	465	5%	-6.201172	Chr06	miss50
PI533985_PI533985	-8204.369134399996	608	5%	-6.201172	Chr06	miss50
PI533986_PI533986	-6680.673333899998	488	5%	-6.201172	Chr06	miss50
PI533987_PI533987	-8065.905997099999	599	5%	-6.201172	Chr06	miss50
PI533989_PI533989	-6713.097774399999	505	5%	-6.201172	Chr06	miss50
PI533991_PI533991	-8127.051262499995	600	5%	-6.201172	Chr06	miss50
PI533996_PI533996	-5127.569333999999	396	5%	-6.201172	Chr06	miss50
PI533997_PI533997	-6722.835562200001	504	5%	-6.201172	Chr06	miss50
PI534009_PI534009	-4997.331781799995	386	5%	-6.201172	Chr06	miss50
PI534021_PI534021	-6616.593744899994	495	5%	-6.201172	Chr06	miss50
PI534028_PI534028	-50693.620599200076	3876	5%	-6.201172	Chr06	miss50
PI534037_PI534037	-5184.698723599999	396	5%	-6.201172	Chr06	miss50
PI534046_PI534046	-4830.129394999999	363	5%	-6.201172	Chr06	miss50
PI534047_PI534047	-8916.442134700006	661	5%	-6.201172	Chr06	miss50
PI534053_PI534053	-65053.99509480008	4864	5%	-6.201172	Chr06	miss50
PI534054_PI534054	-6349.3683998999995	466	5%	-6.201172	Chr06	miss50
PI534063_PI534063	-6014.660154299993	441	5%	-6.201172	Chr06	miss50
PI534070_PI534070	-5882.806638499996	431	5%	-6.201172	Chr06	miss50
PI534075_PI534075	-5174.1142522	392	5%	-6.201172	Chr06	miss50
PI534079_PI534079	-5017.034905899998	375	5%	-6.201172	Chr06	miss50
PI534088_PI534088	-5605.570793999998	418	5%	-6.201172	Chr06	miss50
PI534092_PI534092	-6161.0888601999995	464	5%	-6.201172	Chr06	miss50
PI534096_PI534096	-6427.371329799992	485	5%	-6.201172	Chr06	miss50
PI534097_PI534097	-61761.06723089992	4682	5%	-6.201172	Chr06	miss50
PI534099_PI534099	-7063.1391593	534	5%	-6.201172	Chr06	miss50
PI534101_PI534101	-10564.846674000004	1168	5%	-6.201172	Chr06	miss50
PI534105_PI534105	-6862.413081399996	504	5%	-6.201172	Chr06	miss50
PI534108_PI534108	-6938.122309399998	516	5%	-6.201172	Chr06	miss50
PI534112_PI534112	-15904.265936100026	2110	5%	-6.201172	Chr06	miss50
PI534114_PI534114	-6137.731441999997	452	5%	-6.201172	Chr06	miss50
PI534115_PI534115	-5465.4067393000005	411	5%	-6.201172	Chr06	miss50
PI534116_PI534116	-4557.0009705999955	349	5%	-6.201172	Chr06	miss50
PI534117_PI534117	-5716.349235799996	429	5%	-6.201172	Chr06	miss50
PI534123_PI534123	-5120.221064999997	385	5%	-6.201172	Chr06	miss50
PI534124_PI534124	-4790.1809017999985	365	5%	-6.201172	Chr06	miss50
PI534127_PI534127	-61815.22640539993	4680	5%	-6.201172	Chr06	miss50
PI534128_PI534128	-59934.246056299904	4585	5%	-6.201172	Chr06	miss50
PI534132_PI534132	-5618.270503600001	634	5%	-6.201172	Chr06	miss50
PI534133_PI534133	-5221.613520399997	397	5%	-6.201172	Chr06	miss50
PI534135_PI534135	-5245.658684099997	388	5%	-6.201172	Chr06	miss50
PI534137_PI534137	-64716.44592080003	4817	5%	-6.201172	Chr06	miss50
PI534138_PI534138	-6401.328974499998	475	5%	-6.201172	Chr06	miss50
PI534139_PI534139	-66711.0678683	4935	5%	-6.201172	Chr06	miss50
PI534144_PI534144	-67808.22668060007	7369	5%	-6.201172	Chr06	miss50
PI534145_PI534145	-6143.7663479999965	452	5%	-6.201172	Chr06	miss50
PI534148_PI534148	-65304.96545089998	4860	5%	-6.201172	Chr06	miss50
PI534155_PI534155	-6134.533684499994	479	5%	-6.201172	Chr06	miss50
PI534157_PI534157	-13374.397646600015	1554	5%	-6.201172	Chr06	miss50
PI534163_PI534163	-5465.8232391	428	5%	-6.201172	Chr06	miss50
PI534167_PI534167	-5220.044676499993	398	5%	-6.201172	Chr06	miss50
PI540816_PI540816	-63569.053841000146	4812	5%	-6.201172	Chr06	miss50
PI542406_PI542406	-59308.300051400154	4550	5%	-6.201172	Chr06	miss50
PI542718_PI542718	-61415.5295091999	4587	5%	-6.201172	Chr06	miss50
PI548797_PI548797	-66054.6122882001	4950	5%	-6.201172	Chr06	miss50
PI552856_PI552856	-6892.768548699998	503	5%	-6.201172	Chr06	miss50
PI552861_PI552861	-7128.298331599995	518	5%	-6.201172	Chr06	miss50
PI561071_PI561071	-61143.20992789997	4575	5%	-6.201172	Chr06	miss50
PI561072_PI561072	-7835.352768099994	571	5%	-6.201172	Chr06	miss50
PI561073_PI561073	-64308.5667484001	4960	5%	-6.201172	Chr06	miss50
PI561472_PI561472	-62186.240092500135	5003	5%	-6.201172	Chr06	miss50
PI562730_PI562730	-57916.8208965999	4379	5%	-6.201172	Chr06	miss50
PI564163_PI564163	-7743.299310299995	645	5%	-6.201172	Chr06	miss50
PI564164_PI564164	-6421.481202199999	520	5%	-6.201172	Chr06	miss50
PI564165_PI564165	-5955.382567899994	453	5%	-6.201172	Chr06	miss50
PI565121_PI565121	-5158.438960099998	382	5%	-6.201172	Chr06	miss50
PI566819_PI566819	-7757.192625699993	590	5%	-6.201172	Chr06	miss50
PI576130_PI576130	-62726.55432340015	4672	5%	-6.201172	Chr06	miss50
PI576332_PI576332	-6408.468497099992	487	5%	-6.201172	Chr06	miss50
PI576333_PI576333	-8031.777819399998	588	5%	-6.201172	Chr06	miss50
PI576337_PI576337	-34034.753697800006	4621	5%	-6.201172	Chr06	miss50
PI576339_PI576339	-6578.114244799995	483	5%	-6.201172	Chr06	miss50
PI576340_PI576340	-7150.963122499995	518	5%	-6.201172	Chr06	miss50
PI576345_PI576345	-7203.166002099993	522	5%	-6.201172	Chr06	miss50
PI576347_PI576347	-65336.21312839995	4946	5%	-6.201172	Chr06	miss50
PI576348_PI576348	-32606.386835900044	2524	5%	-6.201172	Chr06	miss50
PI576349_PI576349	-32281.277337200037	2466	5%	-6.201172	Chr06	miss50
PI576350_PI576350	-35283.2814296	4989	5%	-6.201172	Chr06	miss50
PI576352_PI576352	-6595.647206099996	484	5%	-6.201172	Chr06	miss50
PI576359_PI576359	-7685.7595163000005	570	5%	-6.201172	Chr06	miss50
PI576364_PI576364	-7410.481927599996	547	5%	-6.201172	Chr06	miss50
PI576366_PI576366	-6561.266595099995	482	5%	-6.201172	Chr06	miss50
PI576373_PI576373	-6332.857170999999	470	5%	-6.201172	Chr06	miss50
PI576375_PI576375	-5498.047844399996	412	5%	-6.201172	Chr06	miss50
PI576376_PI576376	-58443.203959599945	5286	5%	-6.201172	Chr06	miss50
PI576380_PI576380	-5237.808103199999	390	5%	-6.201172	Chr06	miss50
PI576381_PI576381	-62618.0201105999	4739	5%	-6.201172	Chr06	miss50
PI576385_PI576385	-4954.947990399996	366	5%	-6.201172	Chr06	miss50
PI576386_PI576386	-4954.6363477999985	361	5%	-6.201172	Chr06	miss50
PI576387_PI576387	-5838.461665799996	437	5%	-6.201172	Chr06	miss50
PI576390_PI576390	-64706.44030600004	4808	5%	-6.201172	Chr06	miss50
PI576391_PI576391	-64275.31285949999	4819	5%	-6.201172	Chr06	miss50
PI576393_PI576393	-5022.194824099996	395	5%	-6.201172	Chr06	miss50
PI576394_PI576394	-43196.95590050001	3252	5%	-6.201172	Chr06	miss50
PI576396_PI576396	-5184.935179699997	379	5%	-6.201172	Chr06	miss50
PI576399_PI576399	-6206.048945499998	458	5%	-6.201172	Chr06	miss50
PI576401_PI576401	-7127.925531499996	531	5%	-6.201172	Chr06	miss50
PI576418_PI576418	-5338.498530499998	400	5%	-6.201172	Chr06	miss50
PI576422_PI576422	-5666.102035199993	423	5%	-6.201172	Chr06	miss50
PI576425_PI576425	-14680.76684400002	1898	5%	-6.201172	Chr06	miss50
PI576426_PI576426	-5794.656000099996	440	5%	-6.201172	Chr06	miss50
PI576428_PI576428	-5501.141598599998	413	5%	-6.201172	Chr06	miss50
PI576434_PI576434	-5262.602535299998	406	5%	-6.201172	Chr06	miss50
PI576435_PI576435	-61792.85972059995	4623	5%	-6.201172	Chr06	miss50
PI576437_PI576437	-9399.24023149999	700	5%	-6.201172	Chr06	miss50
PI585291_PI585291	-38880.950001900004	5468	5%	-6.201172	Chr06	miss50
PI585295_PI585295	-9598.417474800006	708	5%	-6.201172	Chr06	miss50
PI595699_PI595699	-7271.303219299999	537	5%	-6.201172	Chr06	miss50
PI595702_PI595702	-6797.909903599995	506	5%	-6.201172	Chr06	miss50
PI595714_PI595714	-5788.0678729	438	5%	-6.201172	Chr06	miss50
PI595718_PI595718	-63939.86851290001	4818	5%	-6.201172	Chr06	miss50
PI595720_PI595720	-5018.8452100999975	374	5%	-6.201172	Chr06	miss50
PI595739_PI595739	-7068.594721599998	521	5%	-6.201172	Chr06	miss50
PI595740_PI595740	-61029.5692992999	4651	5%	-6.201172	Chr06	miss50
PI595741_PI595741	-7168.586171199997	530	5%	-6.201172	Chr06	miss50
PI595743_PI595743	-14249.30523310002	1745	5%	-6.201172	Chr06	miss50
PI595744_PI595744	-6019.521232399995	441	5%	-6.201172	Chr06	miss50
PI595745_PI595745	-6019.613031799998	447	5%	-6.201172	Chr06	miss50
PI597945_PI597945	-55642.90475019995	4182	5%	-6.201172	Chr06	miss50
PI597946_PI597946	-33200.9970648	2537	5%	-6.201172	Chr06	miss50
PI597949_PI597949	-4858.183341899998	367	5%	-6.201172	Chr06	miss50
PI597950_PI597950	-6389.281488899997	494	5%	-6.201172	Chr06	miss50
PI597951_PI597951	-60671.00413170009	4535	5%	-6.201172	Chr06	miss50
PI597952_PI597952	-39819.899659300005	4921	5%	-6.201172	Chr06	miss50
PI597957_PI597957	-15472.332877700012	1897	5%	-6.201172	Chr06	miss50
PI597958_PI597958	-6269.147456299995	460	5%	-6.201172	Chr06	miss50
PI597960_PI597960	-5173.850582999998	393	5%	-6.201172	Chr06	miss50
PI597961_PI597961	-5216.800531699999	396	5%	-6.201172	Chr06	miss50
PI597964_PI597964	-5774.259759199998	431	5%	-6.201172	Chr06	miss50
PI597965_PI597965	-5402.071772599999	426	5%	-6.201172	Chr06	miss50
PI597966_PI597966	-63435.99167920009	4711	5%	-6.201172	Chr06	miss50
PI597967_PI597967	-8395.800657999996	633	5%	-6.201172	Chr06	miss50
PI597968_PI597968	-59150.233007099945	4496	5%	-6.201172	Chr06	miss50
PI597971_PI597971	-4905.383782199996	373	5%	-6.201172	Chr06	miss50
PI597972_PI597972	-5491.254021699994	418	5%	-6.201172	Chr06	miss50
PI597973_PI597973	-6617.218865799997	492	5%	-6.201172	Chr06	miss50
PI597976_PI597976	-6834.765132899993	502	5%	-6.201172	Chr06	miss50
PI597980_PI597980	-7042.453123	520	5%	-6.201172	Chr06	miss50
PI597982_PI597982	-5635.5156233999915	430	5%	-6.201172	Chr06	miss50
PI598069_PI598069	-61031.26376449989	4644	5%	-6.201172	Chr06	miss50
PI598070_PI598070	-61074.973238099905	4662	5%	-6.201172	Chr06	miss50
PI601816_PI601816	-6084.330803399992	448	5%	-6.201172	Chr06	miss50
PI607931_PI607931	-7839.792844899998	576	5%	-6.201172	Chr06	miss50
PI609456_PI609456	-8992.77099030001	708	5%	-6.201172	Chr06	miss50
PI613536_PI613536	-5192.291861199997	395	5%	-6.201172	Chr06	miss50
PI629034_PI629034	-7240.805419799999	540	5%	-6.201172	Chr06	miss50
PI629040_PI629040	-59725.0232846	4511	5%	-6.201172	Chr06	miss50
PI629059_PI629059	-6872.727044400005	498	5%	-6.201172	Chr06	miss50
PI641824_PI641824	-50917.84884459992	4719	5%	-6.201172	Chr06	miss50
PI641836_PI641836	-8230.3635179	606	5%	-6.201172	Chr06	miss50
PI641849_PI641849	-60235.95114999993	4582	5%	-6.201172	Chr06	miss50
PI641874_PI641874	-65371.229975900016	4861	5%	-6.201172	Chr06	miss50
PI642791_PI642791	-6987.372795199998	510	5%	-6.201172	Chr06	miss50
PI642793_PI642793	-7026.509515699997	515	5%	-6.201172	Chr06	miss50
PI642992_PI642992	-64136.806258700075	4826	5%	-6.201172	Chr06	miss50
PI642998_PI642998	-58774.54696759988	4469	5%	-6.201172	Chr06	miss50
PI651492_PI651492	-60937.6416066002	4601	5%	-6.201172	Chr06	miss50
PI651496_PI651496	-7949.998043700003	591	5%	-6.201172	Chr06	miss50
