sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI656004_PI656004	-95867.70404349989	7873	10%	-5.44519045	Chr08	miss50
PI656005_PI656005	-68543.2994518	5550	10%	-5.44519045	Chr08	miss50
PI656006_PI656006	-55020.43359439996	4407	10%	-5.44519045	Chr08	miss50
PI656007_PI656007	-54771.12377939998	4416	10%	-5.44519045	Chr08	miss50
PI656008_PI656008	-54094.242251699965	4339	10%	-5.44519045	Chr08	miss50
PI656009_PI656009	-70466.5950465	5906	10%	-5.44519045	Chr08	miss50
PI656010_PI656010	-91726.97761750004	8056	10%	-5.44519045	Chr08	miss50
PI656011_PI656011	-66446.21599760003	6037	10%	-5.44519045	Chr08	miss50
PI656012_PI656012	-70216.18886170004	5805	10%	-5.44519045	Chr08	miss50
PI656013_PI656013	-70232.5061075001	8858	10%	-5.44519045	Chr08	miss50
PI656014_PI656014	-60521.21478130002	8301	10%	-5.44519045	Chr08	miss50
PI656015_PI656015	-66512.31960059999	5338	10%	-5.44519045	Chr08	miss50
PI656016_PI656016	-55107.794557699934	4391	10%	-5.44519045	Chr08	miss50
PI656017_PI656017	-72354.86269140008	5893	10%	-5.44519045	Chr08	miss50
PI656018_PI656018	-55466.475595299955	4419	10%	-5.44519045	Chr08	miss50
PI656019_PI656019	-56878.87903599997	4577	10%	-5.44519045	Chr08	miss50
PI656020_PI656020	-56322.043033699905	4503	10%	-5.44519045	Chr08	miss50
PI656021_PI656021	-71103.49412620014	6565	10%	-5.44519045	Chr08	miss50
PI656022_PI656022	-55696.73132539996	4640	10%	-5.44519045	Chr08	miss50
PI656023_PI656023	-53147.04450270001	4226	10%	-5.44519045	Chr08	miss50
PI656024_PI656024	-77130.2843493	6871	10%	-5.44519045	Chr08	miss50
PI656025_PI656025	-78304.82706810003	6750	10%	-5.44519045	Chr08	miss50
PI656026_PI656026	-78203.44474879991	6255	10%	-5.44519045	Chr08	miss50
PI656027_PI656027	-65817.84496790009	5564	10%	-5.44519045	Chr08	miss50
PI656028_PI656028	-53521.82748459997	4373	10%	-5.44519045	Chr08	miss50
PI656029_PI656029	-72400.81377670003	6359	10%	-5.44519045	Chr08	miss50
PI656031_PI656031	-68738.59273210003	5831	10%	-5.44519045	Chr08	miss50
PI656032_PI656032	-79067.3560564001	11243	10%	-5.44519045	Chr08	miss50
PI656033_PI656033	-71903.17137440007	5875	10%	-5.44519045	Chr08	miss50
PI656034_PI656034	-67958.1193737	9633	10%	-5.44519045	Chr08	miss50
PI656035_PI656035	-34320.05041659997	2788	10%	-5.44519045	Chr08	miss50
PI656036_PI656036	-74596.07857530001	6710	10%	-5.44519045	Chr08	miss50
PI656037_PI656037	-78096.88094100001	6882	10%	-5.44519045	Chr08	miss50
PI656038_PI656038	-53854.887368699994	4450	10%	-5.44519045	Chr08	miss50
PI656039_PI656039	-54401.39910739998	4437	10%	-5.44519045	Chr08	miss50
PI656040_PI656040	-75056.10186390008	6191	10%	-5.44519045	Chr08	miss50
PI656041_PI656041	-72315.7226725001	5895	10%	-5.44519045	Chr08	miss50
PI656042_PI656042	-55679.7644104999	4592	10%	-5.44519045	Chr08	miss50
PI656043_PI656043	-79454.31327709994	6396	10%	-5.44519045	Chr08	miss50
PI656044_PI656044	-78483.75548069993	6263	10%	-5.44519045	Chr08	miss50
PI656046_PI656046	-74043.0694581	6333	10%	-5.44519045	Chr08	miss50
PI656047_PI656047	-75039.14033600001	6838	10%	-5.44519045	Chr08	miss50
PI656048_PI656048	-54884.70153589993	4387	10%	-5.44519045	Chr08	miss50
PI656049_PI656049	-54463.438300499976	4911	10%	-5.44519045	Chr08	miss50
PI656050_PI656050	-34702.498692299974	2956	10%	-5.44519045	Chr08	miss50
PI656051_PI656051	-79589.87400799996	6366	10%	-5.44519045	Chr08	miss50
PI656052_PI656052	-56001.51920319997	4752	10%	-5.44519045	Chr08	miss50
PI656053_PI656053	-68215.26910369993	5857	10%	-5.44519045	Chr08	miss50
PI656054_PI656054	-84949.75970269996	7545	10%	-5.44519045	Chr08	miss50
PI656055_PI656055	-78935.05755	6544	10%	-5.44519045	Chr08	miss50
PI656056_PI656056	-78044.98168	6257	10%	-5.44519045	Chr08	miss50
PI656057_PI656057	-64269.97440140003	8053	10%	-5.44519045	Chr08	miss50
PI656058_PI656058	-66826.7495804	5714	10%	-5.44519045	Chr08	miss50
PI656059_PI656059	-54547.355898899994	4449	10%	-5.44519045	Chr08	miss50
PI656060_PI656060	-56550.57470909996	4814	10%	-5.44519045	Chr08	miss50
PI656061_PI656061	-55515.93268469996	4607	10%	-5.44519045	Chr08	miss50
PI656062_PI656062	-66297.11954799999	5916	10%	-5.44519045	Chr08	miss50
PI656063_PI656063	-55357.919596099986	5039	10%	-5.44519045	Chr08	miss50
PI656064_PI656064	-80195.31675630008	6533	10%	-5.44519045	Chr08	miss50
PI656065_PI656065	-65930.93721539999	5298	10%	-5.44519045	Chr08	miss50
PI656066_PI656066	-63946.6378401999	5426	10%	-5.44519045	Chr08	miss50
PI656067_PI656067	-27249.10006339995	2538	10%	-5.44519045	Chr08	miss50
PI656068_PI656068	-74320.26628029998	6424	10%	-5.44519045	Chr08	miss50
PI656069_PI656069	-64922.96821960004	6218	10%	-5.44519045	Chr08	miss50
PI656070_PI656070	-77570.67003449998	6384	10%	-5.44519045	Chr08	miss50
PI656071_PI656071	-40359.027592900035	3273	10%	-5.44519045	Chr08	miss50
PI656072_PI656072	-72871.1067451	5933	10%	-5.44519045	Chr08	miss50
PI656073_PI656073	-64342.62502299995	5388	10%	-5.44519045	Chr08	miss50
PI656074_PI656074	-49421.2623834999	4190	10%	-5.44519045	Chr08	miss50
PI656075_PI656075	-67459.8110534	5481	10%	-5.44519045	Chr08	miss50
PI656076_PI656076	-76544.63517929999	6585	10%	-5.44519045	Chr08	miss50
PI656077_PI656077	-68775.31992630003	6570	10%	-5.44519045	Chr08	miss50
PI656078_PI656078	-10812.915594399987	1114	10%	-5.44519045	Chr08	miss50
PI656079_PI656079	-74751.71047559993	6361	10%	-5.44519045	Chr08	miss50
PI656080_PI656080	-89222.77475289983	7940	10%	-5.44519045	Chr08	miss50
PI656081_PI656081	-10678.188049899996	929	10%	-5.44519045	Chr08	miss50
PI656082_PI656082	-73891.65666550008	6081	10%	-5.44519045	Chr08	miss50
PI656083_PI656083	-93268.30766629995	14362	10%	-5.44519045	Chr08	miss50
PI656085_PI656085	-39192.167117300065	4376	10%	-5.44519045	Chr08	miss50
PI656086_PI656086	-66827.4650305999	5493	10%	-5.44519045	Chr08	miss50
PI656087_PI656087	-75467.21495229998	6101	10%	-5.44519045	Chr08	miss50
PI656088_PI656088	-29993.8840590999	2662	10%	-5.44519045	Chr08	miss50
PI656089_PI656089	-29984.34892709989	2683	10%	-5.44519045	Chr08	miss50
PI656090_PI656090	-66415.5810154	5500	10%	-5.44519045	Chr08	miss50
PI656091_PI656091	-66834.5130851	7329	10%	-5.44519045	Chr08	miss50
PI656092_PI656092	-73201.07028989992	5968	10%	-5.44519045	Chr08	miss50
PI656093_PI656093	-49947.61954339999	4140	10%	-5.44519045	Chr08	miss50
PI656094_PI656094	-47333.278321000005	3807	10%	-5.44519045	Chr08	miss50
PI656095_PI656095	-54019.393442100016	4413	10%	-5.44519045	Chr08	miss50
PI656096_PI656096	-55530.02276900003	4484	10%	-5.44519045	Chr08	miss50
PI656097_PI656097	-78565.75181809999	6379	10%	-5.44519045	Chr08	miss50
PI656098_PI656098	-62159.58754089994	5310	10%	-5.44519045	Chr08	miss50
PI656099_PI656099	-76354.10281150012	6844	10%	-5.44519045	Chr08	miss50
PI656100_PI656100	-75647.24211549999	6466	10%	-5.44519045	Chr08	miss50
PI656101_PI656101	-66592.54860919998	5367	10%	-5.44519045	Chr08	miss50
PI656102_PI656102	-55466.89355799997	4429	10%	-5.44519045	Chr08	miss50
PI656103_PI656103	-75460.29987300013	6573	10%	-5.44519045	Chr08	miss50
PI656104_PI656104	-68389.28375400009	9684	10%	-5.44519045	Chr08	miss50
PI656105_PI656105	-56182.629883299946	4770	10%	-5.44519045	Chr08	miss50
PI656106_PI656106	-42564.90802510005	3697	10%	-5.44519045	Chr08	miss50
PI656107_PI656107	-62773.46009330001	7457	10%	-5.44519045	Chr08	miss50
PI656108_PI656108	-31201.57115909995	2582	10%	-5.44519045	Chr08	miss50
PI656109_PI656109	-54042.19733249999	4343	10%	-5.44519045	Chr08	miss50
PI656110_PI656110	-83445.99698210004	7628	10%	-5.44519045	Chr08	miss50
PI656111_PI656111	-51289.81549439995	4108	10%	-5.44519045	Chr08	miss50
PI656112_PI656112	-70482.40480700012	6196	10%	-5.44519045	Chr08	miss50
PI656113_PI656113	-67220.18975779988	5766	10%	-5.44519045	Chr08	miss50
PI656114_PI656114	-69901.27995820012	6490	10%	-5.44519045	Chr08	miss50
PI656115_PI656115	-69953.39735450008	5871	10%	-5.44519045	Chr08	miss50
PI656116_PI656116	-67618.15297760004	6609	10%	-5.44519045	Chr08	miss50
PI656118_PI656118	-70592.98530730007	6085	10%	-5.44519045	Chr08	miss50
PI656119_PI656119	-55756.857019499985	5132	10%	-5.44519045	Chr08	miss50
PI656120_PI656120	-55713.78320459994	4492	10%	-5.44519045	Chr08	miss50
PI656121_PI656121	-68195.05059949993	5918	10%	-5.44519045	Chr08	miss50
PI659691_PI659691	-69794.28267449992	8121	10%	-5.44519045	Chr08	miss50
PI659694_PI659694	-70006.6962953	6164	10%	-5.44519045	Chr08	miss50
PI659695_PI659695	-71125.13301139997	6221	10%	-5.44519045	Chr08	miss50
PI659696_PI659696	-54854.58905770001	4506	10%	-5.44519045	Chr08	miss50
PI659753_PI659753	-74166.23689299998	7025	10%	-5.44519045	Chr08	miss50
PI152651_PI152651	-35136.347427200046	2746	5%	-6.154297	Chr08	miss50
PI17548_PI17548	-36311.584465600004	2753	5%	-6.154297	Chr08	miss50
PI24969_PI24969	-38834.706437000066	2950	5%	-6.154297	Chr08	miss50
PI276837_PI276837	-42336.14421319997	3232	5%	-6.154297	Chr08	miss50
PI329435_PI329435	-51120.17259369998	4091	5%	-6.154297	Chr08	miss50
PI329440_PI329440	-36696.82850310002	2800	5%	-6.154297	Chr08	miss50
PI34911_PI34911	-37047.0123333	2794	5%	-6.154297	Chr08	miss50
PI35038_PI35038	-29291.031806400006	2156	5%	-6.154297	Chr08	miss50
PI48770_PI48770	-29047.39423630001	2293	5%	-6.154297	Chr08	miss50
PI533750_PI533750	-28577.19361489996	2117	5%	-6.154297	Chr08	miss50
PI533752_PI533752	-34793.24708160001	2587	5%	-6.154297	Chr08	miss50
PI533754_PI533754	-33944.86389539995	2635	5%	-6.154297	Chr08	miss50
PI533755_PI533755	-35902.32325820001	2806	5%	-6.154297	Chr08	miss50
PI533757_PI533757	-35563.137338300025	2661	5%	-6.154297	Chr08	miss50
PI533758_PI533758	-28755.439451799986	2120	5%	-6.154297	Chr08	miss50
PI533759_PI533759	-23576.225595999997	1728	5%	-6.154297	Chr08	miss50
PI533760_PI533760	-42673.65319479996	3177	5%	-6.154297	Chr08	miss50
PI533761_PI533761	-35223.37965180006	2619	5%	-6.154297	Chr08	miss50
PI533762_PI533762	-34455.508789399995	3728	5%	-6.154297	Chr08	miss50
PI533766_PI533766	-25876.109622799988	1917	5%	-6.154297	Chr08	miss50
PI533769_PI533769	-19142.396972499988	1437	5%	-6.154297	Chr08	miss50
PI533776_PI533776	-27355.572759099996	2041	5%	-6.154297	Chr08	miss50
PI533785_PI533785	-27879.2514741	2086	5%	-6.154297	Chr08	miss50
PI533788_PI533788	-39667.081302400045	3008	5%	-6.154297	Chr08	miss50
PI533789_PI533789	-35822.68054950005	2679	5%	-6.154297	Chr08	miss50
PI533792_PI533792	-27058.2619652	1989	5%	-6.154297	Chr08	miss50
PI533794_PI533794	-38074.09168150001	2830	5%	-6.154297	Chr08	miss50
PI533799_PI533799	-37945.15149520002	2820	5%	-6.154297	Chr08	miss50
PI533800_PI533800	-41675.218861399975	3207	5%	-6.154297	Chr08	miss50
PI533807_PI533807	-34883.31531820003	2618	5%	-6.154297	Chr08	miss50
PI533810_PI533810	-41414.335937799966	3134	5%	-6.154297	Chr08	miss50
PI533814_PI533814	-39603.79113189994	2983	5%	-6.154297	Chr08	miss50
PI533821_PI533821	-30947.26319280001	2276	5%	-6.154297	Chr08	miss50
PI533822_PI533822	-37796.008311300015	2825	5%	-6.154297	Chr08	miss50
PI533824_PI533824	-38909.57470750003	2936	5%	-6.154297	Chr08	miss50
PI533830_PI533830	-39448.583375800066	3023	5%	-6.154297	Chr08	miss50
PI533831_PI533831	-36503.46388080001	2790	5%	-6.154297	Chr08	miss50
PI533833_PI533833	-22797.852053900016	1694	5%	-6.154297	Chr08	miss50
PI533838_PI533838	-33482.62646080001	2523	5%	-6.154297	Chr08	miss50
PI533839_PI533839	-4911.333988299999	401	5%	-6.154297	Chr08	miss50
PI533841_PI533841	-25111.8476642	1863	5%	-6.154297	Chr08	miss50
PI533842_PI533842	-42012.40869179999	3176	5%	-6.154297	Chr08	miss50
PI533843_PI533843	-15828.977293599997	1195	5%	-6.154297	Chr08	miss50
PI533845_PI533845	-53651.21624560002	4148	5%	-6.154297	Chr08	miss50
PI533852_PI533852	-40946.76623019996	3132	5%	-6.154297	Chr08	miss50
PI533855_PI533855	-45249.70623860007	4818	5%	-6.154297	Chr08	miss50
PI533856_PI533856	-41610.8847615	3135	5%	-6.154297	Chr08	miss50
PI533863_PI533863	-29475.451118299974	2177	5%	-6.154297	Chr08	miss50
PI533866_PI533866	-36637.02233380004	2733	5%	-6.154297	Chr08	miss50
PI533869_PI533869	-52151.18712510002	3955	5%	-6.154297	Chr08	miss50
PI533871_PI533871	-26557.763186700016	1959	5%	-6.154297	Chr08	miss50
PI533876_PI533876	-35514.06568540004	2898	5%	-6.154297	Chr08	miss50
PI533877_PI533877	-41900.17510310002	4533	5%	-6.154297	Chr08	miss50
PI533878_PI533878	-27366.22289640001	2053	5%	-6.154297	Chr08	miss50
PI533882_PI533882	-35924.115245500056	2698	5%	-6.154297	Chr08	miss50
PI533901_PI533901	-29204.426400899953	2154	5%	-6.154297	Chr08	miss50
PI533902_PI533902	-41700.88360930002	3147	5%	-6.154297	Chr08	miss50
PI533903_PI533903	-47552.38988329995	3631	5%	-6.154297	Chr08	miss50
PI533910_PI533910	-35363.574478400034	2709	5%	-6.154297	Chr08	miss50
PI533911_PI533911	-42521.87426519999	3186	5%	-6.154297	Chr08	miss50
PI533912_PI533912	-35586.62074280004	2691	5%	-6.154297	Chr08	miss50
PI533913_PI533913	-38269.72460410004	2910	5%	-6.154297	Chr08	miss50
PI533915_PI533915	-50309.591295900005	3797	5%	-6.154297	Chr08	miss50
PI533919_PI533919	-39862.1158428	3063	5%	-6.154297	Chr08	miss50
PI533921_PI533921	-40854.001587299994	3084	5%	-6.154297	Chr08	miss50
PI533924_PI533924	-49309.9240627	3743	5%	-6.154297	Chr08	miss50
PI533927_PI533927	-49748.688160400015	3810	5%	-6.154297	Chr08	miss50
PI533936_PI533936	-28810.290170099983	2118	5%	-6.154297	Chr08	miss50
PI533937_PI533937	-28319.933720099994	2084	5%	-6.154297	Chr08	miss50
PI533938_PI533938	-30408.12623019998	2258	5%	-6.154297	Chr08	miss50
PI533939_PI533939	-30689.7803463	2562	5%	-6.154297	Chr08	miss50
PI533940_PI533940	-29072.017097600008	2145	5%	-6.154297	Chr08	miss50
PI533943_PI533943	-41486.49938779999	3131	5%	-6.154297	Chr08	miss50
PI533948_PI533948	-29543.90021569998	2158	5%	-6.154297	Chr08	miss50
PI533949_PI533949	-35810.355845699996	2672	5%	-6.154297	Chr08	miss50
PI533954_PI533954	-31188.328381799995	2308	5%	-6.154297	Chr08	miss50
PI533955_PI533955	-28605.248663099996	2101	5%	-6.154297	Chr08	miss50
PI533956_PI533956	-29266.97021660002	2161	5%	-6.154297	Chr08	miss50
PI533957_PI533957	-25828.93322889999	1908	5%	-6.154297	Chr08	miss50
PI533961_PI533961	-37365.321902400035	2792	5%	-6.154297	Chr08	miss50
PI533962_PI533962	-35079.43592490002	2625	5%	-6.154297	Chr08	miss50
PI533964_PI533964	-43061.95543949995	3178	5%	-6.154297	Chr08	miss50
PI533965_PI533965	-30210.919918800006	2252	5%	-6.154297	Chr08	miss50
PI533967_PI533967	-42958.79821489997	3278	5%	-6.154297	Chr08	miss50
PI533970_PI533970	-35765.92261690003	2686	5%	-6.154297	Chr08	miss50
PI533972_PI533972	-22642.371582399996	1690	5%	-6.154297	Chr08	miss50
PI533976_PI533976	-34481.02723400003	2646	5%	-6.154297	Chr08	miss50
PI533979_PI533979	-29689.069954299983	2174	5%	-6.154297	Chr08	miss50
PI533980_PI533980	-37086.21583730001	2769	5%	-6.154297	Chr08	miss50
PI533985_PI533985	-19538.37084839999	1460	5%	-6.154297	Chr08	miss50
PI533986_PI533986	-36868.96937970004	2753	5%	-6.154297	Chr08	miss50
PI533987_PI533987	-35353.44227270006	2633	5%	-6.154297	Chr08	miss50
PI533989_PI533989	-43487.7869823	3469	5%	-6.154297	Chr08	miss50
PI533991_PI533991	-42612.46410309998	3167	5%	-6.154297	Chr08	miss50
PI533996_PI533996	-29265.225957599978	2162	5%	-6.154297	Chr08	miss50
PI533997_PI533997	-48314.1561201	3733	5%	-6.154297	Chr08	miss50
PI534009_PI534009	-52907.56115669996	4057	5%	-6.154297	Chr08	miss50
PI534021_PI534021	-41992.34716860001	3187	5%	-6.154297	Chr08	miss50
PI534028_PI534028	-29444.72864269998	2163	5%	-6.154297	Chr08	miss50
PI534037_PI534037	-29514.65912119999	2195	5%	-6.154297	Chr08	miss50
PI534046_PI534046	-28806.515996499984	2121	5%	-6.154297	Chr08	miss50
PI534047_PI534047	-35542.77931370004	2705	5%	-6.154297	Chr08	miss50
PI534053_PI534053	-34693.661024600005	2597	5%	-6.154297	Chr08	miss50
PI534054_PI534054	-31248.451424200022	2309	5%	-6.154297	Chr08	miss50
PI534063_PI534063	-49178.341182100005	3710	5%	-6.154297	Chr08	miss50
PI534070_PI534070	-29534.944958599965	2164	5%	-6.154297	Chr08	miss50
PI534075_PI534075	-29067.9397063	2178	5%	-6.154297	Chr08	miss50
PI534079_PI534079	-35757.982681400026	2724	5%	-6.154297	Chr08	miss50
PI534088_PI534088	-28681.67931570001	2122	5%	-6.154297	Chr08	miss50
PI534092_PI534092	-24881.123540599972	1857	5%	-6.154297	Chr08	miss50
PI534096_PI534096	-5654.6497816	448	5%	-6.154297	Chr08	miss50
PI534097_PI534097	-28475.776860499984	2097	5%	-6.154297	Chr08	miss50
PI534099_PI534099	-37308.007449900004	2874	5%	-6.154297	Chr08	miss50
PI534101_PI534101	-33282.47308919997	3392	5%	-6.154297	Chr08	miss50
PI534105_PI534105	-37960.17248700002	2821	5%	-6.154297	Chr08	miss50
PI534108_PI534108	-36429.566527600015	2759	5%	-6.154297	Chr08	miss50
PI534112_PI534112	-24573.10370590002	2755	5%	-6.154297	Chr08	miss50
PI534114_PI534114	-37018.66285440007	2753	5%	-6.154297	Chr08	miss50
PI534115_PI534115	-43897.278802300025	3258	5%	-6.154297	Chr08	miss50
PI534116_PI534116	-52107.97960269998	3980	5%	-6.154297	Chr08	miss50
PI534117_PI534117	-53212.57090549996	4026	5%	-6.154297	Chr08	miss50
PI534123_PI534123	-50229.241443400046	3823	5%	-6.154297	Chr08	miss50
PI534124_PI534124	-50113.27281360002	3856	5%	-6.154297	Chr08	miss50
PI534127_PI534127	-50398.33604679999	3841	5%	-6.154297	Chr08	miss50
PI534128_PI534128	-39401.61194490006	3004	5%	-6.154297	Chr08	miss50
PI534132_PI534132	-39320.383304600036	3039	5%	-6.154297	Chr08	miss50
PI534133_PI534133	-39762.93860090009	2993	5%	-6.154297	Chr08	miss50
PI534135_PI534135	-40206.59192040011	3006	5%	-6.154297	Chr08	miss50
PI534137_PI534137	-39798.02893509999	3005	5%	-6.154297	Chr08	miss50
PI534138_PI534138	-24826.19275469998	1844	5%	-6.154297	Chr08	miss50
PI534139_PI534139	-27041.818110599983	2006	5%	-6.154297	Chr08	miss50
PI534144_PI534144	-27850.706421899973	2070	5%	-6.154297	Chr08	miss50
PI534145_PI534145	-23480.912599299994	1736	5%	-6.154297	Chr08	miss50
PI534148_PI534148	-39590.076047600065	2990	5%	-6.154297	Chr08	miss50
PI534155_PI534155	-39466.09777850009	3070	5%	-6.154297	Chr08	miss50
PI534157_PI534157	-38629.106748400045	4082	5%	-6.154297	Chr08	miss50
PI534163_PI534163	-35808.49183500006	2678	5%	-6.154297	Chr08	miss50
PI534167_PI534167	-40265.364627600036	3045	5%	-6.154297	Chr08	miss50
PI540816_PI540816	-52638.474230299966	3970	5%	-6.154297	Chr08	miss50
PI542406_PI542406	-15652.893434899985	1208	5%	-6.154297	Chr08	miss50
PI542718_PI542718	-42574.64874789997	3156	5%	-6.154297	Chr08	miss50
PI548797_PI548797	-37010.089856300045	2778	5%	-6.154297	Chr08	miss50
PI552856_PI552856	-37830.67853230003	2818	5%	-6.154297	Chr08	miss50
PI552861_PI552861	-29224.154912799982	2134	5%	-6.154297	Chr08	miss50
PI561071_PI561071	-43081.6566098	3195	5%	-6.154297	Chr08	miss50
PI561072_PI561072	-27250.152221800003	1992	5%	-6.154297	Chr08	miss50
PI561073_PI561073	-28932.665655099983	2124	5%	-6.154297	Chr08	miss50
PI561472_PI561472	-41708.50865749994	3267	5%	-6.154297	Chr08	miss50
PI562730_PI562730	-33281.881218800016	2522	5%	-6.154297	Chr08	miss50
PI564163_PI564163	-29106.47717489998	2185	5%	-6.154297	Chr08	miss50
PI564164_PI564164	-36269.0387034	3048	5%	-6.154297	Chr08	miss50
PI564165_PI564165	-42127.58385739997	3149	5%	-6.154297	Chr08	miss50
PI565121_PI565121	-42217.72350549998	3105	5%	-6.154297	Chr08	miss50
PI566819_PI566819	-29384.8111641	2179	5%	-6.154297	Chr08	miss50
PI576130_PI576130	-42609.679312399996	3159	5%	-6.154297	Chr08	miss50
PI576332_PI576332	-29265.589119599998	2154	5%	-6.154297	Chr08	miss50
PI576333_PI576333	-29353.50647779997	2147	5%	-6.154297	Chr08	miss50
PI576337_PI576337	-5905.292730600008	522	5%	-6.154297	Chr08	miss50
PI576339_PI576339	-29240.092411899986	2147	5%	-6.154297	Chr08	miss50
PI576340_PI576340	-28367.7649585	2083	5%	-6.154297	Chr08	miss50
PI576345_PI576345	-29127.19141579998	2134	5%	-6.154297	Chr08	miss50
PI576347_PI576347	-36182.523626199996	4741	5%	-6.154297	Chr08	miss50
PI576348_PI576348	-23546.901257199985	2956	5%	-6.154297	Chr08	miss50
PI576349_PI576349	-15331.021492200007	1185	5%	-6.154297	Chr08	miss50
PI576350_PI576350	-22650.812631799985	2813	5%	-6.154297	Chr08	miss50
PI576352_PI576352	-29504.81818359997	2165	5%	-6.154297	Chr08	miss50
PI576359_PI576359	-53855.827997999986	4066	5%	-6.154297	Chr08	miss50
PI576364_PI576364	-28624.77283759999	2100	5%	-6.154297	Chr08	miss50
PI576366_PI576366	-35594.30897320003	2653	5%	-6.154297	Chr08	miss50
PI576373_PI576373	-29757.77576139999	2182	5%	-6.154297	Chr08	miss50
PI576375_PI576375	-39720.162841600075	2990	5%	-6.154297	Chr08	miss50
PI576376_PI576376	-37147.22736320008	3918	5%	-6.154297	Chr08	miss50
PI576380_PI576380	-42094.033561599965	3118	5%	-6.154297	Chr08	miss50
PI576381_PI576381	-40628.58612170009	3068	5%	-6.154297	Chr08	miss50
PI576385_PI576385	-29598.076488499984	2161	5%	-6.154297	Chr08	miss50
PI576386_PI576386	-29598.038458900006	2179	5%	-6.154297	Chr08	miss50
PI576387_PI576387	-35366.59730230002	2621	5%	-6.154297	Chr08	miss50
PI576390_PI576390	-29204.24182429998	2145	5%	-6.154297	Chr08	miss50
PI576391_PI576391	-39722.66942759996	2999	5%	-6.154297	Chr08	miss50
PI576393_PI576393	-25495.930608599992	1925	5%	-6.154297	Chr08	miss50
PI576394_PI576394	-29559.86695119999	2163	5%	-6.154297	Chr08	miss50
PI576396_PI576396	-29557.868782000005	2179	5%	-6.154297	Chr08	miss50
PI576399_PI576399	-29068.619261699976	2162	5%	-6.154297	Chr08	miss50
PI576401_PI576401	-42026.19994859999	3132	5%	-6.154297	Chr08	miss50
PI576418_PI576418	-27032.577887099997	2005	5%	-6.154297	Chr08	miss50
PI576422_PI576422	-29397.544743799994	2152	5%	-6.154297	Chr08	miss50
PI576425_PI576425	-37890.11170030007	4155	5%	-6.154297	Chr08	miss50
PI576426_PI576426	-40541.83556950013	3062	5%	-6.154297	Chr08	miss50
PI576428_PI576428	-38193.703252500025	2833	5%	-6.154297	Chr08	miss50
PI576434_PI576434	-36029.01831930001	2756	5%	-6.154297	Chr08	miss50
PI576435_PI576435	-37476.26013100003	2780	5%	-6.154297	Chr08	miss50
PI576437_PI576437	-50656.09605640001	3811	5%	-6.154297	Chr08	miss50
PI585291_PI585291	-39868.89782530012	4487	5%	-6.154297	Chr08	miss50
PI585295_PI585295	-43296.55083350003	3212	5%	-6.154297	Chr08	miss50
PI595699_PI595699	-41494.24706080001	3072	5%	-6.154297	Chr08	miss50
PI595702_PI595702	-28590.090281299967	2098	5%	-6.154297	Chr08	miss50
PI595714_PI595714	-36767.928835399995	2745	5%	-6.154297	Chr08	miss50
PI595718_PI595718	-33721.86744150001	2556	5%	-6.154297	Chr08	miss50
PI595720_PI595720	-40370.68518270016	3056	5%	-6.154297	Chr08	miss50
PI595739_PI595739	-29416.170538199993	2157	5%	-6.154297	Chr08	miss50
PI595740_PI595740	-26899.261350099987	2013	5%	-6.154297	Chr08	miss50
PI595741_PI595741	-51838.47778029998	3897	5%	-6.154297	Chr08	miss50
PI595743_PI595743	-29481.8348488	2413	5%	-6.154297	Chr08	miss50
PI595744_PI595744	-28432.375251899994	2083	5%	-6.154297	Chr08	miss50
PI595745_PI595745	-35465.71680850004	2670	5%	-6.154297	Chr08	miss50
PI597945_PI597945	-38030.68909140004	2859	5%	-6.154297	Chr08	miss50
PI597946_PI597946	-17275.968509600007	1330	5%	-6.154297	Chr08	miss50
PI597949_PI597949	-53500.54785039998	4026	5%	-6.154297	Chr08	miss50
PI597950_PI597950	-15444.804687500007	1161	5%	-6.154297	Chr08	miss50
PI597951_PI597951	-24826.520758700008	1839	5%	-6.154297	Chr08	miss50
PI597952_PI597952	-45736.38672179999	6058	5%	-6.154297	Chr08	miss50
PI597957_PI597957	-36384.18946270008	4026	5%	-6.154297	Chr08	miss50
PI597958_PI597958	-30983.8451643	2287	5%	-6.154297	Chr08	miss50
PI597960_PI597960	-29208.53491750001	2160	5%	-6.154297	Chr08	miss50
PI597961_PI597961	-36294.07850160001	2720	5%	-6.154297	Chr08	miss50
PI597964_PI597964	-42277.99120460002	3151	5%	-6.154297	Chr08	miss50
PI597965_PI597965	-35785.887579800044	2654	5%	-6.154297	Chr08	miss50
PI597966_PI597966	-37125.91931480002	2757	5%	-6.154297	Chr08	miss50
PI597967_PI597967	-42954.3775577	3235	5%	-6.154297	Chr08	miss50
PI597968_PI597968	-41913.04822429996	3136	5%	-6.154297	Chr08	miss50
PI597971_PI597971	-35883.97572010002	2675	5%	-6.154297	Chr08	miss50
PI597972_PI597972	-38135.49439170001	2888	5%	-6.154297	Chr08	miss50
PI597973_PI597973	-36552.087895499986	2718	5%	-6.154297	Chr08	miss50
PI597976_PI597976	-27052.90789879999	2004	5%	-6.154297	Chr08	miss50
PI597980_PI597980	-36042.09656890003	2677	5%	-6.154297	Chr08	miss50
PI597982_PI597982	-36619.05384770004	2813	5%	-6.154297	Chr08	miss50
PI598069_PI598069	-27177.502691499983	2006	5%	-6.154297	Chr08	miss50
PI598070_PI598070	-27178.667241999985	2014	5%	-6.154297	Chr08	miss50
