gene_id	gwas_chr	gwas_start	gwas_end	gwas_pvalue	gwas_peak_pos	gwas_n_snps	gwas_trait	gwas_condition	gwas_gene_chr	gwas_gene_start	gwas_gene_end	gwas_gene_strand	selection_comparison	selection_Gene	selection_max_xpclr	selection_n_regions	selection_total_merged_windows	selection_Description	selection_condition
Sobic.007G152200	7	61797992	61877992	3.19e-06	61837992	1	X2020.HN.primaryBranchNumbe	HN	7	61816465	61820971	+	domestication_landrace_vs_wild	Sobic.007G152200	408.8980951	1	1	Zinc finger, C3HC4 type (RING finger)	xpclr_domestication_landrace_vs_wild
Sobic.007G152200	7	61797992	61877992	5.08e-06	61837992	1	X2020.LN.primaryBranchNumbe	LN	7	61816465	61820971	+	domestication_landrace_vs_wild	Sobic.007G152200	408.8980951	1	1	Zinc finger, C3HC4 type (RING finger)	xpclr_domestication_landrace_vs_wild
Sobic.007G152300	7	61797992	61877992	3.19e-06	61837992	1	X2020.HN.primaryBranchNumbe	HN	7	61826751	61833033	-	domestication_landrace_vs_wild	Sobic.007G152300	408.8980951	1	1	homeobox associated leucin zipper	xpclr_domestication_landrace_vs_wild
Sobic.007G152300	7	61797992	61877992	5.08e-06	61837992	1	X2020.LN.primaryBranchNumbe	LN	7	61826751	61833033	-	domestication_landrace_vs_wild	Sobic.007G152300	408.8980951	1	1	homeobox associated leucin zipper	xpclr_domestication_landrace_vs_wild
Sobic.008G118700	8	56065585	56151465	3.89e-06	56111465	2	X2021.HN.seedMassPerPlan	HN	8	56142347	56151449	+	domestication_landrace_vs_wild	Sobic.008G118700	391.4947381	1	1	Respiratory burst NADPH oxidase	xpclr_domestication_landrace_vs_wild
Sobic.008G118800	8	56065585	56151465	3.89e-06	56111465	2	X2021.HN.seedMassPerPlan	HN	8	56149072	56156569	+	domestication_landrace_vs_wild	Sobic.008G118800	391.4947381	1	1	CAP-Gly domain-containing linker protein	xpclr_domestication_landrace_vs_wild
Sobic.009G019100	9	1690835	1770835	5.9e-06	1730835	1	X2020.HN.percentOi	HN	9	1746333	1759162	+	domestication_landrace_vs_wild	Sobic.009G019100	373.6715504	1	1	Lysin motif	xpclr_domestication_landrace_vs_wild
Sobic.009G019100	9	1682168	1762168	7.52e-06	1722168	1	X2020.HN.percentStarc	HN	9	1746333	1759162	+	domestication_landrace_vs_wild	Sobic.009G019100	373.6715504	1	1	Lysin motif	xpclr_domestication_landrace_vs_wild
Sobic.009G019200	9	1690835	1770835	5.9e-06	1730835	1	X2020.HN.percentOi	HN	9	1760470	1767466	+	domestication_landrace_vs_wild	Sobic.009G019200	373.6715504	1	1	serine threonine-protein kinase	xpclr_domestication_landrace_vs_wild
Sobic.009G019200	9	1682168	1762168	7.52e-06	1722168	1	X2020.HN.percentStarc	HN	9	1760470	1767466	+	domestication_landrace_vs_wild	Sobic.009G019200	373.6715504	1	1	serine threonine-protein kinase	xpclr_domestication_landrace_vs_wild
Sobic.009G019301	9	1690835	1770835	5.9e-06	1730835	1	X2020.HN.percentOi	HN	9	1766741	1772558	+	domestication_landrace_vs_wild	Sobic.009G019301	373.6715504	1	1	Belongs to the cytochrome P450 family	xpclr_domestication_landrace_vs_wild
Sobic.009G048466	9	4673041	4773649	1.47e-06	4713041	3	X2021.LN.daysToFlowe	LN	9	4712147	4717162	+	domestication_landrace_vs_wild	Sobic.009G048466	445.7738951	1	3	-	xpclr_domestication_landrace_vs_wild
Sobic.009G138700	9	53218213	53329667	1.22e-06	53288373	15	X2020.HN.thirdLeafLengt	HN	9	53301341	53310240	+	domestication_landrace_vs_wild	Sobic.009G138700	454.3733261	1	2	WD domain, G-beta repeat	xpclr_domestication_landrace_vs_wild
Sobic.009G138800	9	53218213	53329667	1.22e-06	53288373	15	X2020.HN.thirdLeafLengt	HN	9	53306537	53318738	-	domestication_landrace_vs_wild	Sobic.009G138800	454.3733261	1	2	HAT (Half-A-TPR) repeats	xpclr_domestication_landrace_vs_wild
Sobic.009G138900	9	53218213	53329667	1.22e-06	53288373	15	X2020.HN.thirdLeafLengt	HN	9	53320607	53326513	-	domestication_landrace_vs_wild	Sobic.009G138900	454.3733261	1	2	chloroplast organization	xpclr_domestication_landrace_vs_wild
Sobic.009G139001	9	53218213	53329667	1.22e-06	53288373	15	X2020.HN.thirdLeafLengt	HN	9	53327369	53332466	+	domestication_landrace_vs_wild	Sobic.009G139001	454.3733261	1	2		xpclr_domestication_landrace_vs_wild
Sobic.009G158000	9	55339601	55419601	6.36e-06	55379601	1	X2020.HN.percentProtei	HN	9	55330730	55339856	+	domestication_landrace_vs_wild	Sobic.009G158000	537.4091536	1	7	GDP-fucose protein O-fucosyltransferase	xpclr_domestication_landrace_vs_wild
Sobic.009G158100	9	55339601	55419601	6.36e-06	55379601	1	X2020.HN.percentProtei	HN	9	55339751	55353360	+	domestication_landrace_vs_wild	Sobic.009G158100	537.4091536	1	7	LETM1-like protein	xpclr_domestication_landrace_vs_wild
Sobic.009G158200	9	55339601	55419601	6.36e-06	55379601	1	X2020.HN.percentProtei	HN	9	55355924	55361014	+	domestication_landrace_vs_wild	Sobic.009G158200	537.4091536	1	7	PAR1 protein	xpclr_domestication_landrace_vs_wild
Sobic.009G158300	9	55339601	55419601	6.36e-06	55379601	1	X2020.HN.percentProtei	HN	9	55359248	55364287	-	domestication_landrace_vs_wild	Sobic.009G158300	537.4091536	1	7		xpclr_domestication_landrace_vs_wild
Sobic.009G158400	9	55339601	55419601	6.36e-06	55379601	1	X2020.HN.percentProtei	HN	9	55365046	55369909	+	domestication_landrace_vs_wild	Sobic.009G158400	537.4091536	1	7	PAR1 protein	xpclr_domestication_landrace_vs_wild
Sobic.009G174200	9	56652387	56732387	4.94e-06	56692387	1	X2020.LN.thirdLeafLengt	LN	9	56721943	56728298	+	domestication_landrace_vs_wild	Sobic.009G174200	534.6705572	1	1	S-locus glycoprotein domain	xpclr_domestication_landrace_vs_wild
Sobic.009G174300	9	56652387	56732387	4.94e-06	56692387	1	X2020.LN.thirdLeafLengt	LN	9	56731456	56738354	-	domestication_landrace_vs_wild	Sobic.009G174300	534.6705572	1	1	WRKY DNA -binding domain	xpclr_domestication_landrace_vs_wild
Sobic.009G184200	9	57504374	57584374	9.81e-06	57544374	1	X2021.HN.tillersPerPlan	HN	9	57499778	57515870	+	domestication_landrace_vs_wild	Sobic.009G184200	539.7163174	1	2	Structural maintenance of chromosomes protein	xpclr_domestication_landrace_vs_wild
Sobic.009G184300	9	57504374	57584374	9.81e-06	57544374	1	X2021.HN.tillersPerPlan	HN	9	57515371	57520708	-	domestication_landrace_vs_wild	Sobic.009G184300	539.7163174	1	2	AP2 domain	xpclr_domestication_landrace_vs_wild
Sobic.010G209300	10	56807556	56887556	5.77e-06	56847556	1	X2020.HN.branchInternodeLengt	HN	10	56876926	56883872	+	domestication_landrace_vs_wild	Sobic.010G209300	448.1034667	1	2	No apical meristem-associated C-terminal domain	xpclr_domestication_landrace_vs_wild
Sobic.010G209400	10	56807556	56887556	5.77e-06	56847556	1	X2020.HN.branchInternodeLengt	HN	10	56880611	56896807	+	domestication_landrace_vs_wild	Sobic.010G209400	448.1034667	1	2	WD40 repeats	xpclr_domestication_landrace_vs_wild
