gene_id	gwas_chr	gwas_start	gwas_end	gwas_pvalue	gwas_peak_pos	gwas_n_snps	gwas_trait	gwas_condition	gwas_gene_chr	gwas_gene_start	gwas_gene_end	gwas_gene_strand	selection_V1	selection_V2	selection_V3	selection_V4	selection_V5	selection_V6	selection_V7	selection_V8	selection_V9	selection_Description	selection_condition
Sobic.006G267200	6	61468689	61548689	2.14e-06	61508689	1	X2020.HN.medianLeafAngl	HN	6	61468189	61476564	-	6	61387092	61492614	1082.289401	6	61468189	61476564	-	Sobic.006G267200	Belongs to the pyruvate kinase family	balancing_wild_only
Sobic.006G267300	6	61468689	61548689	2.14e-06	61508689	1	X2020.HN.medianLeafAngl	HN	6	61477477	61485405	+	6	61387092	61492614	1082.289401	6	61477477	61485405	+	Sobic.006G267300	Mediator of RNA polymerase II transcription subunit	balancing_wild_only
Sobic.006G267400	6	61468689	61548689	2.14e-06	61508689	1	X2020.HN.medianLeafAngl	HN	6	61483864	61488729	+	6	61387092	61492614	1082.289401	6	61483864	61488729	+	Sobic.006G267400	-	balancing_wild_only
Sobic.006G267500	6	61468689	61548689	2.14e-06	61508689	1	X2020.HN.medianLeafAngl	HN	6	61484940	61497546	-	6	61387092	61492614	1082.289401	6	61484940	61497546	-	Sobic.006G267500	May participate in a complex which severs microtubules in an ATP-dependent manner. Microtubule severing may promote rapid reorganization of cellular microtubule arrays	balancing_wild_only
Sobic.006G273200	6	61905533	61985866	2.86e-06	61945640	8	X2020.HN.medianLeafAngl	HN	6	61902888	61914560	+	6	61890636	61972807	834.3728042	6	61902888	61914560	+	Sobic.006G273200	cellular process	balancing_wild_only
Sobic.006G273300	6	61905533	61985866	2.86e-06	61945640	8	X2020.HN.medianLeafAngl	HN	6	61913215	61918544	+	6	61890636	61972807	834.3728042	6	61913215	61918544	+	Sobic.006G273300	Domain of unknown function (DUF588)	balancing_wild_only
Sobic.006G273400	6	61905533	61985866	2.86e-06	61945640	8	X2020.HN.medianLeafAngl	HN	6	61914870	61926692	+	6	61890636	61972807	834.3728042	6	61914870	61926692	+	Sobic.006G273400	Pentacotripeptide-repeat region of PRORP	balancing_wild_only
Sobic.006G273500	6	61905533	61985866	2.86e-06	61945640	8	X2020.HN.medianLeafAngl	HN	6	61925320	61931581	+	6	61890636	61972807	834.3728042	6	61925320	61931581	+	Sobic.006G273500	-	balancing_wild_only
Sobic.006G273600	6	61905533	61985866	2.86e-06	61945640	8	X2020.HN.medianLeafAngl	HN	6	61934266	61939263	+	6	61890636	61972807	834.3728042	6	61934266	61939263	+	Sobic.006G273600	-	balancing_wild_only
Sobic.006G273700	6	61905533	61985866	2.86e-06	61945640	8	X2020.HN.medianLeafAngl	HN	6	61937517	61942617	+	6	61890636	61972807	834.3728042	6	61937517	61942617	+	Sobic.006G273700	Belongs to the ubiquitin-conjugating enzyme family	balancing_wild_only
Sobic.006G273800	6	61905533	61985866	2.86e-06	61945640	8	X2020.HN.medianLeafAngl	HN	6	61939142	61945868	+	6	61890636	61972807	834.3728042	6	61939142	61945868	+	Sobic.006G273800	CAF1 family ribonuclease	balancing_wild_only
Sobic.006G273900	6	61905533	61985866	2.86e-06	61945640	8	X2020.HN.medianLeafAngl	HN	6	61945884	61953682	-	6	61890636	61972807	834.3728042	6	61945884	61953682	-	Sobic.006G273900	PPR repeat	balancing_wild_only
Sobic.006G274000	6	61905533	61985866	2.86e-06	61945640	8	X2020.HN.medianLeafAngl	HN	6	61958034	61963315	+	6	61890636	61972807	834.3728042	6	61958034	61963315	+	Sobic.006G274000	Transcriptional repressor, ovate	balancing_wild_only
Sobic.006G274100	6	61905533	61985866	2.86e-06	61945640	8	X2020.HN.medianLeafAngl	HN	6	61963406	61969487	-	6	61890636	61972807	834.3728042	6	61963406	61969487	-	Sobic.006G274100	Involved in ribosomal large subunit assembly	balancing_wild_only
Sobic.006G274200	6	61905533	61985866	2.86e-06	61945640	8	X2020.HN.medianLeafAngl	HN	6	61966871	61973336	+	6	61890636	61972807	834.3728042	6	61966871	61973336	+	Sobic.006G274200	Belongs to the peptidase A1 family	balancing_wild_only
Sobic.006G274300	6	61905533	61985866	2.86e-06	61945640	8	X2020.HN.medianLeafAngl	HN	6	61969720	61975664	-	6	61890636	61972807	834.3728042	6	61969720	61975664	-	Sobic.006G274300	Late embryogenesis abundant protein	balancing_wild_only
Sobic.007G070500	7	7800099	7880099	8.25e-06	7840099	1	X2021.HN.percentAs	HN	7	7800042	7806949	-	7	7766339	7848445	851.7109602	7	7800042	7806949	-	Sobic.007G070500	F-box LRR-repeat protein	balancing_wild_only
Sobic.007G070600	7	7800099	7880099	8.25e-06	7840099	1	X2021.HN.percentAs	HN	7	7813925	7819732	-	7	7766339	7848445	851.7109602	7	7813925	7819732	-	Sobic.007G070600	Purine nucleobase transmembrane transport	balancing_wild_only
Sobic.007G070700	7	7800099	7880099	8.25e-06	7840099	1	X2021.HN.percentAs	HN	7	7824752	7832028	+	7	7766339	7848445	851.7109602	7	7824752	7832028	+	Sobic.007G070700	F-box LRR-repeat protein	balancing_wild_only
Sobic.007G072901	7	8195759	8275759	9.35e-06	8235759	1	X2020.HN.rachisDiameterLowe	HN	7	8190986	8198065	-	7	8179677	8261902	852.1631897	7	8190986	8198065	-	Sobic.007G072901	LRR-repeat protein	balancing_wild_only
Sobic.007G072901	7	8195759	8275759	9.31e-06	8235759	1	X2020.HN.stemDiameterUppe	HN	7	8190986	8198065	-	7	8179677	8261902	852.1631897	7	8190986	8198065	-	Sobic.007G072901	LRR-repeat protein	balancing_wild_only
Sobic.007G073000	7	8195759	8275759	9.35e-06	8235759	1	X2020.HN.rachisDiameterLowe	HN	7	8198392	8210415	+	7	8179677	8261902	852.1631897	7	8198392	8210415	+	Sobic.007G073000	-	balancing_wild_only
Sobic.007G073000	7	8195759	8275759	9.31e-06	8235759	1	X2020.HN.stemDiameterUppe	HN	7	8198392	8210415	+	7	8179677	8261902	852.1631897	7	8198392	8210415	+	Sobic.007G073000	-	balancing_wild_only
Sobic.007G073100	7	8195759	8275759	9.35e-06	8235759	1	X2020.HN.rachisDiameterLowe	HN	7	8212421	8221416	-	7	8179677	8261902	852.1631897	7	8212421	8221416	-	Sobic.007G073100	Polyamine oxidase	balancing_wild_only
Sobic.007G073100	7	8195759	8275759	9.31e-06	8235759	1	X2020.HN.stemDiameterUppe	HN	7	8212421	8221416	-	7	8179677	8261902	852.1631897	7	8212421	8221416	-	Sobic.007G073100	Polyamine oxidase	balancing_wild_only
Sobic.007G087100	7	12969736	13049736	4.83e-06	13009736	1	X2021.HN.extantLeafNumbe	HN	7	12962950	12971444	+	7	12941149	13022718	849.4967035	7	12962950	12971444	+	Sobic.007G087100	PPR repeat	balancing_wild_only
Sobic.007G087200	7	12969736	13049736	4.83e-06	13009736	1	X2021.HN.extantLeafNumbe	HN	7	12990166	12995767	+	7	12941149	13022718	849.4967035	7	12990166	12995767	+	Sobic.007G087200	Speckle-type POZ protein-like protein	balancing_wild_only
Sobic.007G137300	7	59793722	59873723	7.15e-06	59833722	2	X2020.HN.percentMoistur	HN	7	59809480	59815648	+	7	59784022	59864321	835.8647468	7	59809480	59815648	+	Sobic.007G137300	MYB-CC type transfactor, LHEQLE motif	balancing_wild_only
Sobic.007G137350	7	59793722	59873723	7.15e-06	59833722	2	X2020.HN.percentMoistur	HN	7	59819264	59825170	+	7	59784022	59864321	835.8647468	7	59819264	59825170	+	Sobic.007G137350	UTP15 C terminal	balancing_wild_only
Sobic.007G137400	7	59793722	59873723	7.15e-06	59833722	2	X2020.HN.percentMoistur	HN	7	59826967	59841161	-	7	59784022	59864321	835.8647468	7	59826967	59841161	-	Sobic.007G137400	Glycosyl transferase family 2	balancing_wild_only
Sobic.007G137501	7	59793722	59873723	7.15e-06	59833722	2	X2020.HN.percentMoistur	HN	7	59839127	59843801	+	7	59784022	59864321	835.8647468	7	59839127	59843801	+	Sobic.007G137501	NA	balancing_wild_only
Sobic.007G145500	7	60889581	60969581	4.82e-06	60929581	1	X2020.HN.rachisDiameterLowe	HN	7	60883256	60891118	+	7	60542942	60931180	1459.187383	7	60883256	60891118	+	Sobic.007G145500	Belongs to the CAP family	balancing_wild_only
Sobic.007G145500	7	60889581	60969581	2.07e-06	60929581	1	X2020.LN.stemDiameterUppe	LN	7	60883256	60891118	+	7	60542942	60931180	1459.187383	7	60883256	60891118	+	Sobic.007G145500	Belongs to the CAP family	balancing_wild_only
Sobic.007G145600	7	60889581	60969581	4.82e-06	60929581	1	X2020.HN.rachisDiameterLowe	HN	7	60887198	60893454	-	7	60542942	60931180	1459.187383	7	60887198	60893454	-	Sobic.007G145600	AMP-binding enzyme	balancing_wild_only
Sobic.007G145600	7	60889581	60969581	2.07e-06	60929581	1	X2020.LN.stemDiameterUppe	LN	7	60887198	60893454	-	7	60542942	60931180	1459.187383	7	60887198	60893454	-	Sobic.007G145600	AMP-binding enzyme	balancing_wild_only
Sobic.007G145700	7	60889581	60969581	4.82e-06	60929581	1	X2020.HN.rachisDiameterLowe	HN	7	60901111	60906290	+	7	60542942	60931180	1459.187383	7	60901111	60906290	+	Sobic.007G145700	Cotton fibre expressed protein	balancing_wild_only
Sobic.007G145700	7	60889581	60969581	2.07e-06	60929581	1	X2020.LN.stemDiameterUppe	LN	7	60901111	60906290	+	7	60542942	60931180	1459.187383	7	60901111	60906290	+	Sobic.007G145700	Cotton fibre expressed protein	balancing_wild_only
Sobic.007G145801	7	60889581	60969581	4.82e-06	60929581	1	X2020.HN.rachisDiameterLowe	HN	7	60903643	60907863	+	7	60542942	60931180	1459.187383	7	60903643	60907863	+	Sobic.007G145801	Photosystem II 4 kDa reaction centre component	balancing_wild_only
Sobic.007G145801	7	60889581	60969581	2.07e-06	60929581	1	X2020.LN.stemDiameterUppe	LN	7	60903643	60907863	+	7	60542942	60931180	1459.187383	7	60903643	60907863	+	Sobic.007G145801	Photosystem II 4 kDa reaction centre component	balancing_wild_only
Sobic.007G145901	7	60889581	60969581	4.82e-06	60929581	1	X2020.HN.rachisDiameterLowe	HN	7	60903928	60908521	+	7	60542942	60931180	1459.187383	7	60903928	60908521	+	Sobic.007G145901	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	balancing_wild_only
Sobic.007G145901	7	60889581	60969581	2.07e-06	60929581	1	X2020.LN.stemDiameterUppe	LN	7	60903928	60908521	+	7	60542942	60931180	1459.187383	7	60903928	60908521	+	Sobic.007G145901	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	balancing_wild_only
Sobic.007G146001	7	60889581	60969581	4.82e-06	60929581	1	X2020.HN.rachisDiameterLowe	HN	7	60907258	60914584	+	7	60542942	60931180	1459.187383	7	60907258	60914584	+	Sobic.007G146001	Protein of unknown function (DUF295)	balancing_wild_only
Sobic.007G146001	7	60889581	60969581	2.07e-06	60929581	1	X2020.LN.stemDiameterUppe	LN	7	60907258	60914584	+	7	60542942	60931180	1459.187383	7	60907258	60914584	+	Sobic.007G146001	Protein of unknown function (DUF295)	balancing_wild_only
Sobic.007G146100	7	60889581	60969581	4.82e-06	60929581	1	X2020.HN.rachisDiameterLowe	HN	7	60912805	60928908	+	7	60542942	60931180	1459.187383	7	60912805	60928908	+	Sobic.007G146100	C2 domain of PTEN tumour-suppressor protein	balancing_wild_only
Sobic.007G146100	7	60889581	60969581	2.07e-06	60929581	1	X2020.LN.stemDiameterUppe	LN	7	60912805	60928908	+	7	60542942	60931180	1459.187383	7	60912805	60928908	+	Sobic.007G146100	C2 domain of PTEN tumour-suppressor protein	balancing_wild_only
Sobic.007G146200	7	60889581	60969581	4.82e-06	60929581	1	X2020.HN.rachisDiameterLowe	HN	7	60929203	60938640	+	7	60542942	60931180	1459.187383	7	60929203	60938640	+	Sobic.007G146200	Acts in the modification of cell walls via demethylesterification of cell wall pectin	balancing_wild_only
Sobic.007G146200	7	60889581	60969581	2.07e-06	60929581	1	X2020.LN.stemDiameterUppe	LN	7	60929203	60938640	+	7	60542942	60931180	1459.187383	7	60929203	60938640	+	Sobic.007G146200	Acts in the modification of cell walls via demethylesterification of cell wall pectin	balancing_wild_only
Sobic.007G153100	7	61886651	61966651	4.98e-06	61926651	1	X2021.HN.tillersPerPlan	HN	7	61915299	61922265	-	7	61914623	61998284	893.1252808	7	61915299	61922265	-	Sobic.007G153100	-	balancing_wild_only
Sobic.007G153100	7	61911864	61991864	2.08e-06	61951864	1	X2020.LN.medianLeafAngl	LN	7	61915299	61922265	-	7	61914623	61998284	893.1252808	7	61915299	61922265	-	Sobic.007G153100	-	balancing_wild_only
Sobic.007G153300	7	61886651	61966651	4.98e-06	61926651	1	X2021.HN.tillersPerPlan	HN	7	61960108	61967650	+	7	61914623	61998284	893.1252808	7	61960108	61967650	+	Sobic.007G153300	zinc finger	balancing_wild_only
Sobic.007G153300	7	61911864	61991864	2.08e-06	61951864	1	X2020.LN.medianLeafAngl	LN	7	61960108	61967650	+	7	61914623	61998284	893.1252808	7	61960108	61967650	+	Sobic.007G153300	zinc finger	balancing_wild_only
Sobic.007G153400	7	61975500	62055500	7.43e-06	62015500	1	X2020.LN.rachisDiameterUppe	LN	7	61997316	62002984	+	7	61914623	61998284	893.1252808	7	61997316	62002984	+	Sobic.007G153400	ANTH domain	balancing_wild_only
Sobic.007G171500	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64036989	64044569	-	7	64042665	64136241	1089.455032	7	64036989	64044569	-	Sobic.007G171500	Cytochrome C1 family	balancing_wild_only
Sobic.007G171600	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64040788	64046058	+	7	64042665	64136241	1089.455032	7	64040788	64046058	+	Sobic.007G171600	Manganese-dependent ADP-ribose CDP-alcohol	balancing_wild_only
Sobic.007G171700	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64043876	64048587	-	7	64042665	64136241	1089.455032	7	64043876	64048587	-	Sobic.007G171700	Belongs to the small GTPase superfamily. SAR1 family	balancing_wild_only
Sobic.007G171800	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64052844	64059161	+	7	64042665	64136241	1089.455032	7	64052844	64059161	+	Sobic.007G171800	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	balancing_wild_only
Sobic.007G171875	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64055263	64062339	-	7	64042665	64136241	1089.455032	7	64055263	64062339	-	Sobic.007G171875	Protein-L-isoaspartate O-methyltransferase	balancing_wild_only
Sobic.007G171950	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64058825	64065627	-	7	64042665	64136241	1089.455032	7	64058825	64065627	-	Sobic.007G171950	Aldo/keto reductase family	balancing_wild_only
Sobic.007G172100	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64062332	64068007	-	7	64042665	64136241	1089.455032	7	64062332	64068007	-	Sobic.007G172100	Belongs to the peptidase C1 family	balancing_wild_only
Sobic.007G172200	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64080896	64100040	+	7	64042665	64136241	1089.455032	7	64080896	64100040	+	Sobic.007G172200	Belongs to the protein-tyrosine phosphatase family. Non-receptor class myotubularin subfamily	balancing_wild_only
Sobic.007G172300	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64096920	64103074	-	7	64042665	64136241	1089.455032	7	64096920	64103074	-	Sobic.007G172300	NADH:ubiquinone oxidoreductase, NDUFS5-15kDa	balancing_wild_only
Sobic.007G172400	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64099594	64111951	-	7	64042665	64136241	1089.455032	7	64099594	64111951	-	Sobic.007G172400	Peroxisome biogenesis protein	balancing_wild_only
Sobic.007G172500	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64108432	64117382	-	7	64042665	64136241	1089.455032	7	64108432	64117382	-	Sobic.007G172500	Belongs to the DHHC palmitoyltransferase family	balancing_wild_only
Sobic.007G172600	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64115603	64121687	-	7	64042665	64136241	1089.455032	7	64115603	64121687	-	Sobic.007G172600	Catalyzes the conversion of 7,8-dihydroneopterin to 6- hydroxymethyl-7,8-dihydropterin	balancing_wild_only
Sobic.007G172700	7	64039666	64119672	7.48e-06	64079666	2	X2020.LN.medianLeafAngl	LN	7	64119507	64128700	+	7	64042665	64136241	1089.455032	7	64119507	64128700	+	Sobic.007G172700	YT521-B-like domain	balancing_wild_only
Sobic.007G200301	7	66491299	66572513	1.19e-06	66532513	2	X2020.HN.percentStarc	HN	7	66510262	66517242	-	7	66515909	66617368	1412.770122	7	66510262	66517242	-	Sobic.007G200301	Bulb-type mannose-specific lectin	balancing_wild_only
Sobic.007G200400	7	66491299	66572513	1.19e-06	66532513	2	X2020.HN.percentStarc	HN	7	66514112	66519648	+	7	66515909	66617368	1412.770122	7	66514112	66519648	+	Sobic.007G200400	Lateral organ boundaries (LOB) domain	balancing_wild_only
Sobic.007G200500	7	66491299	66572513	1.19e-06	66532513	2	X2020.HN.percentStarc	HN	7	66517316	66533306	-	7	66515909	66617368	1412.770122	7	66517316	66533306	-	Sobic.007G200500	This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium	balancing_wild_only
Sobic.007G200600	7	66491299	66572513	1.19e-06	66532513	2	X2020.HN.percentStarc	HN	7	66530124	66545684	-	7	66515909	66617368	1412.770122	7	66530124	66545684	-	Sobic.007G200600	Arsenite-resistance protein 2	balancing_wild_only
Sobic.007G200700	7	66491299	66572513	1.19e-06	66532513	2	X2020.HN.percentStarc	HN	7	66559230	66564700	-	7	66515909	66617368	1412.770122	7	66559230	66564700	-	Sobic.007G200700	Pyridoxamine 5'-phosphate oxidase	balancing_wild_only
Sobic.008G000040	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	38230	43781	-	8	29824	122609	1326.707678	8	38230	43781	-	Sobic.008G000040	Belongs to the ATG8 family	balancing_wild_only
Sobic.008G000060	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	42111	49763	+	8	29824	122609	1326.707678	8	42111	49763	+	Sobic.008G000060	mRNA transport	balancing_wild_only
Sobic.008G000080	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	48280	55199	-	8	29824	122609	1326.707678	8	48280	55199	-	Sobic.008G000080	Fusaric acid resistance protein-like	balancing_wild_only
Sobic.008G000100	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	65091	73266	-	8	29824	122609	1326.707678	8	65091	73266	-	Sobic.008G000100	Serine aminopeptidase, S33	balancing_wild_only
Sobic.008G000201	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	69787	75758	-	8	29824	122609	1326.707678	8	69787	75758	-	Sobic.008G000201	Serine aminopeptidase, S33	balancing_wild_only
Sobic.008G000300	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	73240	82955	-	8	29824	122609	1326.707678	8	73240	82955	-	Sobic.008G000300	NA	balancing_wild_only
Sobic.008G000400	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	78173	85537	+	8	29824	122609	1326.707678	8	78173	85537	+	Sobic.008G000400	GHMP kinases N terminal domain	balancing_wild_only
Sobic.008G000500	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	93068	99048	-	8	29824	122609	1326.707678	8	93068	99048	-	Sobic.008G000500	Exo70 exocyst complex subunit	balancing_wild_only
Sobic.008G000600	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	96583	106880	+	8	29824	122609	1326.707678	8	96583	106880	+	Sobic.008G000600	RNase P subunit p30	balancing_wild_only
Sobic.008G000700	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	103555	108816	+	8	29824	122609	1326.707678	8	103555	108816	+	Sobic.008G000700	CCT motif	balancing_wild_only
Sobic.008G000800	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	104977	117800	-	8	29824	122609	1326.707678	8	104977	117800	-	Sobic.008G000800	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	balancing_wild_only
Sobic.008G000900	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	115609	119875	-	8	29824	122609	1326.707678	8	115609	119875	-	Sobic.008G000900	NA	balancing_wild_only
Sobic.008G001000	8	23675	129805	5.81e-06	63675	2	X2021.tillersPerPlant.N	NR	8	116462	130204	+	8	29824	122609	1326.707678	8	116462	130204	+	Sobic.008G001000	PAS domain	balancing_wild_only
Sobic.008G018800	8	1605270	1685270	7.93e-06	1645270	1	X2020.HN.percentStarc	HN	8	1601672	1609291	-	8	1383572	1658342	1219.257972	8	1601672	1609291	-	Sobic.008G018800	Nse1 non-SMC component of SMC5-6 complex	balancing_wild_only
Sobic.008G018900	8	1605270	1685270	7.93e-06	1645270	1	X2020.HN.percentStarc	HN	8	1609209	1620010	+	8	1383572	1658342	1219.257972	8	1609209	1620010	+	Sobic.008G018900	Regulation of nuclear pre-mRNA domain-containing protein	balancing_wild_only
Sobic.008G019000	8	1605270	1685270	7.93e-06	1645270	1	X2020.HN.percentStarc	HN	8	1616299	1625560	-	8	1383572	1658342	1219.257972	8	1616299	1625560	-	Sobic.008G019000	disease resistance	balancing_wild_only
Sobic.008G019100	8	1605270	1685270	7.93e-06	1645270	1	X2020.HN.percentStarc	HN	8	1624681	1629531	-	8	1383572	1658342	1219.257972	8	1624681	1629531	-	Sobic.008G019100	NA	balancing_wild_only
Sobic.008G019200	8	1605270	1685270	7.93e-06	1645270	1	X2020.HN.percentStarc	HN	8	1628590	1634452	+	8	1383572	1658342	1219.257972	8	1628590	1634452	+	Sobic.008G019200	NA	balancing_wild_only
Sobic.008G019300	8	1605270	1685270	7.93e-06	1645270	1	X2020.HN.percentStarc	HN	8	1651824	1662265	+	8	1383572	1658342	1219.257972	8	1651824	1662265	+	Sobic.008G019300	Permease family	balancing_wild_only
Sobic.008G025550	8	2361746	2441746	2.06e-06	2401746	1	X2020.HN.thirdLeafWidt	HN	8	2355533	2361890	-	8	2306211	2386386	845.9880777	8	2355533	2361890	-	Sobic.008G025550	NA	balancing_wild_only
Sobic.008G025600	8	2361746	2441746	2.06e-06	2401746	1	X2020.HN.thirdLeafWidt	HN	8	2364154	2371820	+	8	2306211	2386386	845.9880777	8	2364154	2371820	+	Sobic.008G025600	Belongs to the protein kinase superfamily	balancing_wild_only
Sobic.008G025700	8	2361746	2441746	2.06e-06	2401746	1	X2020.HN.thirdLeafWidt	HN	8	2372908	2381091	-	8	2306211	2386386	845.9880777	8	2372908	2381091	-	Sobic.008G025700	Belongs to the cytochrome P450 family	balancing_wild_only
Sobic.008G025801	8	2361746	2441746	2.06e-06	2401746	1	X2020.HN.thirdLeafWidt	HN	8	2385160	2390694	-	8	2306211	2386386	845.9880777	8	2385160	2390694	-	Sobic.008G025801	Belongs to the peptidase C1 family	balancing_wild_only
Sobic.008G051200	8	5185348	5267488	1.15e-06	5227483	15	X2020.HN.percentMoistur	HN	8	5205737	5217623	+	8	5211666	5434427	2695.803813	8	5205737	5217623	+	Sobic.008G051200	DnaJ C terminal domain	balancing_wild_only
Sobic.008G051200	8	5187483	5267483	3.2e-06	5227483	1	X2020.HN.percentOi	HN	8	5205737	5217623	+	8	5211666	5434427	2695.803813	8	5205737	5217623	+	Sobic.008G051200	DnaJ C terminal domain	balancing_wild_only
Sobic.008G051200	8	5185348	5267488	1.32e-08	5227483	22	X2020.HN.percentStarc	HN	8	5205737	5217623	+	8	5211666	5434427	2695.803813	8	5205737	5217623	+	Sobic.008G051200	DnaJ C terminal domain	balancing_wild_only
Sobic.008G051300	8	5185348	5267488	1.15e-06	5227483	15	X2020.HN.percentMoistur	HN	8	5216005	5226300	+	8	5211666	5434427	2695.803813	8	5216005	5226300	+	Sobic.008G051300	AMP-binding enzyme	balancing_wild_only
Sobic.008G051300	8	5187483	5267483	3.2e-06	5227483	1	X2020.HN.percentOi	HN	8	5216005	5226300	+	8	5211666	5434427	2695.803813	8	5216005	5226300	+	Sobic.008G051300	AMP-binding enzyme	balancing_wild_only
Sobic.008G051300	8	5185348	5267488	1.32e-08	5227483	22	X2020.HN.percentStarc	HN	8	5216005	5226300	+	8	5211666	5434427	2695.803813	8	5216005	5226300	+	Sobic.008G051300	AMP-binding enzyme	balancing_wild_only
Sobic.008G051400	8	5185348	5267488	1.15e-06	5227483	15	X2020.HN.percentMoistur	HN	8	5225921	5232100	+	8	5211666	5434427	2695.803813	8	5225921	5232100	+	Sobic.008G051400	zinc finger binding to DNA consensus sequence [AT]GATA[AG]	balancing_wild_only
Sobic.008G051400	8	5187483	5267483	3.2e-06	5227483	1	X2020.HN.percentOi	HN	8	5225921	5232100	+	8	5211666	5434427	2695.803813	8	5225921	5232100	+	Sobic.008G051400	zinc finger binding to DNA consensus sequence [AT]GATA[AG]	balancing_wild_only
Sobic.008G051400	8	5185348	5267488	1.32e-08	5227483	22	X2020.HN.percentStarc	HN	8	5225921	5232100	+	8	5211666	5434427	2695.803813	8	5225921	5232100	+	Sobic.008G051400	zinc finger binding to DNA consensus sequence [AT]GATA[AG]	balancing_wild_only
Sobic.008G060200	8	6585929	6665929	4.29e-06	6625929	1	X2020.LN.plantHeigh	LN	8	6593474	6603254	-	8	6510740	6595772	1076.76026	8	6593474	6603254	-	Sobic.008G060200	Protein kinase domain	balancing_wild_only
Sobic.008G095200	8	47830316	47910320	4.74e-06	47870316	2	X2020.panicleGrainWeight.N	NR	8	47822129	47849670	-	8	47775192	47862997	1038.344861	8	47822129	47849670	-	Sobic.008G095200	histone H2A-K119 monoubiquitination	balancing_wild_only
Sobic.008G113800	8	55244334	55324372	4.04e-06	55284366	6	X2020.LN.branchInternodeLengt	LN	8	55239028	55244786	+	8	55235043	55321554	1009.921741	8	55239028	55244786	+	Sobic.008G113800	-	balancing_wild_only
Sobic.008G113900	8	55244334	55324372	4.04e-06	55284366	6	X2020.LN.branchInternodeLengt	LN	8	55243014	55249436	+	8	55235043	55321554	1009.921741	8	55243014	55249436	+	Sobic.008G113900	-	balancing_wild_only
Sobic.008G114000	8	55244334	55324372	4.04e-06	55284366	6	X2020.LN.branchInternodeLengt	LN	8	55246882	55252246	+	8	55235043	55321554	1009.921741	8	55246882	55252246	+	Sobic.008G114000	-	balancing_wild_only
Sobic.008G114200	8	55244334	55324372	4.04e-06	55284366	6	X2020.LN.branchInternodeLengt	LN	8	55268080	55274366	-	8	55235043	55321554	1009.921741	8	55268080	55274366	-	Sobic.008G114200	-	balancing_wild_only
Sobic.008G118100	8	56065585	56151465	3.89e-06	56111465	2	X2021.HN.seedMassPerPlan	HN	8	56081617	56091593	+	8	56076473	56181679	1774.514804	8	56081617	56091593	+	Sobic.008G118100	Galactose oxidase, central domain	balancing_wild_only
