overlap_id	gene_id	overlap_conditions	max_overlap_bp	gene_chr	gene_start	gene_end	gene_strand	gene_description	HN_chr	HN_start	HN_end	HN_pvalue	HN_lead_pos	HN_rank_or_count	HN_trait	LN_chr	LN_start	LN_end	LN_pvalue	LN_lead_pos	LN_rank_or_count	LN_trait	NR_chr	NR_start	NR_end	NR_pvalue	NR_lead_pos	NR_rank_or_count	NR_trait
common_015	Sobic.009G256100	LN	3033	9	62784579	62788568	-	isoform X1	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62205222	62787611	8.69e-08	62253764	105	X2020.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G217200	HN	9209	9	59949864	59969559	+	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G217300	HN	3358	9	59969485	59972842	-	Component of the anaphase promoting complex cyclosome (APC C), a cell cycle-regulated E3 ubiquitin-protein ligase complex that controls progression through mitosis and the G1 phase of the cell cycle	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G217400	HN	5914	9	59974115	59980028	-	Protein present in Fab1, YOTB, Vac1, and EEA1	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G217450	HN	1674	9	59981418	59983091	-	NA	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G217500	HN	1647	9	59984648	59986294	-	Kinase-like	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G217600	HN	3115	9	59994088	59997202	-	Mitogen-activated protein kinase kinase kinase	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G217700	HN	843	9	60001634	60002476	+	NA	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G217900	HN	3343	9	60010750	60014092	-	Double-stranded DNA-binding domain	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G218000	HN	1261	9	60014311	60015571	+	-	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G218100	HN	861	9	60019276	60020136	-	Transcription factor TFIIB repeat	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G218200	HN	1073	9	60024250	60025322	+	Transcription factor TFIIB repeat	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G218366	HN	6203	9	60030689	60036891	+	ABC transporter transmembrane region	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G218532	HN	6068	9	60038344	60044411	+	ABC transporter transmembrane region	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G218700	HN	1535	9	60045412	60046946	+	Pentacotripeptide-repeat region of PRORP	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G218800	HN	3034	9	60047055	60050088	-	Divergent PAP2 family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G218900	HN	5762	9	60052093	60057854	-	AdoMet dependent proline di-methyltransferase	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G219000	HN	6542	9	60065724	60072265	-	ANTH domain	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G219100	HN	8984	9	60074702	60083685	-	Protein kinase domain	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G219200	HN	601	9	60088744	60089344	+	DVL family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G219300	HN	138	9	60093439	60093576	+	DVL family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G219400	HN	3734	9	60099929	60103662	-	WD repeat-containing protein	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G219500	HN	3518	9	60105888	60109405	-	Enoyl-(Acyl carrier protein) reductase	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G219800	HN	1284	9	60147408	60148691	+	-	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G219900	HN	3781	9	60149257	60153037	+	Belongs to the PTH family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G220000	HN	2097	9	60154216	60156312	+	Pyridoxal-phosphate dependent enzyme	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G220100	HN	3147	9	60159875	60163021	+	Exostosin family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G220200	HN	3498	9	60164995	60168492	+	Exostosin family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G220300	HN	369	9	60174697	60175065	+	Protein of unknown function (DUF3681)	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G220400	HN	1427	9	60184221	60185647	-	Domain of unknown function (DUF1929)	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G220500	HN	5257	9	60188005	60193261	+	nucleolin	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G220801	HN	3935	9	60195740	60199674	+	disease resistance protein	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G220900	HN	372	9	60205410	60205781	-	-	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G220934	HN	812	9	60210502	60211313	+	Protein of unknown function (DUF3681)	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G220966	HN	371	9	60213055	60213425	+	Protein of unknown function (DUF3681)	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G221000	HN	5517	9	60218404	60223920	+	disease resistance protein	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G221133	HN	387	9	60225604	60225990	-	NA	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G221266	HN	5241	9	60240331	60245571	+	BED zinc finger	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G221400	HN	1815	9	60259391	60261205	+	AP2 ERF and B3 domain-containing protein	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G221500	HN	4160	9	60268363	60272522	-	Acid phosphatase homologues	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G221600	HN	2695	9	60275687	60278381	+	RING-type zinc-finger	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G221701	HN	2227	9	60278554	60280780	-	Protein PLASTID MOVEMENT IMPAIRED	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G221800	HN	1895	9	60288708	60290602	-	Reticulon-like protein	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G221900	HN	1150	9	60292144	60293293	+	Probable lipid transfer	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G222000	HN	698	9	60295011	60295708	+	Probable lipid transfer	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G222100	HN	6268	9	60298905	60305172	+	Wall-associated receptor kinase C-terminal	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G222200	HN	7559	9	60312468	60320026	+	Hemerythrin HHE cation binding domain	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G222400	HN	4359	9	60321642	60326000	-	DUF761-associated sequence motif	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G222500	HN	3178	9	60330062	60333239	+	CLASP N terminal	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G222600	HN	3418	9	60334379	60337796	-	Protein of unknown function (DUF1639)	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G222700	HN	1324	9	60341976	60343299	-	Protein of unknown function (DUF1639)	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G222800	HN	1382	9	60345764	60347145	+	Protein of unknown function (DUF1639)	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G222900	HN	3804	9	60349744	60353547	-	Ribosomal protein S11	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G223100	HN	2043	9	60370382	60372424	+	IPP transferase	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G223200	HN	5330	9	60376524	60381853	-	CRS1_YhbY	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G223300	HN	2556	9	60397791	60400346	+	Guanine nucleotide-binding protein subunit beta-like protein	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G223400	HN	1514	9	60400852	60402365	+	Belongs to the glycosyltransferase 31 family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G223500	HN	4876	9	60404915	60409790	+	F-Box protein	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G223600	HN	3658	9	60410916	60414573	+	A Receptor for Ubiquitination Targets	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G223800	HN	1634	9	60418160	60419793	+	NA	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G223900	HN	2130	9	60425401	60427530	+	Protein of unknown function (DUF3675)	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G224000	HN	5031	9	60427774	60432804	-	Erv1 / Alr family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G224100	HN	1747	9	60433925	60435671	-	Belongs to the UDP-glycosyltransferase family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G224200	HN	1009	9	60442127	60443135	-	Domain of unknown function (DUF4228)	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G224300	HN	5642	9	60447469	60453110	-	-	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G224400	HN	3633	9	60456116	60459748	-	Produces ATP from ADP in the presence of a proton gradient across the membrane	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G224500	HN	1662	9	60460976	60462637	+	Myb-like DNA-binding domain	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G224600	HN	3648	9	60473913	60477560	+	Belongs to the syntaxin family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G224700	HN	2932	9	60477806	60480737	+	ASF1 like histone chaperone	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G224800	HN	4026	9	60491642	60495667	+	Belongs to the multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G224900	HN	261	9	60497135	60497395	-	Ribosomal protein L7/L12 C-terminal domain	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G225000	HN	2988	9	60497593	60500580	-	Rab5-interacting protein (Rab5ip)	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G225050	HN	589	9	60508493	60509081	-	NA	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G225100	HN	5195	9	60509672	60514866	+	Phosphatidyl serine synthase	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G225200	HN	2472	9	60515354	60517825	+	Grap2 and cyclin-D-interacting	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G225500	HN	3607	9	60536671	60540277	+	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G225600	HN	2132	9	60548853	60550984	-	2Fe-2S iron-sulfur cluster binding domain	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G225700	HN	11981	9	60561571	60573551	+	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G225800	HN	931	9	60579469	60580399	+	-	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G225900	HN	3352	9	60582980	60586331	+	Ribosomal protein L35Ae	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G226100	HN	1830	9	60588688	60590517	+	Belongs to the iron ascorbate-dependent oxidoreductase family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G226251	HN	2095	9	60591959	60594053	+	Belongs to the iron ascorbate-dependent oxidoreductase family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G226300	HN	4843	9	60594960	60599802	+	Belongs to the iron ascorbate-dependent oxidoreductase family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G226400	HN	7051	9	60600082	60607132	-	Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G226600	HN	7257	9	60613543	60620799	+	Protein of unknown function (DUF1298)	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G226700	HN	1426	9	60621655	60623080	-	Lysine methyltransferase	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
common_016	Sobic.009G226800	HN	4706	9	60623081	60627786	+	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	9	62340080	62420080	7.79e-07	62380080	1	X2021.LN.plantHeigh	9	60883582	60965402	1.22e-06	60925402	10	X2020.rachisLength.N
